timestamp,mpu_accX,mpu_accY,mpu_accZ,mpu_gyrX,mpu_gyrY,mpu_gyrZ
0,2.49,-6.21,7.92,-0.07,0.04,-1.10
6,2.51,-6.25,7.89,-0.08,0.04,-1.10
12,2.51,-6.21,7.91,-0.07,0.04,-1.08
19,2.50,-6.16,7.93,-0.08,0.04,-1.08
25,2.45,-6.21,7.96,-0.08,0.04,-1.07
31,2.46,-6.24,7.95,-0.08,0.04,-1.08
38,2.41,-6.27,7.85,-0.08,0.04,-1.07
44,2.45,-6.26,7.86,-0.08,0.04,-1.09
51,2.46,-6.25,7.98,-0.07,0.04,-1.09
58,2.47,-6.26,7.84,-0.08,0.04,-1.10
64,2.55,-6.19,7.90,-0.08,0.04,-1.10
71,2.49,-6.18,7.96,-0.08,0.04,-1.07
77,2.39,-6.22,7.89,-0.08,0.04,-1.07
84,2.46,-6.23,7.99,-0.08,0.04,-1.08
91,2.43,-6.22,7.82,-0.08,0.04,-1.08
97,2.49,-6.27,7.89,-0.08,0.04,-1.08
103,2.49,-6.23,7.92,-0.07,0.04,-1.08
110,2.41,-6.24,7.93,-0.08,0.04,-1.08
117,2.49,-6.20,7.96,-0.07,0.04,-1.09
123,2.51,-6.22,7.89,-0.07,0.04,-1.08
130,2.53,-6.20,7.93,-0.07,0.04,-1.07
136,2.49,-6.28,7.97,-0.08,0.04,-1.10
143,2.43,-6.22,7.86,-0.08,0.04,-1.09
149,2.47,-6.21,7.87,-0.08,0.04,-1.09
156,2.49,-6.22,7.86,-0.08,0.05,-1.07
162,2.42,-6.23,7.85,-0.07,0.04,-1.09
168,2.47,-6.22,7.93,-0.07,0.04,-1.09
174,2.46,-6.22,7.89,-0.07,0.04,-1.09
181,2.51,-6.24,7.98,-0.08,0.04,-1.09
187,2.49,-6.19,7.84,-0.08,0.04,-1.09
194,2.44,-6.30,7.87,-0.07,0.04,-1.09
201,2.49,-6.28,7.93,-0.07,0.04,-1.09
208,2.42,-6.18,7.92,-0.08,0.04,-1.10
215,2.48,-6.26,7.86,-0.08,0.04,-1.10
222,2.45,-6.22,7.87,-0.08,0.04,-1.08
230,2.42,-6.22,7.94,-0.07,0.04,-1.08
237,2.48,-6.23,7.93,-0.08,0.04,-1.09
246,2.43,-6.21,7.88,-0.07,0.04,-1.10
253,2.54,-6.17,7.89,-0.07,0.04,-1.10
261,2.41,-6.28,7.92,-0.08,0.04,-1.10
268,2.49,-6.18,7.91,-0.08,0.04,-1.06
277,2.46,-6.24,7.94,-0.08,0.04,-1.09
285,2.39,-6.26,7.90,-0.08,0.04,-1.07
291,2.44,-6.23,7.87,-0.07,0.04,-1.10
297,2.47,-6.21,7.95,-0.08,0.04,-1.08
306,2.49,-6.20,7.87,-0.08,0.04,-1.08
314,2.48,-6.31,7.88,-0.08,0.04,-1.09
320,2.44,-6.24,7.91,-0.08,0.04,-1.07
327,2.45,-6.23,7.94,-0.08,0.04,-1.09
333,2.48,-6.26,7.87,-0.08,0.04,-1.08
340,2.44,-6.24,7.91,-0.08,0.04,-1.09
346,2.43,-6.22,7.90,-0.08,0.04,-1.09
352,2.47,-6.26,7.88,-0.08,0.04,-1.08
359,2.45,-6.28,7.89,-0.07,0.04,-1.09
366,2.43,-6.23,7.91,-0.07,0.04,-1.08
373,2.48,-6.21,7.82,-0.07,0.04,-1.09
380,2.49,-6.17,7.88,-0.08,0.04,-1.10
388,2.54,-6.19,7.83,-0.08,0.04,-1.09
395,2.47,-6.21,7.86,-0.07,0.04,-1.08
402,2.49,-6.25,7.92,-0.08,0.04,-1.10
410,2.42,-6.21,7.90,-0.08,0.04,-1.09
417,2.42,-6.23,7.84,-0.08,0.04,-1.10
423,2.45,-6.23,7.89,-0.08,0.04,-1.10
430,2.49,-6.19,7.91,-0.08,0.04,-1.08
436,2.49,-6.18,7.94,-0.07,0.04,-1.09
443,2.50,-6.20,7.91,-0.08,0.04,-1.08
450,2.42,-6.21,7.82,-0.08,0.04,-1.09
458,2.55,-6.14,7.92,-0.08,0.05,-1.09
465,2.50,-6.23,7.98,-0.07,0.04,-1.08
473,2.43,-6.21,7.83,-0.08,0.04,-1.09
481,2.48,-6.23,7.86,-0.08,0.04,-1.08
489,2.49,-6.23,7.87,-0.07,0.04,-1.09
496,2.51,-6.24,8.00,-0.07,0.04,-1.10
502,2.47,-6.18,7.89,-0.08,0.04,-1.09
510,2.52,-6.22,7.83,-0.08,0.04,-1.08
517,2.51,-6.17,7.88,-0.08,0.04,-1.08
525,2.44,-6.20,7.86,-0.08,0.04,-1.09
532,2.51,-6.28,7.84,-0.08,0.04,-1.10
539,2.49,-6.19,7.82,-0.08,0.04,-1.09
546,2.45,-6.20,7.88,-0.07,0.04,-1.09
553,2.50,-6.25,7.91,-0.07,0.04,-1.10
559,2.49,-6.24,8.00,-0.07,0.04,-1.10
566,2.54,-6.20,7.93,-0.08,0.04,-1.09
574,2.49,-6.18,7.92,-0.08,0.04,-1.08
580,2.43,-6.21,7.90,-0.08,0.04,-1.07
587,2.46,-6.27,7.79,-0.08,0.04,-1.06
594,2.49,-6.26,7.95,-0.08,0.04,-1.09
601,2.50,-6.24,7.82,-0.08,0.04,-1.08
607,2.45,-6.24,7.87,-0.08,0.04,-1.09
615,2.45,-6.29,7.97,-0.08,0.04,-1.08
621,2.42,-6.23,7.84,-0.07,0.04,-1.10
628,2.43,-6.18,7.88,-0.08,0.04,-1.10
635,2.46,-6.18,7.82,-0.07,0.04,-1.08
641,2.46,-6.17,7.98,-0.08,0.04,-1.10
648,2.45,-6.20,7.95,-0.08,0.04,-1.07
654,2.43,-6.24,7.93,-0.08,0.04,-1.07
661,2.45,-6.31,7.89,-0.08,0.05,-1.09
668,2.44,-6.28,7.83,-0.07,0.04,-1.09
675,2.46,-6.24,7.93,-0.07,0.04,-1.09
682,2.51,-6.22,7.87,-0.07,0.04,-1.10
689,2.47,-6.26,7.90,-0.07,0.04,-1.10
697,2.51,-6.14,7.87,-0.07,0.04,-1.11
704,2.49,-6.21,7.85,-0.08,0.04,-1.11
711,2.50,-6.19,7.86,-0.08,0.04,-1.09
718,2.49,-6.18,7.88,-0.08,0.04,-1.08
726,2.43,-6.25,7.82,-0.08,0.05,-1.09
733,2.44,-6.21,7.89,-0.07,0.04,-1.10
740,2.48,-6.22,7.96,-0.07,0.04,-1.08
748,2.44,-6.21,8.01,-0.07,0.04,-1.10
756,2.46,-6.26,7.88,-0.08,0.04,-1.10
763,2.49,-6.24,7.97,-0.08,0.04,-1.09
769,2.46,-6.18,7.87,-0.08,0.04,-1.08
776,2.46,-6.19,7.87,-0.08,0.04,-1.09
784,2.44,-6.25,7.85,-0.08,0.04,-1.07
791,2.41,-6.23,7.82,-0.08,0.04,-1.08
798,2.45,-6.27,7.95,-0.07,0.04,-1.08
804,2.44,-6.27,7.85,-0.08,0.04,-1.10
811,2.46,-6.25,7.92,-0.07,0.04,-1.11
