timestamp,mpu_accX,mpu_accY,mpu_accZ,mpu_gyrX,mpu_gyrY,mpu_gyrZ
0,2.42,-6.20,7.86,-0.08,0.04,-1.08
8,2.48,-6.23,7.92,-0.08,0.04,-1.09
15,2.44,-6.25,7.89,-0.08,0.04,-1.09
23,2.49,-6.24,7.88,-0.07,0.04,-1.11
30,2.47,-6.25,7.89,-0.07,0.04,-1.07
37,2.48,-6.23,7.79,-0.08,0.04,-1.09
44,2.49,-6.21,7.86,-0.08,0.04,-1.08
51,2.46,-6.19,7.89,-0.08,0.04,-1.08
58,2.53,-6.27,7.93,-0.08,0.04,-1.07
65,2.46,-6.24,7.98,-0.08,0.04,-1.08
71,2.49,-6.27,7.78,-0.08,0.04,-1.09
78,2.50,-6.21,7.85,-0.07,0.04,-1.08
84,2.50,-6.23,7.89,-0.08,0.04,-1.11
90,2.49,-6.28,7.87,-0.08,0.04,-1.08
98,2.44,-6.22,7.87,-0.08,0.04,-1.07
105,2.45,-6.26,7.88,-0.07,0.04,-1.07
112,2.40,-6.28,7.93,-0.07,0.04,-1.09
120,2.43,-6.20,7.92,-0.08,0.04,-1.10
128,2.45,-6.24,7.84,-0.07,0.04,-1.08
135,2.46,-6.23,7.92,-0.07,0.04,-1.09
142,2.43,-6.18,7.89,-0.08,0.04,-1.10
149,2.40,-6.24,7.79,-0.07,0.04,-1.09
156,2.46,-6.20,7.95,-0.08,0.04,-1.08
163,2.45,-6.19,7.99,-0.08,0.04,-1.08
170,2.48,-6.20,7.92,-0.08,0.04,-1.07
177,2.49,-6.22,7.81,-0.08,0.04,-1.07
184,2.48,-6.20,7.95,-0.08,0.04,-1.09
190,2.45,-6.27,7.84,-0.07,0.04,-1.08
196,2.52,-6.23,7.90,-0.08,0.04,-1.08
203,2.47,-6.26,7.90,-0.08,0.04,-1.10
209,2.46,-6.23,7.86,-0.08,0.04,-1.09
217,2.49,-6.25,7.86,-0.08,0.04,-1.08
224,2.48,-6.25,7.84,-0.08,0.04,-1.09
232,2.49,-6.20,7.90,-0.08,0.04,-1.09
240,2.52,-6.27,7.84,-0.08,0.04,-1.09
249,2.47,-6.21,7.83,-0.08,0.04,-1.09
257,2.53,-6.25,7.80,-0.07,0.04,-1.07
264,2.47,-6.29,7.89,-0.08,0.04,-1.09
270,2.49,-6.24,7.90,-0.08,0.04,-1.08
276,2.49,-6.23,7.95,-0.08,0.04,-1.09
283,2.49,-6.22,7.79,-0.08,0.04,-1.08
289,2.46,-6.25,7.94,-0.08,0.04,-1.08
295,2.44,-6.25,7.92,-0.08,0.04,-1.07
304,2.50,-6.20,7.87,-0.08,0.04,-1.09
312,2.45,-6.20,7.81,-0.08,0.04,-1.07
319,2.46,-6.21,7.96,-0.07,0.04,-1.08
327,2.45,-6.19,7.93,-0.08,0.04,-1.10
333,2.48,-6.21,7.85,-0.08,0.04,-1.09
339,2.41,-6.22,7.94,-0.07,0.04,-1.09
346,2.47,-6.19,7.97,-0.07,0.04,-1.08
352,2.48,-6.25,7.86,-0.08,0.05,-1.08
358,2.50,-6.26,7.93,-0.08,0.04,-1.09
365,2.48,-6.19,7.88,-0.08,0.04,-1.09
371,2.44,-6.21,7.91,-0.07,0.04,-1.10
378,2.43,-6.26,7.91,-0.07,0.04,-1.09
384,2.50,-6.24,7.97,-0.08,0.04,-1.10
391,2.48,-6.20,7.82,-0.08,0.04,-1.10
397,2.39,-6.25,7.84,-0.08,0.04,-1.07
404,2.49,-6.25,7.92,-0.08,0.04,-1.09
410,2.42,-6.24,7.73,-0.08,0.04,-1.07
417,2.35,-6.14,7.70,-0.09,0.05,-1.06
423,2.51,-6.34,8.22,-0.05,0.04,-1.09
431,2.54,-6.38,8.32,-0.07,0.02,-1.17
439,2.48,-6.08,7.55,-0.09,0.05,-1.15
446,2.44,-6.04,7.49,-0.08,0.06,-0.99
452,2.46,-6.25,8.06,-0.07,0.05,-0.98
459,2.46,-6.46,8.37,-0.08,0.04,-1.08
466,2.40,-6.30,7.99,-0.08,0.03,-1.16
473,2.42,-6.10,7.43,-0.08,0.04,-1.12
480,2.42,-6.10,7.65,-0.07,0.05,-1.06
488,2.49,-6.31,8.23,-0.06,0.03,-1.08
495,2.50,-6.28,8.08,-0.08,0.03,-1.15
502,2.49,-6.12,7.77,-0.09,0.05,-1.11
509,2.43,-6.11,7.81,-0.08,0.05,-1.03
516,2.50,-6.29,8.02,-0.07,0.04,-1.02
523,2.48,-6.28,8.01,-0.08,0.03,-1.11
531,2.45,-6.17,7.73,-0.08,0.04,-1.13
539,2.50,-6.15,7.76,-0.07,0.05,-1.04
547,2.47,-6.27,7.97,-0.07,0.04,-1.06
554,2.46,-6.28,7.86,-0.07,0.04,-1.09
563,2.38,-6.23,7.83,-0.08,0.04,-1.11
569,2.43,-6.20,7.88,-0.08,0.04,-1.12
577,2.44,-6.22,8.10,-0.07,0.04,-1.10
583,2.53,-6.25,7.92,-0.08,0.04,-1.08
590,2.43,-6.21,7.88,-0.08,0.05,-1.06
596,2.43,-6.19,7.76,-0.08,0.05,-1.06
603,2.38,-6.23,7.85,-0.08,0.04,-1.08
609,2.46,-6.23,7.88,-0.07,0.04,-1.11
616,2.42,-6.27,7.98,-0.07,0.04,-1.12
622,2.54,-6.28,7.95,-0.08,0.04,-1.13
629,2.49,-6.20,7.86,-0.08,0.04,-1.10
636,2.52,-6.18,7.96,-0.07,0.04,-1.09
642,2.51,-6.22,7.97,-0.08,0.04,-1.05
649,2.53,-6.22,7.86,-0.08,0.04,-1.08
655,2.49,-6.20,7.88,-0.08,0.04,-1.08
663,2.49,-6.25,7.79,-0.07,0.05,-1.07
670,2.48,-6.19,7.88,-0.07,0.04,-1.08
677,2.40,-6.28,7.82,-0.07,0.04,-1.11
684,2.52,-6.22,7.87,-0.07,0.04,-1.11
691,2.52,-6.18,7.87,-0.07,0.04,-1.09
