timestamp,mpu_accX,mpu_accY,mpu_accZ,mpu_gyrX,mpu_gyrY,mpu_gyrZ
0,2.45,-6.20,7.88,-0.08,0.04,-1.08
6,2.43,-6.29,7.84,-0.08,0.04,-1.09
13,2.50,-6.21,7.99,-0.08,0.04,-1.08
20,2.51,-6.16,7.88,-0.07,0.04,-1.07
26,2.47,-6.21,7.94,-0.08,0.04,-1.09
36,2.40,-6.22,7.86,-0.08,0.04,-1.07
43,2.54,-6.20,7.92,-0.08,0.04,-1.08
52,2.43,-6.24,7.94,-0.07,0.04,-1.10
60,2.46,-6.28,7.92,-0.07,0.04,-1.08
69,2.46,-6.20,7.88,-0.07,0.04,-1.09
75,2.49,-6.23,7.96,-0.08,0.04,-1.07
82,2.51,-6.20,7.91,-0.08,0.04,-1.07
88,2.47,-6.23,7.92,-0.08,0.04,-1.08
95,2.44,-6.16,7.98,-0.08,0.04,-1.10
101,2.48,-6.25,7.87,-0.07,0.04,-1.09
107,2.47,-6.23,7.89,-0.08,0.04,-1.09
113,2.44,-6.24,7.92,-0.08,0.04,-1.09
120,2.47,-6.27,7.83,-0.07,0.04,-1.08
126,2.46,-6.19,7.82,-0.08,0.04,-1.10
132,2.44,-6.25,7.92,-0.07,0.04,-1.08
139,2.48,-6.24,7.91,-0.08,0.04,-1.08
145,2.49,-6.26,7.91,-0.07,0.04,-1.09
151,2.50,-6.23,7.88,-0.08,0.04,-1.10
158,2.45,-6.24,7.93,-0.08,0.04,-1.08
164,2.47,-6.25,7.93,-0.08,0.04,-1.10
171,2.49,-6.24,7.99,-0.08,0.04,-1.07
178,2.40,-6.25,7.89,-0.07,0.04,-1.08
184,2.45,-6.25,7.83,-0.08,0.04,-1.08
190,2.49,-6.15,7.85,-0.08,0.04,-1.08
197,2.45,-6.20,7.74,-0.07,0.04,-1.10
204,2.48,-6.22,7.90,-0.08,0.04,-1.08
210,2.44,-6.22,7.85,-0.07,0.04,-1.07
217,2.42,-6.21,7.90,-0.08,0.04,-1.09
224,2.49,-6.18,7.87,-0.08,0.04,-1.09
231,2.43,-6.26,7.92,-0.08,0.04,-1.07
237,2.48,-6.23,7.87,-0.08,0.04,-1.10
243,2.50,-6.23,7.83,-0.07,0.04,-1.08
250,2.47,-6.26,7.84,-0.08,0.04,-1.11
256,2.48,-6.20,7.88,-0.07,0.04,-1.08
262,2.54,-6.19,7.91,-0.08,0.04,-1.10
269,2.49,-6.22,7.93,-0.08,0.04,-1.08
275,2.49,-6.29,7.86,-0.08,0.04,-1.09
282,2.44,-6.24,7.86,-0.08,0.04,-1.08
289,2.50,-6.26,7.88,-0.08,0.04,-1.08
297,2.47,-6.18,7.87,-0.08,0.04,-1.10
304,2.45,-6.23,7.90,-0.08,0.04,-1.10
311,2.45,-6.22,7.95,-0.07,0.04,-1.07
318,2.48,-6.26,7.85,-0.07,0.04,-1.10
326,2.39,-6.19,7.90,-0.07,0.04,-1.09
334,2.43,-6.21,7.83,-0.07,0.04,-1.08
342,2.47,-6.22,7.88,-0.08,0.04,-1.08
351,2.42,-6.20,7.82,-0.08,0.04,-1.08
358,2.38,-6.29,7.96,-0.08,0.04,-1.09
365,2.44,-6.23,7.90,-0.08,0.04,-1.07
371,2.45,-6.24,7.88,-0.07,0.04,-1.08
379,2.47,-6.22,7.85,-0.08,0.04,-1.08
386,2.44,-6.20,7.92,-0.08,0.04,-1.09
393,2.47,-6.22,7.89,-0.08,0.04,-1.09
399,2.41,-6.26,7.87,-0.08,0.04,-1.10
406,2.49,-6.21,7.96,-0.08,0.04,-1.09
413,2.45,-6.16,7.89,-0.08,0.04,-1.08
420,2.46,-6.19,7.88,-0.08,0.04,-1.07
428,2.44,-6.24,7.88,-0.07,0.04,-1.08
435,2.46,-6.25,7.87,-0.07,0.04,-1.10
443,2.45,-6.24,7.92,-0.08,0.04,-1.10
451,2.51,-6.17,7.86,-0.08,0.04,-1.09
457,2.47,-6.26,7.99,-0.08,0.04,-1.06
463,2.50,-6.24,7.86,-0.08,0.04,-1.09
470,2.42,-6.22,7.89,-0.07,0.04,-1.09
477,2.48,-6.22,7.88,-0.07,0.04,-1.09
483,2.46,-6.25,7.88,-0.07,0.04,-1.08
492,2.44,-6.28,8.00,-0.08,0.04,-1.07
499,2.48,-6.29,7.95,-0.08,0.04,-1.09
509,2.43,-6.27,7.86,-0.07,0.04,-1.09
518,2.49,-6.27,7.85,-0.08,0.04,-1.09
525,2.44,-6.23,7.91,-0.08,0.04,-1.08
532,2.43,-6.23,7.89,-0.07,0.04,-1.08
539,2.48,-6.20,7.92,-0.08,0.04,-1.09
545,2.47,-6.22,7.85,-0.07,0.04,-1.09
552,2.47,-6.18,7.88,-0.07,0.04,-1.08
558,2.51,-6.24,7.93,-0.07,0.04,-1.06
564,2.50,-6.24,7.83,-0.08,0.04,-1.08
572,2.49,-6.22,7.98,-0.07,0.04,-1.10
579,2.44,-6.19,7.93,-0.07,0.04,-1.11
587,2.48,-6.19,7.87,-0.08,0.04,-1.07
