timestamp,mpu_accX,mpu_accY,mpu_accZ,mpu_gyrX,mpu_gyrY,mpu_gyrZ
0,2.47,-6.26,7.91,-0.07,0.04,-1.09
6,2.49,-6.21,7.89,-0.08,0.04,-1.09
12,2.49,-6.19,7.89,-0.08,0.04,-1.08
19,2.45,-6.21,7.88,-0.08,0.04,-1.08
26,2.43,-6.20,7.97,-0.08,0.04,-1.08
33,2.44,-6.25,7.88,-0.08,0.04,-1.09
40,2.45,-6.18,7.92,-0.07,0.04,-1.10
47,2.50,-6.21,7.82,-0.08,0.04,-1.08
54,2.49,-6.23,7.92,-0.08,0.04,-1.07
61,2.48,-6.23,7.92,-0.08,0.04,-1.10
68,2.44,-6.27,7.88,-0.08,0.04,-1.08
75,2.49,-6.25,7.91,-0.08,0.05,-1.08
82,2.43,-6.22,7.88,-0.07,0.04,-1.07
90,2.50,-6.22,7.91,-0.07,0.04,-1.09
97,2.43,-6.17,7.93,-0.08,0.04,-1.09
106,2.52,-6.24,7.92,-0.07,0.04,-1.10
114,2.50,-6.26,7.88,-0.07,0.04,-1.08
122,2.44,-6.23,7.96,-0.08,0.04,-1.09
129,2.45,-6.26,7.86,-0.08,0.04,-1.10
136,2.48,-6.21,7.98,-0.08,0.04,-1.09
144,2.49,-6.18,7.86,-0.08,0.04,-1.08
150,2.44,-6.27,7.81,-0.08,0.04,-1.08
158,2.51,-6.23,7.85,-0.07,0.04,-1.09
164,2.44,-6.25,7.94,-0.08,0.04,-1.10
172,2.41,-6.23,7.92,-0.07,0.04,-1.09
179,2.46,-6.19,7.90,-0.07,0.04,-1.10
186,2.47,-6.24,7.95,-0.07,0.04,-1.08
194,2.47,-6.24,7.91,-0.08,0.04,-1.10
201,2.52,-6.24,7.89,-0.08,0.04,-1.08
208,2.46,-6.25,7.90,-0.08,0.04,-1.10
216,2.50,-6.26,7.85,-0.07,0.04,-1.09
223,2.43,-6.21,7.89,-0.08,0.04,-1.10
230,2.42,-6.24,7.82,-0.08,0.04,-1.09
237,2.52,-6.26,7.89,-0.07,0.04,-1.09
243,2.45,-6.24,7.91,-0.07,0.04,-1.09
250,2.48,-6.23,7.92,-0.08,0.04,-1.09
257,2.45,-6.26,7.86,-0.08,0.04,-1.10
264,2.47,-6.21,7.91,-0.08,0.04,-1.07
272,2.46,-6.25,7.88,-0.08,0.04,-1.08
278,2.41,-6.16,7.85,-0.08,0.04,-1.11
285,2.41,-6.23,7.91,-0.07,0.04,-1.09
292,2.47,-6.20,7.89,-0.07,0.04,-1.10
299,2.51,-6.22,7.93,-0.08,0.04,-1.10
305,2.50,-6.24,7.88,-0.08,0.04,-1.09
312,2.49,-6.18,7.96,-0.08,0.04,-1.10
319,2.45,-6.19,7.91,-0.08,0.04,-1.10
325,2.44,-6.25,7.90,-0.08,0.04,-1.10
332,2.44,-6.21,7.89,-0.08,0.04,-1.09
339,2.48,-6.20,7.85,-0.08,0.04,-1.09
347,2.46,-6.22,7.94,-0.08,0.04,-1.08
353,2.52,-6.18,7.89,-0.08,0.04,-1.09
361,2.46,-6.18,7.94,-0.07,0.04,-1.10
368,2.45,-6.20,7.87,-0.08,0.04,-1.08
374,2.48,-6.28,7.98,-0.07,0.04,-1.09
382,2.55,-6.29,7.97,-0.08,0.04,-1.09
389,2.55,-6.28,7.92,-0.08,0.04,-1.09
396,2.44,-6.23,7.91,-0.07,0.04,-1.08
403,2.46,-6.19,7.92,-0.08,0.04,-1.10
411,2.45,-6.16,7.85,-0.08,0.04,-1.09
419,2.50,-6.23,7.86,-0.07,0.04,-1.11
426,2.48,-6.24,7.96,-0.07,0.04,-1.11
434,2.49,-6.15,7.92,-0.08,0.04,-1.09
441,2.47,-6.26,7.74,-0.07,0.04,-1.07
447,2.44,-6.22,7.89,-0.08,0.04,-1.09
454,2.40,-6.26,7.92,-0.08,0.04,-1.09
460,2.47,-6.19,7.88,-0.08,0.04,-1.09
469,2.49,-6.22,8.02,-0.07,0.04,-1.10
477,2.48,-6.20,7.93,-0.08,0.04,-1.08
484,2.45,-6.21,7.89,-0.07,0.04,-1.08
492,2.38,-6.22,7.86,-0.08,0.04,-1.09
499,2.43,-6.26,7.79,-0.08,0.04,-1.10
506,2.47,-6.25,7.94,-0.07,0.04,-1.08
512,2.47,-6.23,7.92,-0.08,0.04,-1.08
519,2.45,-6.24,7.87,-0.08,0.04,-1.10
526,2.46,-6.24,7.90,-0.08,0.04,-1.08
534,2.45,-6.27,7.91,-0.08,0.04,-1.09
540,2.48,-6.23,7.91,-0.08,0.04,-1.08
