timestamp,mpu_accX,mpu_accY,mpu_accZ,mpu_gyrX,mpu_gyrY,mpu_gyrZ
0,2.50,-6.17,7.91,-0.07,0.04,-1.07
6,2.43,-6.18,7.89,-0.08,0.04,-1.10
14,2.50,-6.25,7.93,-0.08,0.04,-1.09
21,2.38,-6.22,7.79,-0.07,0.05,-1.09
27,2.49,-6.19,7.93,-0.07,0.04,-1.10
34,2.46,-6.23,7.93,-0.08,0.04,-1.08
40,2.41,-6.24,7.89,-0.08,0.04,-1.08
46,2.45,-6.18,7.84,-0.08,0.04,-1.09
53,2.37,-6.28,7.99,-0.07,0.05,-1.09
59,2.51,-6.23,7.88,-0.07,0.04,-1.10
66,2.47,-6.21,7.79,-0.07,0.04,-1.11
72,2.46,-6.23,7.90,-0.08,0.04,-1.08
79,2.45,-6.22,7.95,-0.08,0.04,-1.08
85,2.43,-6.21,7.86,-0.08,0.04,-1.08
92,2.39,-6.24,7.94,-0.08,0.04,-1.08
98,2.48,-6.19,7.83,-0.08,0.04,-1.08
104,2.43,-6.22,7.88,-0.07,0.04,-1.09
112,2.51,-6.25,7.82,-0.08,0.04,-1.09
119,2.48,-6.18,7.93,-0.08,0.04,-1.07
126,2.51,-6.23,7.91,-0.08,0.04,-1.08
132,2.46,-6.22,7.81,-0.07,0.04,-1.08
138,2.45,-6.22,7.90,-0.07,0.04,-1.08
144,2.47,-6.21,7.95,-0.07,0.04,-1.09
151,2.50,-6.22,7.86,-0.08,0.04,-1.07
158,2.52,-6.23,7.80,-0.08,0.04,-1.08
166,2.48,-6.22,7.88,-0.08,0.04,-1.08
172,2.47,-6.20,7.91,-0.08,0.04,-1.09
178,2.51,-6.23,7.84,-0.08,0.04,-1.08
185,2.47,-6.20,7.90,-0.08,0.04,-1.08
192,2.48,-6.20,7.95,-0.08,0.04,-1.09
198,2.45,-6.19,7.85,-0.08,0.04,-1.09
204,2.43,-6.25,7.90,-0.08,0.04,-1.09
211,2.44,-6.20,7.98,-0.08,0.04,-1.08
217,2.52,-6.25,7.89,-0.08,0.04,-1.08
224,2.49,-6.22,7.84,-0.08,0.04,-1.08
232,2.47,-6.21,7.89,-0.08,0.04,-1.08
239,2.41,-6.24,7.87,-0.08,0.04,-1.09
246,2.48,-6.23,7.86,-0.08,0.04,-1.08
253,2.40,-6.22,7.90,-0.07,0.04,-1.07
260,2.46,-6.22,7.90,-0.08,0.05,-1.09
267,2.44,-6.26,7.97,-0.08,0.04,-1.09
276,2.48,-6.27,7.93,-0.07,0.04,-1.09
283,2.47,-6.26,7.95,-0.08,0.04,-1.09
289,2.43,-6.19,7.95,-0.08,0.04,-1.09
296,2.43,-6.29,7.89,-0.07,0.04,-1.09
304,2.49,-6.21,7.86,-0.08,0.04,-1.11
311,2.48,-6.21,7.99,-0.08,0.04,-1.09
320,2.50,-6.21,7.86,-0.08,0.04,-1.09
327,2.54,-6.24,7.85,-0.07,0.04,-1.08
335,2.49,-6.19,7.82,-0.08,0.04,-1.08
344,2.46,-6.22,7.86,-0.08,0.04,-1.07
353,2.45,-6.18,7.86,-0.08,0.04,-1.09
360,2.49,-6.23,7.89,-0.08,0.04,-1.09
366,2.50,-6.20,7.86,-0.08,0.04,-1.08
373,2.55,-6.22,7.95,-0.07,0.04,-1.09
379,2.55,-6.21,7.93,-0.08,0.04,-1.10
