timestamp,mpu_accX,mpu_accY,mpu_accZ,mpu_gyrX,mpu_gyrY,mpu_gyrZ
0,2.54,-6.20,7.91,-0.08,0.04,-1.09
7,2.51,-6.22,7.94,-0.07,0.04,-1.08
15,2.47,-6.19,7.96,-0.08,0.04,-1.09
23,2.46,-6.19,7.86,-0.08,0.04,-1.09
31,2.39,-6.27,7.98,-0.08,0.05,-1.09
37,2.49,-6.22,7.89,-0.08,0.04,-1.08
45,2.42,-6.29,7.86,-0.07,0.04,-1.08
52,2.44,-6.22,7.78,-0.08,0.04,-1.11
59,2.44,-6.24,7.95,-0.08,0.04,-1.09
67,2.43,-6.25,7.92,-0.08,0.04,-1.10
75,2.48,-6.17,7.93,-0.08,0.04,-1.10
82,2.48,-6.25,7.99,-0.08,0.04,-1.10
90,2.46,-6.22,7.86,-0.08,0.04,-1.09
98,2.49,-6.23,7.88,-0.08,0.04,-1.09
106,2.49,-6.20,7.85,-0.08,0.04,-1.08
114,2.46,-6.22,7.82,-0.08,0.04,-1.06
120,2.47,-6.25,7.90,-0.08,0.04,-1.09
126,2.45,-6.23,7.87,-0.07,0.04,-1.10
133,2.42,-6.18,7.98,-0.08,0.04,-1.10
139,2.51,-6.25,7.91,-0.08,0.04,-1.11
145,2.48,-6.22,7.88,-0.07,0.04,-1.09
152,2.50,-6.17,7.92,-0.08,0.04,-1.09
159,2.45,-6.22,7.87,-0.07,0.04,-1.07
167,2.42,-6.24,7.85,-0.08,0.04,-1.09
176,2.46,-6.27,7.91,-0.08,0.04,-1.08
184,2.47,-6.19,7.88,-0.08,0.04,-1.09
191,2.49,-6.27,7.98,-0.08,0.04,-1.10
199,2.50,-6.27,7.90,-0.08,0.04,-1.09
207,2.47,-6.22,7.93,-0.08,0.04,-1.08
213,2.47,-6.24,7.97,-0.08,0.04,-1.09
220,2.44,-6.25,7.93,-0.08,0.04,-1.11
226,2.49,-6.22,7.95,-0.08,0.04,-1.09
232,2.41,-6.22,7.88,-0.08,0.04,-1.08
