timestamp,mpu_accX,mpu_accY,mpu_accZ,mpu_gyrX,mpu_gyrY,mpu_gyrZ
0,2.41,-6.21,8.00,-0.08,0.04,-1.08
7,2.45,-6.22,7.89,-0.07,0.04,-1.08
16,2.49,-6.22,7.92,-0.08,0.05,-1.09
23,2.53,-6.21,7.89,-0.07,0.04,-1.09
29,2.40,-6.22,7.92,-0.08,0.04,-1.10
36,2.41,-6.17,7.89,-0.07,0.04,-1.09
43,2.41,-6.26,7.92,-0.08,0.04,-1.11
51,2.46,-6.25,7.97,-0.08,0.04,-1.06
59,2.43,-6.23,7.93,-0.08,0.04,-1.09
67,2.45,-6.27,7.87,-0.07,0.04,-1.10
75,2.38,-6.20,7.92,-0.08,0.04,-1.08
84,2.42,-6.22,7.88,-0.07,0.04,-1.08
91,2.47,-6.24,7.92,-0.08,0.04,-1.09
98,2.41,-6.20,7.72,-0.07,0.04,-1.08
105,2.48,-6.24,7.84,-0.08,0.04,-1.08
112,2.41,-6.17,7.94,-0.07,0.04,-1.09
119,2.47,-6.20,7.82,-0.07,0.04,-1.09
126,2.48,-6.25,7.91,-0.08,0.04,-1.10
133,2.43,-6.22,7.99,-0.08,0.04,-1.09
140,2.54,-6.20,7.90,-0.07,0.04,-1.07
147,2.52,-6.19,7.87,-0.08,0.04,-1.09
155,2.45,-6.22,7.86,-0.07,0.04,-1.08
163,2.42,-6.19,7.94,-0.08,0.04,-1.09
169,2.46,-6.20,7.94,-0.07,0.04,-1.09
175,2.50,-6.20,7.87,-0.07,0.04,-1.07
181,2.44,-6.23,7.91,-0.08,0.04,-1.08
189,2.43,-6.20,7.82,-0.08,0.04,-1.09
196,2.47,-6.23,7.92,-0.08,0.04,-1.08
204,2.49,-6.18,7.87,-0.08,0.04,-1.09
211,2.49,-6.23,7.81,-0.08,0.04,-1.10
218,2.45,-6.24,7.95,-0.08,0.04,-1.08
224,2.47,-6.23,7.86,-0.08,0.04,-1.08
231,2.39,-6.21,7.89,-0.07,0.04,-1.10
238,2.50,-6.23,7.89,-0.08,0.04,-1.08
246,2.43,-6.26,7.83,-0.08,0.04,-1.09
254,2.52,-6.25,7.85,-0.08,0.04,-1.08
261,2.48,-6.22,7.87,-0.08,0.04,-1.09
269,2.43,-6.27,7.91,-0.08,0.04,-1.08
278,2.46,-6.21,7.92,-0.08,0.04,-1.08
286,2.45,-6.25,7.88,-0.08,0.04,-1.08
294,2.47,-6.30,7.86,-0.08,0.04,-1.09
300,2.49,-6.26,7.83,-0.08,0.04,-1.10
307,2.40,-6.25,7.87,-0.08,0.04,-1.08
313,2.50,-6.22,7.93,-0.08,0.04,-1.09
319,2.42,-6.22,7.91,-0.08,0.04,-1.09
326,2.49,-6.26,7.95,-0.08,0.04,-1.08
333,2.48,-6.20,7.89,-0.08,0.04,-1.09
340,2.43,-6.20,7.94,-0.07,0.04,-1.08
347,2.43,-6.26,7.92,-0.08,0.04,-1.08
354,2.40,-6.22,7.86,-0.07,0.04,-1.09
362,2.46,-6.24,7.87,-0.08,0.04,-1.09
370,2.47,-6.30,7.95,-0.08,0.04,-1.08
376,2.43,-6.24,7.87,-0.08,0.04,-1.08
382,2.52,-6.23,7.88,-0.08,0.04,-1.07
389,2.51,-6.19,7.89,-0.08,0.04,-1.07
398,2.50,-6.24,7.90,-0.08,0.04,-1.07
405,2.43,-6.22,7.90,-0.08,0.04,-1.09
412,2.43,-6.18,7.89,-0.08,0.04,-1.10
422,2.42,-6.21,7.93,-0.08,0.04,-1.08
431,2.42,-6.16,7.93,-0.08,0.04,-1.10
441,2.49,-6.18,7.80,-0.07,0.05,-1.07
449,2.52,-6.18,7.96,-0.08,0.04,-1.09
457,2.44,-6.21,7.91,-0.08,0.04,-1.09
466,2.49,-6.22,7.84,-0.07,0.04,-1.06
474,2.43,-6.17,7.89,-0.08,0.04,-1.11
485,2.45,-6.25,7.93,-0.07,0.04,-1.10
492,2.43,-6.29,7.97,-0.07,0.04,-1.09
500,2.47,-6.26,7.92,-0.07,0.04,-1.09
507,2.52,-6.26,7.98,-0.08,0.04,-1.09
514,2.50,-6.22,7.78,-0.07,0.04,-1.08
520,2.49,-6.15,7.91,-0.07,0.04,-1.08
527,2.40,-6.24,7.81,-0.08,0.04,-1.09
534,2.39,-6.27,7.78,-0.07,0.04,-1.07
541,2.41,-6.24,7.99,-0.07,0.04,-1.08
548,2.46,-6.24,7.93,-0.08,0.04,-1.10
555,2.52,-6.22,7.97,-0.08,0.04,-1.10
563,2.49,-6.18,7.91,-0.07,0.04,-1.09
570,2.46,-6.19,7.76,-0.08,0.04,-1.07
578,2.47,-6.16,7.93,-0.07,0.05,-1.10
585,2.48,-6.21,7.91,-0.08,0.04,-1.09
593,2.43,-6.24,7.98,-0.08,0.04,-1.08
600,2.43,-6.21,7.93,-0.08,0.04,-1.08
609,2.49,-6.15,7.84,-0.07,0.04,-1.08
617,2.43,-6.25,7.86,-0.08,0.04,-1.09
624,2.44,-6.17,7.89,-0.08,0.04,-1.09
631,2.49,-6.19,7.92,-0.08,0.04,-1.09
