timestamp,mpu_accX,mpu_accY,mpu_accZ,mpu_gyrX,mpu_gyrY,mpu_gyrZ
0,2.47,-6.23,7.87,-0.07,0.04,-1.08
8,2.43,-6.23,7.94,-0.08,0.04,-1.09
16,2.38,-6.23,7.97,-0.07,0.04,-1.10
24,2.48,-6.20,7.88,-0.07,0.04,-1.10
30,2.47,-6.17,7.97,-0.08,0.04,-1.10
37,2.51,-6.19,7.93,-0.08,0.04,-1.07
44,2.41,-6.20,7.81,-0.08,0.04,-1.07
52,2.46,-6.24,7.84,-0.07,0.04,-1.07
60,2.45,-6.24,7.98,-0.08,0.04,-1.08
68,2.47,-6.24,7.92,-0.07,0.04,-1.10
75,2.47,-6.24,7.86,-0.08,0.04,-1.09
83,2.55,-6.22,7.88,-0.08,0.04,-1.08
90,2.49,-6.22,7.92,-0.07,0.05,-1.07
98,2.47,-6.25,7.98,-0.08,0.04,-1.09
105,2.45,-6.25,7.74,-0.08,0.04,-1.11
114,2.45,-6.21,7.89,-0.07,0.04,-1.08
122,2.42,-6.30,7.91,-0.07,0.04,-1.08
130,2.46,-6.25,7.89,-0.08,0.04,-1.09
138,2.38,-6.22,7.84,-0.08,0.04,-1.09
146,2.49,-6.21,7.95,-0.07,0.04,-1.09
153,2.44,-6.30,7.98,-0.07,0.04,-1.09
161,2.45,-6.22,7.90,-0.07,0.04,-1.11
169,2.46,-6.19,7.85,-0.08,0.04,-1.09
176,2.45,-6.22,7.87,-0.08,0.04,-1.08
183,2.49,-6.24,7.93,-0.07,0.04,-1.09
189,2.38,-6.26,7.89,-0.08,0.04,-1.10
196,2.42,-6.18,7.84,-0.08,0.04,-1.10
202,2.50,-6.25,7.85,-0.08,0.04,-1.10
209,2.46,-6.27,7.93,-0.07,0.04,-1.08
216,2.51,-6.21,7.95,-0.08,0.04,-1.09
224,2.48,-6.17,7.91,-0.08,0.04,-1.10
232,2.50,-6.24,7.90,-0.08,0.04,-1.09
240,2.48,-6.21,7.95,-0.07,0.04,-1.08
248,2.46,-6.30,7.91,-0.08,0.04,-1.09
255,2.44,-6.23,7.97,-0.08,0.04,-1.10
261,2.42,-6.28,7.95,-0.08,0.04,-1.10
269,2.46,-6.19,7.90,-0.08,0.04,-1.10
278,2.45,-6.22,7.99,-0.07,0.04,-1.10
285,2.49,-6.24,7.89,-0.08,0.04,-1.10
294,2.50,-6.16,7.88,-0.07,0.04,-1.08
302,2.46,-6.27,7.86,-0.08,0.04,-1.09
310,2.38,-6.23,7.84,-0.08,0.04,-1.08
318,2.49,-6.16,7.86,-0.07,0.04,-1.09
325,2.45,-6.19,7.89,-0.07,0.04,-1.08
331,2.50,-6.22,7.87,-0.08,0.04,-1.09
337,2.50,-6.20,7.95,-0.07,0.04,-1.10
344,2.51,-6.22,7.91,-0.07,0.04,-1.09
350,2.45,-6.21,7.83,-0.08,0.04,-1.07
358,2.47,-6.25,7.91,-0.07,0.04,-1.08
366,2.46,-6.22,7.96,-0.07,0.04,-1.09
374,2.47,-6.19,7.75,-0.08,0.04,-1.09
381,2.45,-6.18,7.87,-0.08,0.04,-1.07
388,2.40,-6.24,7.82,-0.07,0.04,-1.06
395,2.49,-6.23,7.92,-0.07,0.04,-1.07
403,2.52,-6.25,7.89,-0.07,0.04,-1.11
410,2.47,-6.16,7.88,-0.07,0.04,-1.11
416,2.48,-6.26,7.91,-0.08,0.04,-1.09
423,2.50,-6.25,7.97,-0.07,0.04,-1.07
429,2.41,-6.27,7.93,-0.08,0.04,-1.08
436,2.48,-6.25,7.89,-0.08,0.05,-1.09
444,2.48,-6.24,7.93,-0.08,0.04,-1.09
451,2.44,-6.24,7.85,-0.07,0.04,-1.08
457,2.49,-6.23,7.78,-0.08,0.04,-1.08
465,2.52,-6.24,7.94,-0.07,0.04,-1.08
472,2.44,-6.24,7.88,-0.08,0.04,-1.08
480,2.52,-6.20,7.99,-0.07,0.04,-1.09
487,2.46,-6.22,7.89,-0.07,0.04,-1.09
495,2.48,-6.24,7.97,-0.08,0.04,-1.10
502,2.48,-6.17,7.87,-0.08,0.04,-1.09
508,2.49,-6.25,7.84,-0.08,0.04,-1.08
515,2.50,-6.21,7.84,-0.08,0.04,-1.07
521,2.43,-6.29,7.86,-0.08,0.04,-1.09
529,2.41,-6.19,7.88,-0.08,0.04,-1.09
536,2.50,-6.27,7.88,-0.08,0.04,-1.08
545,2.40,-6.19,7.89,-0.07,0.04,-1.09
552,2.45,-6.25,7.83,-0.08,0.04,-1.10
560,2.49,-6.22,7.95,-0.07,0.04,-1.10
567,2.47,-6.18,7.97,-0.08,0.04,-1.08
573,2.49,-6.19,7.94,-0.08,0.04,-1.07
580,2.46,-6.21,7.86,-0.08,0.04,-1.10
586,2.41,-6.28,7.82,-0.08,0.05,-1.09
593,2.45,-6.25,7.90,-0.08,0.04,-1.10
600,2.46,-6.25,7.86,-0.07,0.04,-1.09
608,2.43,-6.23,7.87,-0.07,0.04,-1.10
614,2.53,-6.24,7.95,-0.07,0.04,-1.10
622,2.42,-6.26,7.85,-0.08,0.04,-1.09
629,2.47,-6.25,7.95,-0.07,0.04,-1.09
636,2.45,-6.21,7.92,-0.07,0.04,-1.08
643,2.47,-6.22,8.00,-0.08,0.04,-1.08
650,2.43,-6.25,7.79,-0.08,0.04,-1.09
656,2.43,-6.21,7.92,-0.08,0.04,-1.10
663,2.52,-6.21,7.86,-0.08,0.04,-1.09
670,2.49,-6.24,7.91,-0.08,0.04,-1.09
677,2.45,-6.26,7.95,-0.07,0.04,-1.08
685,2.39,-6.18,7.87,-0.08,0.04,-1.09
693,2.45,-6.19,7.99,-0.08,0.04,-1.08
699,2.47,-6.24,7.87,-0.08,0.04,-1.06
705,2.48,-6.19,7.89,-0.08,0.04,-1.07
712,2.47,-6.22,7.83,-0.08,0.04,-1.09
718,2.44,-6.28,7.93,-0.07,0.04,-1.09
726,2.51,-6.29,7.96,-0.08,0.04,-1.09
732,2.45,-6.21,7.89,-0.07,0.04,-1.09
739,2.48,-6.23,7.85,-0.07,0.04,-1.09
747,2.48,-6.22,7.87,-0.08,0.04,-1.08
