timestamp,mpu_accX,mpu_accY,mpu_accZ,mpu_gyrX,mpu_gyrY,mpu_gyrZ
0,2.48,-6.17,7.83,-0.08,0.04,-1.09
8,2.41,-6.24,7.98,-0.08,0.04,-1.08
16,2.49,-6.18,7.81,-0.08,0.04,-1.08
24,2.49,-6.20,7.91,-0.07,0.04,-1.08
32,2.46,-6.19,7.98,-0.07,0.04,-1.08
40,2.48,-6.25,7.91,-0.07,0.04,-1.09
48,2.48,-6.18,7.92,-0.08,0.04,-1.09
55,2.43,-6.22,7.95,-0.08,0.04,-1.09
62,2.44,-6.22,7.94,-0.07,0.04,-1.10
69,2.47,-6.25,7.92,-0.08,0.04,-1.12
77,2.51,-6.25,7.85,-0.08,0.04,-1.09
85,2.43,-6.18,7.88,-0.07,0.04,-1.09
93,2.45,-6.20,7.93,-0.08,0.04,-1.08
101,2.44,-6.25,7.92,-0.07,0.04,-1.07
108,2.44,-6.26,7.86,-0.07,0.04,-1.09
116,2.53,-6.21,7.90,-0.08,0.04,-1.10
124,2.43,-6.25,7.97,-0.08,0.04,-1.10
132,2.48,-6.21,7.81,-0.07,0.04,-1.06
139,2.47,-6.26,7.87,-0.08,0.04,-1.09
146,2.47,-6.26,7.96,-0.08,0.04,-1.11
152,2.44,-6.15,7.91,-0.07,0.04,-1.10
159,2.46,-6.24,7.88,-0.08,0.04,-1.08
165,2.48,-6.18,7.96,-0.08,0.04,-1.09
171,2.52,-6.22,7.88,-0.08,0.05,-1.10
177,2.40,-6.24,7.90,-0.07,0.04,-1.08
184,2.45,-6.23,7.86,-0.08,0.04,-1.09
191,2.51,-6.19,7.86,-0.08,0.04,-1.09
200,2.48,-6.22,7.94,-0.08,0.04,-1.08
208,2.46,-6.23,7.94,-0.08,0.04,-1.09
217,2.43,-6.17,7.86,-0.08,0.04,-1.09
225,2.45,-6.22,7.86,-0.08,0.04,-1.09
232,2.47,-6.22,7.84,-0.08,0.04,-1.09
239,2.48,-6.25,7.82,-0.08,0.04,-1.09
248,2.44,-6.24,7.85,-0.08,0.04,-1.09
256,2.45,-6.21,7.89,-0.07,0.04,-1.08
264,2.42,-6.23,7.85,-0.08,0.04,-1.10
272,2.49,-6.21,7.90,-0.08,0.04,-1.09
280,2.46,-6.20,7.92,-0.08,0.04,-1.08
287,2.47,-6.21,7.92,-0.08,0.04,-1.08
293,2.46,-6.25,7.91,-0.07,0.05,-1.08
300,2.43,-6.21,7.93,-0.08,0.04,-1.08
306,2.50,-6.23,7.84,-0.08,0.04,-1.09
312,2.45,-6.17,7.96,-0.07,0.04,-1.09
320,2.45,-6.20,7.92,-0.07,0.04,-1.08
327,2.48,-6.20,7.85,-0.08,0.04,-1.08
333,2.46,-6.26,7.88,-0.07,0.04,-1.09
340,2.42,-6.22,7.91,-0.08,0.04,-1.08
347,2.45,-6.28,7.88,-0.08,0.04,-1.08
353,2.44,-6.22,7.92,-0.08,0.04,-1.09
360,2.42,-6.22,7.86,-0.08,0.04,-1.09
366,2.50,-6.19,7.85,-0.08,0.04,-1.10
372,2.48,-6.22,7.95,-0.07,0.04,-1.10
378,2.47,-6.21,7.87,-0.08,0.04,-1.08
384,2.50,-6.19,7.88,-0.07,0.04,-1.09
391,2.49,-6.22,7.87,-0.07,0.04,-1.08
398,2.50,-6.23,7.91,-0.08,0.04,-1.09
404,2.41,-6.23,7.94,-0.07,0.04,-1.09
411,2.40,-6.23,7.83,-0.07,0.04,-1.10
417,2.46,-6.20,7.99,-0.07,0.04,-1.09
423,2.51,-6.23,7.94,-0.08,0.04,-1.09
429,2.52,-6.26,7.92,-0.07,0.04,-1.09
436,2.43,-6.23,7.95,-0.08,0.04,-1.10
442,2.45,-6.17,7.98,-0.07,0.04,-1.11
448,2.48,-6.24,7.93,-0.07,0.04,-1.07
455,2.42,-6.22,7.91,-0.08,0.04,-1.08
461,2.49,-6.27,7.93,-0.08,0.04,-1.09
467,2.41,-6.22,7.82,-0.08,0.04,-1.08
474,2.50,-6.28,7.92,-0.07,0.04,-1.09
481,2.48,-6.20,7.89,-0.08,0.04,-1.09
487,2.44,-6.25,7.83,-0.08,0.04,-1.09
494,2.50,-6.23,7.94,-0.08,0.04,-1.08
501,2.50,-6.24,7.90,-0.08,0.04,-1.06
508,2.44,-6.25,7.98,-0.07,0.04,-1.09
515,2.45,-6.21,7.93,-0.08,0.04,-1.11
521,2.51,-6.25,7.80,-0.07,0.04,-1.08
529,2.49,-6.23,7.84,-0.08,0.04,-1.08
536,2.49,-6.23,7.97,-0.08,0.04,-1.08
544,2.45,-6.30,7.87,-0.08,0.04,-1.08
552,2.45,-6.17,7.87,-0.08,0.05,-1.07
559,2.46,-6.20,7.86,-0.08,0.04,-1.07
566,2.44,-6.26,7.83,-0.07,0.04,-1.09
572,2.44,-6.26,7.95,-0.08,0.04,-1.11
579,2.48,-6.23,7.91,-0.07,0.04,-1.10
587,2.49,-6.21,7.91,-0.08,0.04,-1.09
594,2.47,-6.23,7.88,-0.07,0.04,-1.07
602,2.56,-6.22,7.92,-0.08,0.04,-1.09
609,2.44,-6.23,7.95,-0.07,0.04,-1.11
617,2.46,-6.26,7.84,-0.08,0.04,-1.10
624,2.52,-6.22,7.90,-0.08,0.04,-1.07
