timestamp,mpu_accX,mpu_accY,mpu_accZ,mpu_gyrX,mpu_gyrY,mpu_gyrZ
0,2.44,-6.22,7.92,-0.08,0.04,-1.08
6,2.48,-6.17,7.95,-0.08,0.04,-1.09
12,2.45,-6.23,7.82,-0.08,0.04,-1.10
18,2.51,-6.20,7.90,-0.08,0.04,-1.08
25,2.51,-6.21,7.87,-0.08,0.04,-1.08
32,2.48,-6.21,7.90,-0.08,0.04,-1.07
38,2.47,-6.22,7.90,-0.07,0.04,-1.07
46,2.46,-6.21,7.85,-0.08,0.04,-1.07
54,2.50,-6.20,7.87,-0.08,0.04,-1.09
62,2.46,-6.20,7.93,-0.07,0.04,-1.08
70,2.48,-6.20,7.88,-0.08,0.04,-1.09
76,2.48,-6.20,7.95,-0.08,0.05,-1.09
82,2.49,-6.22,7.87,-0.08,0.04,-1.09
89,2.48,-6.23,7.83,-0.08,0.04,-1.09
96,2.48,-6.23,7.88,-0.08,0.04,-1.08
102,2.43,-6.27,7.77,-0.08,0.04,-1.09
109,2.39,-6.23,7.83,-0.08,0.04,-1.10
115,2.46,-6.19,7.77,-0.08,0.04,-1.07
123,2.49,-6.18,7.79,-0.08,0.04,-1.08
130,2.44,-6.25,7.90,-0.08,0.04,-1.08
138,2.44,-6.27,7.94,-0.08,0.04,-1.08
145,2.43,-6.19,7.89,-0.08,0.04,-1.08
153,2.45,-6.21,7.89,-0.07,0.04,-1.07
160,2.47,-6.23,7.96,-0.08,0.04,-1.08
169,2.44,-6.21,7.88,-0.08,0.04,-1.08
176,2.47,-6.23,7.92,-0.08,0.04,-1.07
182,2.44,-6.19,7.84,-0.07,0.04,-1.07
189,2.49,-6.25,7.79,-0.07,0.04,-1.07
196,2.52,-6.26,7.89,-0.08,0.04,-1.08
203,2.49,-6.24,7.88,-0.07,0.04,-1.10
210,2.52,-6.21,7.96,-0.08,0.04,-1.10
216,2.43,-6.26,7.81,-0.08,0.04,-1.09
223,2.46,-6.20,7.98,-0.08,0.04,-1.07
229,2.50,-6.23,7.77,-0.08,0.04,-1.09
235,2.49,-6.21,7.86,-0.07,0.04,-1.07
242,2.51,-6.26,7.91,-0.08,0.04,-1.08
248,2.46,-6.28,7.88,-0.08,0.04,-1.07
254,2.45,-6.29,8.02,-0.08,0.04,-1.08
260,2.46,-6.25,7.91,-0.08,0.04,-1.08
267,2.49,-6.21,7.92,-0.08,0.04,-1.08
274,2.45,-6.25,7.88,-0.08,0.04,-1.09
280,2.45,-6.23,7.86,-0.08,0.04,-1.09
287,2.45,-6.19,7.89,-0.08,0.04,-1.08
293,2.42,-6.22,7.92,-0.07,0.04,-1.09
300,2.42,-6.22,8.05,-0.08,0.04,-1.10
307,2.46,-6.21,7.90,-0.08,0.04,-1.08
314,2.43,-6.24,7.90,-0.07,0.04,-1.08
321,2.46,-6.26,7.92,-0.07,0.04,-1.07
329,2.44,-6.27,7.92,-0.07,0.04,-1.09
337,2.47,-6.22,7.80,-0.07,0.04,-1.10
343,2.46,-6.17,7.87,-0.08,0.04,-1.09
349,2.45,-6.20,7.91,-0.07,0.04,-1.07
356,2.47,-6.25,7.88,-0.08,0.04,-1.09
364,2.45,-6.20,7.83,-0.08,0.04,-1.08
371,2.49,-6.22,7.86,-0.08,0.04,-1.09
378,2.42,-6.24,7.90,-0.08,0.04,-1.10
384,2.49,-6.17,7.89,-0.08,0.04,-1.06
390,2.45,-6.23,7.86,-0.08,0.04,-1.07
398,2.43,-6.22,7.94,-0.07,0.04,-1.08
404,2.44,-6.22,7.93,-0.08,0.04,-1.08
411,2.47,-6.25,7.89,-0.08,0.04,-1.08
420,2.44,-6.23,7.92,-0.08,0.04,-1.08
428,2.41,-6.25,7.83,-0.08,0.04,-1.08
436,2.49,-6.22,7.87,-0.08,0.04,-1.09
443,2.44,-6.25,7.85,-0.08,0.04,-1.07
449,2.43,-6.28,7.90,-0.07,0.04,-1.08
456,2.45,-6.19,7.92,-0.07,0.04,-1.10
462,2.43,-6.27,7.90,-0.07,0.04,-1.10
469,2.49,-6.22,7.85,-0.08,0.04,-1.08
475,2.53,-6.22,7.95,-0.07,0.04,-1.08
482,2.44,-6.23,7.80,-0.08,0.04,-1.08
488,2.52,-6.28,7.84,-0.08,0.04,-1.09
495,2.45,-6.24,7.94,-0.08,0.04,-1.07
501,2.45,-6.23,7.82,-0.08,0.04,-1.08
509,2.41,-6.24,7.95,-0.07,0.04,-1.09
516,2.45,-6.25,7.87,-0.08,0.04,-1.10
522,2.46,-6.23,7.92,-0.07,0.04,-1.10
529,2.47,-6.23,7.94,-0.07,0.04,-1.08
535,2.43,-6.22,7.86,-0.08,0.04,-1.07
543,2.50,-6.18,7.85,-0.07,0.04,-1.08
550,2.48,-6.27,7.87,-0.08,0.04,-1.08
557,2.46,-6.27,7.88,-0.08,0.04,-1.09
564,2.44,-6.20,7.86,-0.08,0.04,-1.09
571,2.44,-6.21,7.90,-0.07,0.04,-1.08
577,2.44,-6.23,7.95,-0.08,0.04,-1.09
583,2.44,-6.21,7.90,-0.07,0.04,-1.09
590,2.47,-6.19,7.85,-0.07,0.04,-1.08
596,2.48,-6.21,7.96,-0.08,0.04,-1.08
602,2.48,-6.25,7.85,-0.08,0.04,-1.07
609,2.43,-6.25,7.89,-0.08,0.05,-1.07
616,2.46,-6.23,7.90,-0.08,0.04,-1.08
622,2.46,-6.25,7.88,-0.08,0.04,-1.10
629,2.42,-6.18,7.89,-0.08,0.04,-1.10
636,2.47,-6.22,7.87,-0.08,0.04,-1.08
642,2.52,-6.18,7.94,-0.07,0.04,-1.08
649,2.41,-6.20,7.97,-0.07,0.04,-1.09
656,2.45,-6.22,7.89,-0.08,0.04,-1.09
663,2.45,-6.22,7.87,-0.08,0.04,-1.08
669,2.49,-6.21,7.98,-0.08,0.04,-1.08
676,2.48,-6.22,7.91,-0.07,0.04,-1.09
683,2.47,-6.23,7.96,-0.07,0.04,-1.09
689,2.43,-6.28,7.92,-0.07,0.04,-1.07
696,2.51,-6.19,7.84,-0.08,0.04,-1.09
703,2.45,-6.27,7.90,-0.07,0.04,-1.07
711,2.47,-6.18,7.84,-0.08,0.04,-1.10
718,2.49,-6.21,7.88,-0.08,0.04,-1.09
725,2.50,-6.19,7.95,-0.08,0.04,-1.08
732,2.48,-6.29,7.86,-0.08,0.04,-1.08
