timestamp,mpu_accX,mpu_accY,mpu_accZ,mpu_gyrX,mpu_gyrY,mpu_gyrZ
0,2.48,-6.24,7.87,-0.08,0.04,-1.07
7,2.52,-6.23,7.91,-0.08,0.04,-1.08
13,2.47,-6.18,7.89,-0.08,0.04,-1.08
20,2.49,-6.23,7.89,-0.07,0.04,-1.10
26,2.43,-6.19,7.88,-0.07,0.04,-1.08
33,2.49,-6.24,7.87,-0.07,0.04,-1.08
39,2.40,-6.22,7.88,-0.08,0.04,-1.09
45,2.49,-6.22,7.94,-0.07,0.04,-1.08
52,2.42,-6.23,7.84,-0.07,0.04,-1.11
59,2.49,-6.23,7.89,-0.07,0.04,-1.09
65,2.51,-6.22,7.90,-0.08,0.04,-1.09
71,2.56,-6.21,7.89,-0.08,0.04,-1.07
78,2.51,-6.21,7.88,-0.08,0.04,-1.08
84,2.47,-6.25,7.87,-0.07,0.04,-1.08
90,2.44,-6.26,7.93,-0.07,0.04,-1.08
96,2.46,-6.29,7.92,-0.08,0.04,-1.08
103,2.46,-6.23,7.91,-0.08,0.04,-1.09
110,2.47,-6.27,7.89,-0.08,0.04,-1.08
118,2.52,-6.22,7.85,-0.08,0.04,-1.10
124,2.47,-6.23,7.81,-0.08,0.04,-1.07
132,2.44,-6.18,7.89,-0.07,0.04,-1.08
139,2.46,-6.26,7.95,-0.08,0.04,-1.09
149,2.48,-6.22,7.94,-0.07,0.04,-1.09
155,2.48,-6.23,7.88,-0.08,0.04,-1.09
161,2.48,-6.12,7.87,-0.08,0.04,-1.09
168,2.41,-6.21,7.90,-0.08,0.04,-1.09
175,2.46,-6.24,7.93,-0.07,0.04,-1.09
182,2.46,-6.25,7.96,-0.08,0.04,-1.11
190,2.49,-6.18,7.90,-0.07,0.04,-1.08
197,2.44,-6.23,7.86,-0.08,0.04,-1.07
204,2.47,-6.24,7.86,-0.08,0.04,-1.09
212,2.48,-6.24,7.94,-0.08,0.04,-1.06
