timestamp,mpu_accX,mpu_accY,mpu_accZ,mpu_gyrX,mpu_gyrY,mpu_gyrZ
1329,2.48,-6.22,7.85,-0.08,0.04,-1.10
1337,2.49,-6.29,7.90,-0.08,0.04,-1.08
1343,2.47,-6.25,7.88,-0.08,0.04,-1.08
1350,2.48,-6.22,7.92,-0.08,0.04,-1.09
1356,2.49,-6.27,8.00,-0.08,0.04,-1.09
1363,2.45,-6.20,7.92,-0.07,0.04,-1.11
1370,2.45,-6.21,7.90,-0.07,0.04,-1.09
1379,2.45,-6.25,7.88,-0.08,0.04,-1.10
1386,2.53,-6.23,8.01,-0.08,0.04,-1.09
1393,2.46,-6.26,8.01,-0.08,0.04,-1.10
1401,2.50,-6.24,7.92,-0.08,0.04,-1.08
1409,2.48,-6.24,7.85,-0.07,0.04,-1.08
1417,2.48,-6.21,7.93,-0.08,0.04,-1.10
1423,2.46,-6.25,7.84,-0.08,0.04,-1.07
1431,2.50,-6.22,7.83,-0.08,0.04,-1.08
1439,2.44,-6.25,7.93,-0.08,0.04,-1.09
1446,2.46,-6.24,7.93,-0.08,0.04,-1.10
1452,2.51,-6.20,7.83,-0.08,0.04,-1.09
