timestamp,mpu_accX,mpu_accY,mpu_accZ,mpu_gyrX,mpu_gyrY,mpu_gyrZ
0,2.50,-6.22,7.86,-0.07,0.04,-1.08
7,2.51,-6.27,7.90,-0.08,0.04,-1.09
15,2.47,-6.27,7.87,-0.08,0.04,-1.08
21,2.49,-6.22,7.88,-0.08,0.04,-1.10
27,2.47,-6.23,7.92,-0.08,0.04,-1.11
34,2.47,-6.27,7.85,-0.08,0.04,-1.09
42,2.44,-6.22,7.86,-0.08,0.04,-1.09
48,2.49,-6.22,7.88,-0.08,0.04,-1.10
56,2.43,-6.21,7.86,-0.08,0.04,-1.08
63,2.43,-6.24,7.89,-0.08,0.04,-1.07
70,2.41,-6.17,7.95,-0.08,0.04,-1.08
78,2.44,-6.27,7.85,-0.08,0.04,-1.09
84,2.47,-6.12,7.88,-0.08,0.04,-1.09
91,2.45,-6.22,7.86,-0.07,0.04,-1.10
99,2.49,-6.24,7.92,-0.08,0.04,-1.10
106,2.47,-6.20,7.86,-0.07,0.04,-1.08
114,2.38,-6.29,7.86,-0.08,0.04,-1.08
122,2.44,-6.21,7.90,-0.07,0.04,-1.09
128,2.46,-6.22,7.88,-0.08,0.04,-1.10
135,2.53,-6.24,7.93,-0.08,0.04,-1.07
142,2.51,-6.20,7.92,-0.08,0.04,-1.10
150,2.43,-6.17,7.89,-0.08,0.04,-1.09
158,2.45,-6.24,7.90,-0.08,0.04,-1.09
166,2.50,-6.16,7.84,-0.07,0.04,-1.07
174,2.44,-6.24,7.94,-0.07,0.04,-1.09
180,2.46,-6.22,7.98,-0.08,0.04,-1.09
187,2.45,-6.22,7.91,-0.08,0.04,-1.07
193,2.45,-6.24,7.74,-0.08,0.04,-1.10
200,2.45,-6.22,8.03,-0.08,0.04,-1.09
206,2.45,-6.22,7.87,-0.07,0.04,-1.08
213,2.46,-6.19,7.89,-0.07,0.04,-1.09
219,2.50,-6.18,7.86,-0.07,0.04,-1.09
225,2.52,-6.22,7.88,-0.08,0.04,-1.08
231,2.45,-6.19,7.98,-0.08,0.04,-1.10
239,2.49,-6.22,7.91,-0.08,0.04,-1.07
245,2.50,-6.21,7.92,-0.07,0.04,-1.10
251,2.49,-6.23,7.92,-0.07,0.04,-1.08
257,2.42,-6.21,7.95,-0.07,0.04,-1.08
264,2.41,-6.26,7.93,-0.08,0.04,-1.09
270,2.43,-6.22,7.96,-0.08,0.04,-1.09
277,2.49,-6.25,7.91,-0.08,0.04,-1.08
284,2.40,-6.23,7.86,-0.08,0.04,-1.10
290,2.45,-6.28,7.92,-0.08,0.04,-1.09
297,2.45,-6.19,7.94,-0.07,0.04,-1.09
304,2.48,-6.30,7.92,-0.08,0.04,-1.10
310,2.47,-6.23,7.91,-0.08,0.04,-1.09
316,2.44,-6.23,7.90,-0.08,0.04,-1.10
323,2.43,-6.22,7.92,-0.08,0.04,-1.09
