timestamp,mpu_accX,mpu_accY,mpu_accZ,mpu_gyrX,mpu_gyrY,mpu_gyrZ
0,2.52,-6.21,7.88,-0.08,0.04,-1.09
7,2.41,-6.23,7.83,-0.08,0.04,-1.08
14,2.42,-6.26,7.88,-0.08,0.04,-1.06
22,2.49,-6.23,7.85,-0.08,0.04,-1.10
29,2.44,-6.22,7.89,-0.08,0.04,-1.10
37,2.44,-6.24,7.86,-0.07,0.04,-1.10
44,2.50,-6.20,7.90,-0.08,0.04,-1.10
51,2.52,-6.23,7.90,-0.08,0.04,-1.08
58,2.46,-6.22,7.94,-0.08,0.04,-1.09
64,2.45,-6.23,7.93,-0.08,0.04,-1.09
71,2.47,-6.17,7.83,-0.07,0.04,-1.09
77,2.47,-6.19,7.90,-0.07,0.04,-1.08
85,2.48,-6.23,7.87,-0.08,0.04,-1.09
93,2.46,-6.24,7.94,-0.07,0.04,-1.08
99,2.50,-6.23,7.91,-0.07,0.04,-1.08
105,2.43,-6.25,7.80,-0.08,0.04,-1.09
112,2.48,-6.23,7.85,-0.08,0.04,-1.08
120,2.48,-6.21,7.81,-0.08,0.04,-1.07
128,2.44,-6.21,7.93,-0.08,0.04,-1.09
135,2.44,-6.22,7.85,-0.08,0.04,-1.10
143,2.42,-6.24,7.88,-0.08,0.04,-1.08
151,2.46,-6.27,7.84,-0.08,0.04,-1.07
159,2.43,-6.27,7.93,-0.08,0.04,-1.10
167,2.49,-6.22,7.89,-0.08,0.04,-1.10
175,2.47,-6.22,7.89,-0.07,0.04,-1.09
182,2.51,-6.21,7.84,-0.07,0.04,-1.09
189,2.46,-6.26,7.87,-0.08,0.04,-1.08
196,2.48,-6.20,7.90,-0.08,0.04,-1.09
202,2.42,-6.26,7.92,-0.08,0.04,-1.09
208,2.47,-6.25,7.88,-0.08,0.04,-1.09
216,2.50,-6.18,7.88,-0.07,0.04,-1.10
225,2.49,-6.24,7.90,-0.07,0.04,-1.09
231,2.40,-6.18,7.89,-0.08,0.04,-1.09
238,2.48,-6.18,7.86,-0.07,0.04,-1.08
246,2.43,-6.21,7.84,-0.08,0.04,-1.09
254,2.46,-6.19,7.91,-0.08,0.04,-1.09
261,2.51,-6.20,7.91,-0.07,0.04,-1.09
267,2.49,-6.20,7.89,-0.08,0.04,-1.08
273,2.49,-6.23,7.89,-0.07,0.04,-1.07
280,2.41,-6.24,7.89,-0.08,0.04,-1.09
286,2.48,-6.18,7.87,-0.08,0.04,-1.07
292,2.47,-6.25,7.93,-0.08,0.04,-1.10
300,2.45,-6.25,7.84,-0.07,0.04,-1.07
307,2.47,-6.23,7.88,-0.08,0.04,-1.08
314,2.42,-6.24,7.89,-0.07,0.04,-1.10
322,2.49,-6.21,7.86,-0.07,0.04,-1.10
331,2.47,-6.24,7.93,-0.08,0.04,-1.09
338,2.47,-6.26,7.90,-0.08,0.04,-1.10
346,2.51,-6.29,7.92,-0.07,0.04,-1.08
355,2.51,-6.21,7.99,-0.07,0.04,-1.08
362,2.47,-6.20,7.80,-0.08,0.04,-1.08
368,2.49,-6.22,7.95,-0.08,0.04,-1.09
378,2.48,-6.24,7.91,-0.08,0.04,-1.09
384,2.47,-6.26,7.95,-0.07,0.04,-1.09
391,2.45,-6.19,7.83,-0.08,0.04,-1.11
400,2.48,-6.22,7.80,-0.08,0.04,-1.10
407,2.48,-6.24,7.88,-0.07,0.04,-1.08
414,2.48,-6.21,7.94,-0.08,0.04,-1.08
423,2.48,-6.26,7.94,-0.08,0.04,-1.09
430,2.44,-6.18,7.83,-0.08,0.04,-1.07
437,2.47,-6.26,7.83,-0.08,0.04,-1.09
448,2.48,-6.25,7.88,-0.08,0.04,-1.09
455,2.44,-6.27,7.87,-0.07,0.04,-1.10
462,2.46,-6.22,7.95,-0.08,0.04,-1.08
469,2.46,-6.26,7.86,-0.07,0.04,-1.09
476,2.44,-6.20,7.87,-0.08,0.04,-1.08
484,2.48,-6.22,7.81,-0.08,0.04,-1.09
491,2.52,-6.26,7.91,-0.08,0.04,-1.09
498,2.48,-6.21,7.95,-0.08,0.04,-1.09
505,2.46,-6.21,7.88,-0.07,0.04,-1.08
513,2.47,-6.24,7.97,-0.08,0.04,-1.10
519,2.48,-6.19,7.94,-0.08,0.04,-1.09
527,2.41,-6.22,7.81,-0.07,0.04,-1.08
534,2.51,-6.24,7.81,-0.07,0.04,-1.08
541,2.47,-6.26,7.94,-0.08,0.04,-1.08
548,2.42,-6.21,7.91,-0.08,0.04,-1.10
555,2.48,-6.24,7.85,-0.08,0.04,-1.10
561,2.54,-6.25,7.92,-0.08,0.05,-1.09
568,2.47,-6.26,7.89,-0.08,0.04,-1.08
575,2.50,-6.22,7.82,-0.08,0.04,-1.09
582,2.50,-6.21,7.88,-0.08,0.04,-1.08
588,2.43,-6.25,7.88,-0.07,0.04,-1.08
595,2.48,-6.27,7.91,-0.08,0.04,-1.10
601,2.48,-6.25,8.00,-0.08,0.04,-1.08
608,2.49,-6.28,7.91,-0.08,0.04,-1.07
615,2.44,-6.19,7.89,-0.08,0.04,-1.08
622,2.45,-6.28,7.82,-0.07,0.04,-1.08
630,2.52,-6.25,7.86,-0.08,0.04,-1.08
638,2.46,-6.25,7.88,-0.07,0.04,-1.08
646,2.46,-6.26,7.95,-0.07,0.04,-1.09
655,2.50,-6.22,7.89,-0.08,0.04,-1.09
663,2.44,-6.20,7.92,-0.08,0.04,-1.09
671,2.52,-6.21,7.88,-0.07,0.04,-1.10
678,2.48,-6.22,7.97,-0.07,0.04,-1.09
685,2.47,-6.23,7.86,-0.08,0.04,-1.10
692,2.49,-6.24,7.90,-0.07,0.04,-1.11
699,2.46,-6.22,7.76,-0.08,0.04,-1.09
705,2.48,-6.22,7.91,-0.08,0.04,-1.10
713,2.45,-6.23,7.77,-0.08,0.04,-1.10
722,2.46,-6.27,7.90,-0.08,0.04,-1.10
730,2.51,-6.21,7.91,-0.07,0.04,-1.10
