timestamp,mpu_accX,mpu_accY,mpu_accZ,mpu_gyrX,mpu_gyrY,mpu_gyrZ
0,2.49,-6.19,7.91,-0.07,0.04,-1.12
8,2.48,-6.25,7.90,-0.07,0.04,-1.09
15,2.43,-6.17,7.96,-0.08,0.04,-1.08
24,2.44,-6.27,7.80,-0.08,0.05,-1.09
32,2.41,-6.25,7.82,-0.08,0.04,-1.08
41,2.41,-6.25,7.85,-0.07,0.04,-1.10
49,2.44,-6.27,7.84,-0.07,0.04,-1.11
56,2.47,-6.22,7.94,-0.07,0.04,-1.10
64,2.49,-6.21,7.98,-0.08,0.04,-1.09
70,2.51,-6.20,7.90,-0.08,0.04,-1.08
77,2.47,-6.26,7.88,-0.08,0.04,-1.08
84,2.50,-6.18,7.91,-0.08,0.04,-1.07
92,2.43,-6.30,7.81,-0.08,0.04,-1.08
99,2.48,-6.27,7.85,-0.07,0.04,-1.08
107,2.44,-6.19,7.96,-0.08,0.04,-1.11
114,2.49,-6.21,7.91,-0.07,0.04,-1.10
122,2.46,-6.22,7.96,-0.07,0.04,-1.10
129,2.46,-6.18,7.97,-0.08,0.04,-1.09
137,2.49,-6.18,7.86,-0.08,0.04,-1.09
144,2.48,-6.20,7.97,-0.08,0.04,-1.07
150,2.43,-6.21,7.86,-0.08,0.04,-1.07
157,2.41,-6.25,7.88,-0.08,0.05,-1.08
164,2.45,-6.22,7.83,-0.07,0.05,-1.10
172,2.42,-6.28,7.86,-0.07,0.04,-1.10
179,2.47,-6.18,7.94,-0.07,0.04,-1.11
185,2.49,-6.21,7.89,-0.07,0.04,-1.10
192,2.52,-6.23,8.04,-0.08,0.04,-1.11
198,2.46,-6.24,7.91,-0.08,0.04,-1.09
204,2.51,-6.25,7.94,-0.08,0.04,-1.07
211,2.43,-6.28,7.82,-0.08,0.04,-1.07
217,2.46,-6.23,7.79,-0.08,0.04,-1.08
223,2.45,-6.24,7.85,-0.08,0.04,-1.08
230,2.43,-6.25,7.85,-0.07,0.04,-1.11
237,2.48,-6.25,7.91,-0.07,0.04,-1.09
244,2.46,-6.24,7.99,-0.07,0.04,-1.10
251,2.51,-6.20,7.97,-0.07,0.04,-1.10
260,2.48,-6.22,7.90,-0.08,0.04,-1.08
267,2.48,-6.22,7.88,-0.08,0.05,-1.08
276,2.47,-6.24,7.81,-0.08,0.05,-1.06
283,2.43,-6.20,7.81,-0.08,0.04,-1.07
292,2.49,-6.21,7.82,-0.08,0.04,-1.09
300,2.44,-6.24,7.84,-0.07,0.04,-1.11
307,2.45,-6.25,7.98,-0.07,0.04,-1.11
314,2.47,-6.24,7.86,-0.07,0.04,-1.12
320,2.49,-6.22,7.88,-0.08,0.04,-1.08
326,2.47,-6.21,7.87,-0.08,0.05,-1.08
333,2.45,-6.17,7.86,-0.08,0.04,-1.06
340,2.36,-6.25,7.86,-0.08,0.05,-1.06
348,2.47,-6.25,7.87,-0.08,0.04,-1.08
356,2.46,-6.25,7.84,-0.07,0.04,-1.10
364,2.48,-6.22,7.91,-0.07,0.04,-1.10
372,2.51,-6.22,7.83,-0.07,0.04,-1.08
378,2.45,-6.20,7.91,-0.07,0.04,-1.10
384,2.49,-6.21,8.04,-0.07,0.04,-1.10
391,2.52,-6.24,7.90,-0.08,0.04,-1.09
397,2.40,-6.27,7.92,-0.08,0.04,-1.08
404,2.44,-6.23,7.88,-0.08,0.04,-1.07
410,2.49,-6.22,7.82,-0.08,0.04,-1.08
417,2.44,-6.26,7.84,-0.07,0.04,-1.08
425,2.45,-6.25,7.96,-0.07,0.04,-1.10
432,2.44,-6.21,7.83,-0.08,0.04,-1.10
440,2.51,-6.19,7.91,-0.08,0.04,-1.10
447,2.58,-6.17,7.91,-0.08,0.04,-1.08
454,2.49,-6.24,7.90,-0.08,0.04,-1.08
462,2.53,-6.22,7.85,-0.08,0.04,-1.07
469,2.43,-6.27,7.89,-0.08,0.04,-1.06
476,2.42,-6.22,7.84,-0.08,0.04,-1.09
483,2.41,-6.25,7.94,-0.07,0.04,-1.09
489,2.44,-6.23,7.84,-0.07,0.04,-1.10
496,2.51,-6.31,7.92,-0.07,0.04,-1.10
503,2.48,-6.18,7.98,-0.07,0.04,-1.08
509,2.45,-6.22,7.92,-0.08,0.04,-1.08
516,2.52,-6.27,7.81,-0.08,0.04,-1.10
522,2.49,-6.17,7.89,-0.08,0.04,-1.08
530,2.39,-6.23,7.90,-0.08,0.04,-1.08
538,2.48,-6.28,7.82,-0.08,0.04,-1.07
546,2.44,-6.23,7.86,-0.08,0.04,-1.11
553,2.46,-6.21,7.91,-0.07,0.04,-1.13
561,2.53,-6.18,7.89,-0.07,0.04,-1.10
568,2.49,-6.19,7.86,-0.07,0.04,-1.09
575,2.49,-6.22,7.99,-0.08,0.04,-1.08
583,2.49,-6.24,7.90,-0.08,0.04,-1.09
591,2.47,-6.16,7.85,-0.08,0.04,-1.08
599,2.45,-6.23,7.89,-0.08,0.05,-1.06
606,2.38,-6.27,7.93,-0.08,0.04,-1.08
613,2.43,-6.26,7.78,-0.07,0.04,-1.08
621,2.44,-6.24,7.93,-0.07,0.04,-1.08
628,2.48,-6.23,7.92,-0.08,0.04,-1.09
636,2.49,-6.24,7.92,-0.08,0.04,-1.08
644,2.54,-6.18,7.88,-0.08,0.04,-1.08
652,2.44,-6.20,7.90,-0.08,0.04,-1.06
660,2.37,-6.28,7.88,-0.08,0.04,-1.07
