timestamp,mpu_accX,mpu_accY,mpu_accZ,mpu_gyrX,mpu_gyrY,mpu_gyrZ
0,2.45,-6.21,7.82,-0.08,0.04,-1.10
7,2.48,-6.21,7.86,-0.07,0.04,-1.09
14,2.41,-6.18,7.83,-0.08,0.04,-1.08
22,2.49,-6.19,7.88,-0.08,0.04,-1.09
30,2.51,-6.24,7.95,-0.07,0.04,-1.08
39,2.47,-6.22,7.92,-0.08,0.04,-1.07
47,2.46,-6.23,7.86,-0.08,0.04,-1.08
56,2.50,-6.24,7.90,-0.08,0.04,-1.09
65,2.47,-6.28,7.92,-0.07,0.04,-1.09
74,2.52,-6.25,7.97,-0.07,0.04,-1.10
83,2.45,-6.22,7.95,-0.08,0.04,-1.10
92,2.51,-6.23,7.85,-0.08,0.04,-1.07
101,2.38,-6.17,7.81,-0.08,0.04,-1.07
111,2.42,-6.20,7.88,-0.08,0.04,-1.07
121,2.39,-6.30,7.83,-0.07,0.04,-1.11
130,2.48,-6.28,7.93,-0.07,0.04,-1.09
138,2.46,-6.21,7.92,-0.08,0.04,-1.09
148,2.42,-6.25,7.93,-0.08,0.04,-1.09
156,2.49,-6.19,7.91,-0.08,0.04,-1.08
163,2.47,-6.18,7.92,-0.07,0.04,-1.06
170,2.46,-6.25,7.86,-0.08,0.04,-1.09
176,2.45,-6.26,7.91,-0.08,0.04,-1.07
183,2.47,-6.23,7.87,-0.07,0.04,-1.08
189,2.48,-6.31,7.90,-0.08,0.04,-1.11
196,2.43,-6.26,7.90,-0.07,0.04,-1.08
202,2.51,-6.29,7.96,-0.07,0.04,-1.09
208,2.49,-6.21,7.91,-0.08,0.04,-1.11
215,2.55,-6.21,7.87,-0.08,0.04,-1.08
222,2.47,-6.22,7.81,-0.08,0.04,-1.07
229,2.47,-6.24,7.83,-0.08,0.05,-1.07
237,2.43,-6.29,7.81,-0.07,0.04,-1.11
244,2.47,-6.19,7.92,-0.07,0.04,-1.08
254,2.46,-6.17,7.85,-0.07,0.04,-1.07
261,2.51,-6.19,7.94,-0.08,0.04,-1.09
270,2.44,-6.22,7.96,-0.08,0.04,-1.08
278,2.46,-6.21,7.92,-0.07,0.04,-1.09
287,2.51,-6.25,7.89,-0.08,0.04,-1.08
296,2.41,-6.21,7.92,-0.08,0.04,-1.08
304,2.45,-6.21,7.92,-0.08,0.04,-1.08
311,2.48,-6.26,7.86,-0.07,0.04,-1.08
320,2.43,-6.19,7.90,-0.07,0.04,-1.08
327,2.49,-6.23,7.97,-0.08,0.04,-1.09
333,2.46,-6.19,7.91,-0.08,0.04,-1.08
340,2.43,-6.24,7.92,-0.08,0.04,-1.07
346,2.44,-6.24,7.91,-0.08,0.04,-1.08
352,2.42,-6.17,7.83,-0.08,0.04,-1.07
358,2.45,-6.26,7.93,-0.08,0.04,-1.07
365,2.45,-6.29,7.88,-0.08,0.04,-1.08
371,2.42,-6.24,7.91,-0.08,0.04,-1.09
378,2.55,-6.23,7.93,-0.07,0.04,-1.10
384,2.45,-6.21,7.92,-0.07,0.04,-1.07
391,2.42,-6.22,7.89,-0.07,0.04,-1.09
397,2.46,-6.21,7.92,-0.08,0.04,-1.08
403,2.52,-6.28,7.81,-0.08,0.04,-1.10
410,2.49,-6.20,7.91,-0.08,0.04,-1.08
416,2.43,-6.21,7.80,-0.07,0.04,-1.08
423,2.49,-6.17,7.88,-0.08,0.04,-1.07
430,2.45,-6.24,7.96,-0.07,0.04,-1.09
436,2.47,-6.24,7.79,-0.08,0.04,-1.08
443,2.44,-6.25,7.86,-0.07,0.04,-1.11
449,2.45,-6.20,7.93,-0.07,0.04,-1.08
455,2.49,-6.16,7.91,-0.08,0.04,-1.09
461,2.50,-6.26,7.88,-0.08,0.04,-1.08
468,2.49,-6.25,7.85,-0.08,0.05,-1.07
475,2.48,-6.22,7.88,-0.08,0.04,-1.08
482,2.45,-6.25,7.91,-0.08,0.04,-1.08
488,2.45,-6.23,7.86,-0.07,0.04,-1.10
495,2.45,-6.22,7.90,-0.07,0.04,-1.09
503,2.44,-6.26,7.84,-0.07,0.04,-1.07
510,2.43,-6.19,7.81,-0.08,0.04,-1.10
520,2.50,-6.22,7.91,-0.08,0.04,-1.07
526,2.48,-6.18,7.91,-0.08,0.04,-1.11
536,2.49,-6.19,7.92,-0.08,0.04,-1.07
542,2.48,-6.25,7.81,-0.08,0.04,-1.08
549,2.45,-6.24,7.86,-0.08,0.04,-1.09
556,2.48,-6.26,7.90,-0.07,0.04,-1.10
563,2.43,-6.17,7.95,-0.07,0.04,-1.09
572,2.44,-6.24,7.90,-0.08,0.04,-1.10
581,2.53,-6.20,7.86,-0.08,0.04,-1.09
590,2.51,-6.20,7.90,-0.08,0.04,-1.09
597,2.55,-6.20,7.81,-0.08,0.04,-1.08
604,2.44,-6.24,7.88,-0.08,0.05,-1.08
611,2.44,-6.23,7.87,-0.07,0.04,-1.09
621,2.45,-6.28,7.92,-0.07,0.04,-1.09
628,2.48,-6.23,7.94,-0.08,0.04,-1.06
635,2.46,-6.22,7.83,-0.07,0.04,-1.10
643,2.48,-6.25,7.84,-0.08,0.04,-1.09
652,2.44,-6.27,7.86,-0.08,0.04,-1.09
658,2.46,-6.23,7.95,-0.08,0.04,-1.09
664,2.44,-6.24,7.92,-0.08,0.04,-1.07
671,2.49,-6.24,7.91,-0.08,0.04,-1.08
677,2.45,-6.23,7.91,-0.08,0.04,-1.09
684,2.45,-6.26,7.95,-0.07,0.04,-1.10
690,2.48,-6.21,7.85,-0.07,0.04,-1.08
696,2.49,-6.22,7.93,-0.08,0.04,-1.08
703,2.53,-6.20,7.89,-0.08,0.04,-1.09
710,2.48,-6.20,7.93,-0.07,0.04,-1.09
717,2.49,-6.25,7.95,-0.07,0.04,-1.08
723,2.45,-6.20,7.80,-0.08,0.04,-1.09
729,2.45,-6.21,7.86,-0.08,0.04,-1.06
738,2.50,-6.27,7.86,-0.08,0.04,-1.07
745,2.47,-6.28,7.92,-0.07,0.04,-1.10
753,2.48,-6.22,7.91,-0.07,0.04,-1.09
760,2.41,-6.22,7.86,-0.08,0.04,-1.09
767,2.43,-6.22,7.91,-0.07,0.04,-1.08
773,2.50,-6.23,7.92,-0.07,0.04,-1.08
780,2.44,-6.17,7.86,-0.07,0.04,-1.08
789,2.53,-6.23,7.81,-0.08,0.04,-1.08
796,2.45,-6.25,7.84,-0.08,0.04,-1.09
805,2.48,-6.18,7.78,-0.08,0.04,-1.08
813,2.40,-6.25,7.89,-0.07,0.04,-1.08
821,2.43,-6.20,7.88,-0.07,0.04,-1.09
829,2.50,-6.27,7.83,-0.08,0.04,-1.08
839,2.47,-6.21,7.85,-0.08,0.04,-1.10
846,2.52,-6.24,7.87,-0.08,0.04,-1.08
853,2.45,-6.19,7.89,-0.08,0.04,-1.09
859,2.48,-6.20,7.90,-0.08,0.04,-1.07
866,2.43,-6.21,7.92,-0.08,0.04,-1.08
873,2.41,-6.21,7.91,-0.07,0.04,-1.09
879,2.47,-6.21,7.94,-0.07,0.04,-1.09
886,2.53,-6.22,7.89,-0.08,0.04,-1.09
892,2.49,-6.21,7.84,-0.07,0.04,-1.08
898,2.46,-6.19,7.89,-0.08,0.04,-1.08
905,2.46,-6.25,7.92,-0.08,0.04,-1.07
911,2.42,-6.28,7.94,-0.08,0.04,-1.08
917,2.51,-6.15,7.88,-0.07,0.04,-1.07
923,2.47,-6.27,7.96,-0.08,0.04,-1.07
930,2.49,-6.20,7.89,-0.08,0.04,-1.09
936,2.47,-6.22,7.98,-0.07,0.04,-1.09
943,2.47,-6.19,7.86,-0.08,0.04,-1.10
949,2.48,-6.22,7.94,-0.07,0.05,-1.07
956,2.48,-6.19,7.96,-0.07,0.04,-1.09
963,2.45,-6.23,7.94,-0.07,0.04,-1.07
970,2.45,-6.23,7.95,-0.08,0.04,-1.10
980,2.47,-6.19,7.88,-0.08,0.04,-1.09
988,2.41,-6.24,7.88,-0.07,0.04,-1.07
995,2.43,-6.22,7.92,-0.07,0.04,-1.09
1002,2.47,-6.19,7.86,-0.07,0.04,-1.08
1008,2.43,-6.20,7.96,-0.07,0.04,-1.09
1015,2.49,-6.20,7.86,-0.07,0.04,-1.11
1021,2.50,-6.21,7.90,-0.08,0.04,-1.08
1028,2.50,-6.28,7.92,-0.08,0.04,-1.09
1037,2.47,-6.22,7.80,-0.08,0.04,-1.09
1045,2.41,-6.20,7.97,-0.08,0.04,-1.09
1055,2.47,-6.29,7.92,-0.07,0.04,-1.07
1062,2.53,-6.25,7.81,-0.08,0.04,-1.08
1069,2.46,-6.23,7.94,-0.07,0.04,-1.10
1076,2.42,-6.22,7.82,-0.08,0.04,-1.08
1083,2.47,-6.25,7.87,-0.08,0.04,-1.11
1090,2.47,-6.26,7.88,-0.08,0.04,-1.09
1097,2.47,-6.24,7.89,-0.08,0.04,-1.08
1104,2.44,-6.21,7.88,-0.08,0.05,-1.08
1111,2.46,-6.21,7.94,-0.08,0.04,-1.09
1120,2.44,-6.24,7.91,-0.08,0.04,-1.07
1127,2.41,-6.21,7.92,-0.08,0.04,-1.08
1135,2.47,-6.23,7.96,-0.08,0.04,-1.09
1141,2.47,-6.24,7.96,-0.07,0.04,-1.09
1147,2.49,-6.21,7.91,-0.08,0.04,-1.07
1153,2.41,-6.26,7.92,-0.08,0.04,-1.09
1160,2.37,-6.22,7.93,-0.08,0.04,-1.10
1166,2.52,-6.17,7.87,-0.08,0.04,-1.09
1173,2.44,-6.21,7.86,-0.08,0.04,-1.08
1179,2.48,-6.25,7.82,-0.08,0.04,-1.08
1186,2.46,-6.22,7.85,-0.08,0.04,-1.09
1192,2.50,-6.21,7.81,-0.07,0.04,-1.08
1199,2.44,-6.22,7.84,-0.08,0.04,-1.09
1205,2.44,-6.23,7.85,-0.08,0.04,-1.08
1212,2.42,-6.17,7.91,-0.07,0.04,-1.09
1218,2.47,-6.26,7.84,-0.08,0.04,-1.07
1224,2.45,-6.19,7.92,-0.08,0.04,-1.06
1231,2.48,-6.24,7.90,-0.08,0.04,-1.07
1237,2.44,-6.24,7.93,-0.08,0.04,-1.06
1243,2.50,-6.27,7.88,-0.08,0.04,-1.08
1250,2.49,-6.27,7.85,-0.07,0.04,-1.10
1257,2.47,-6.22,7.82,-0.07,0.04,-1.09
1263,2.48,-6.21,7.91,-0.08,0.04,-1.08
1270,2.50,-6.21,7.90,-0.08,0.04,-1.09
1276,2.45,-6.25,7.82,-0.08,0.04,-1.09
1282,2.44,-6.26,7.80,-0.08,0.04,-1.08
1289,2.43,-6.22,7.85,-0.08,0.04,-1.07
1298,2.44,-6.25,7.90,-0.07,0.04,-1.10
1305,2.46,-6.22,7.83,-0.08,0.04,-1.08
1312,2.49,-6.20,7.85,-0.08,0.04,-1.06
1320,2.44,-6.29,7.86,-0.08,0.04,-1.08
1327,2.51,-6.25,7.86,-0.08,0.04,-1.08
1335,2.46,-6.29,7.92,-0.07,0.04,-1.09
1342,2.49,-6.25,7.93,-0.07,0.04,-1.08
1350,2.44,-6.28,7.87,-0.08,0.04,-1.09
1357,2.50,-6.22,7.94,-0.08,0.04,-1.10
1364,2.48,-6.25,7.96,-0.08,0.05,-1.09
1370,2.48,-6.27,7.88,-0.08,0.04,-1.08
1377,2.52,-6.26,7.86,-0.08,0.04,-1.10
1383,2.52,-6.21,7.95,-0.07,0.04,-1.10
1390,2.48,-6.20,7.88,-0.07,0.04,-1.10
1396,2.49,-6.23,7.92,-0.07,0.04,-1.08
1402,2.47,-6.20,7.81,-0.08,0.04,-1.09
1409,2.47,-6.26,7.84,-0.07,0.04,-1.09
1415,2.53,-6.23,7.92,-0.08,0.04,-1.09
1422,2.45,-6.19,7.83,-0.08,0.04,-1.07
1428,2.49,-6.22,7.82,-0.08,0.04,-1.09
