timestamp,mpu_accX,mpu_accY,mpu_accZ,mpu_gyrX,mpu_gyrY,mpu_gyrZ
0,2.44,-6.25,7.96,-0.08,0.04,-1.06
7,2.46,-6.22,7.82,-0.08,0.04,-1.08
14,2.41,-6.21,7.85,-0.08,0.04,-1.09
21,2.42,-6.24,7.81,-0.07,0.04,-1.08
30,2.47,-6.26,7.89,-0.07,0.04,-1.08
37,2.44,-6.23,7.82,-0.08,0.04,-1.10
45,2.42,-6.24,7.92,-0.07,0.04,-1.10
52,2.47,-6.20,7.96,-0.08,0.04,-1.08
59,2.45,-6.27,7.89,-0.08,0.04,-1.08
66,2.46,-6.29,7.91,-0.08,0.04,-1.07
73,2.49,-6.23,7.84,-0.07,0.04,-1.09
81,2.48,-6.19,7.91,-0.07,0.04,-1.09
88,2.44,-6.27,7.84,-0.07,0.04,-1.09
95,2.43,-6.17,7.91,-0.08,0.04,-1.10
102,2.43,-6.23,7.95,-0.07,0.04,-1.09
109,2.49,-6.22,7.92,-0.08,0.04,-1.09
117,2.54,-6.22,7.95,-0.08,0.04,-1.09
124,2.47,-6.17,7.85,-0.08,0.04,-1.09
131,2.41,-6.22,7.85,-0.08,0.04,-1.08
138,2.45,-6.27,7.96,-0.07,0.04,-1.08
145,2.48,-6.22,7.92,-0.07,0.04,-1.09
153,2.42,-6.22,7.95,-0.07,0.04,-1.10
161,2.50,-6.24,7.84,-0.07,0.04,-1.09
168,2.51,-6.22,7.88,-0.08,0.04,-1.10
175,2.46,-6.20,7.94,-0.08,0.04,-1.08
183,2.54,-6.23,7.88,-0.08,0.04,-1.09
189,2.49,-6.26,7.85,-0.08,0.04,-1.08
195,2.47,-6.22,7.84,-0.08,0.04,-1.08
203,2.45,-6.24,7.82,-0.08,0.04,-1.09
210,2.42,-6.32,7.86,-0.07,0.04,-1.09
218,2.43,-6.23,7.89,-0.07,0.04,-1.08
225,2.50,-6.24,7.98,-0.07,0.04,-1.10
232,2.49,-6.20,8.04,-0.07,0.04,-1.09
240,2.46,-6.20,7.91,-0.08,0.04,-1.07
248,2.48,-6.19,7.87,-0.08,0.04,-1.07
256,2.47,-6.22,7.88,-0.08,0.04,-1.09
263,2.46,-6.21,7.85,-0.07,0.04,-1.09
270,2.46,-6.20,7.86,-0.07,0.04,-1.10
278,2.46,-6.21,7.92,-0.07,0.04,-1.09
285,2.44,-6.21,7.88,-0.07,0.04,-1.10
292,2.55,-6.25,7.92,-0.07,0.04,-1.08
299,2.52,-6.22,7.88,-0.08,0.04,-1.07
307,2.50,-6.22,7.90,-0.08,0.04,-1.08
314,2.44,-6.16,7.87,-0.08,0.04,-1.07
322,2.47,-6.21,7.91,-0.08,0.04,-1.08
329,2.44,-6.21,7.85,-0.07,0.04,-1.09
336,2.43,-6.23,7.90,-0.07,0.04,-1.10
344,2.47,-6.23,7.90,-0.07,0.04,-1.11
351,2.50,-6.26,8.00,-0.08,0.04,-1.10
360,2.45,-6.20,7.98,-0.07,0.04,-1.08
367,2.44,-6.22,7.87,-0.08,0.05,-1.08
375,2.47,-6.18,7.90,-0.08,0.05,-1.07
383,2.46,-6.24,7.94,-0.08,0.04,-1.08
392,2.44,-6.24,7.79,-0.08,0.04,-1.09
399,2.53,-6.24,7.85,-0.08,0.04,-1.09
406,2.50,-6.28,7.94,-0.07,0.04,-1.09
412,2.45,-6.24,7.96,-0.08,0.04,-1.11
419,2.40,-6.21,7.93,-0.08,0.04,-1.09
426,2.48,-6.19,7.86,-0.08,0.04,-1.08
436,2.48,-6.23,7.83,-0.08,0.04,-1.08
444,2.48,-6.17,7.82,-0.08,0.04,-1.08
451,2.53,-6.23,7.87,-0.08,0.04,-1.08
462,2.43,-6.23,7.84,-0.07,0.04,-1.09
470,2.48,-6.27,7.90,-0.08,0.04,-1.09
477,2.46,-6.21,7.91,-0.07,0.04,-1.11
485,2.48,-6.21,7.93,-0.08,0.04,-1.06
493,2.47,-6.17,7.90,-0.08,0.04,-1.06
501,2.49,-6.23,7.89,-0.08,0.04,-1.07
508,2.49,-6.22,7.86,-0.08,0.05,-1.09
516,2.49,-6.26,7.86,-0.07,0.04,-1.08
523,2.50,-6.26,7.88,-0.08,0.04,-1.10
530,2.48,-6.17,7.84,-0.08,0.04,-1.09
539,2.50,-6.21,8.04,-0.07,0.04,-1.08
546,2.49,-6.19,7.93,-0.08,0.04,-1.09
553,2.44,-6.23,7.91,-0.08,0.04,-1.08
561,2.45,-6.20,7.87,-0.08,0.04,-1.08
568,2.45,-6.23,7.87,-0.08,0.04,-1.09
575,2.43,-6.26,7.86,-0.08,0.04,-1.08
584,2.47,-6.25,7.95,-0.07,0.04,-1.07
591,2.48,-6.22,7.97,-0.07,0.04,-1.09
598,2.45,-6.22,7.99,-0.07,0.04,-1.10
605,2.52,-6.19,7.92,-0.07,0.04,-1.09
612,2.47,-6.21,7.86,-0.07,0.04,-1.08
619,2.50,-6.20,7.77,-0.08,0.04,-1.08
626,2.47,-6.25,7.93,-0.07,0.04,-1.07
634,2.47,-6.22,8.00,-0.08,0.04,-1.07
642,2.55,-6.26,7.81,-0.08,0.04,-1.08
650,2.55,-6.22,7.91,-0.08,0.04,-1.07
657,2.46,-6.20,7.88,-0.07,0.04,-1.09
663,2.53,-6.21,7.90,-0.07,0.04,-1.08
670,2.49,-6.20,7.88,-0.08,0.04,-1.10
676,2.47,-6.28,7.87,-0.08,0.04,-1.09
683,2.47,-6.21,7.90,-0.08,0.04,-1.08
689,2.50,-6.19,7.88,-0.08,0.04,-1.08
696,2.45,-6.25,7.87,-0.08,0.04,-1.08
703,2.45,-6.27,7.88,-0.08,0.04,-1.08
712,2.53,-6.27,7.84,-0.07,0.04,-1.09
720,2.46,-6.18,7.86,-0.08,0.04,-1.09
728,2.48,-6.21,7.88,-0.08,0.04,-1.09
736,2.49,-6.20,7.83,-0.08,0.04,-1.09
744,2.48,-6.22,7.92,-0.08,0.04,-1.08
752,2.50,-6.25,7.88,-0.08,0.04,-1.08
759,2.51,-6.20,7.88,-0.08,0.04,-1.09
767,2.44,-6.20,7.94,-0.08,0.04,-1.08
775,2.40,-6.24,7.93,-0.07,0.04,-1.08
782,2.43,-6.24,7.92,-0.07,0.04,-1.10
791,2.46,-6.23,7.89,-0.07,0.04,-1.09
799,2.48,-6.25,7.87,-0.08,0.04,-1.08
807,2.47,-6.23,7.83,-0.08,0.04,-1.09
815,2.47,-6.22,7.85,-0.08,0.04,-1.08
823,2.50,-6.23,7.85,-0.08,0.04,-1.07
830,2.45,-6.21,7.85,-0.07,0.04,-1.07
838,2.45,-6.23,7.91,-0.07,0.04,-1.08
845,2.48,-6.22,7.91,-0.07,0.04,-1.09
852,2.45,-6.23,7.86,-0.08,0.04,-1.09
861,2.48,-6.23,7.91,-0.08,0.04,-1.08
868,2.45,-6.20,7.99,-0.08,0.04,-1.07
876,2.50,-6.20,7.91,-0.08,0.04,-1.08
883,2.49,-6.28,7.82,-0.08,0.04,-1.10
891,2.47,-6.23,7.86,-0.08,0.04,-1.08
897,2.47,-6.17,7.88,-0.07,0.04,-1.09
903,2.43,-6.23,7.90,-0.07,0.04,-1.09
910,2.47,-6.25,7.85,-0.07,0.04,-1.09
916,2.46,-6.27,7.91,-0.08,0.04,-1.10
923,2.46,-6.22,7.83,-0.07,0.04,-1.09
929,2.52,-6.19,7.93,-0.07,0.04,-1.09
935,2.52,-6.24,7.84,-0.08,0.04,-1.08
943,2.42,-6.20,7.92,-0.08,0.04,-1.07
949,2.47,-6.15,7.86,-0.08,0.04,-1.08
956,2.46,-6.26,7.84,-0.08,0.04,-1.10
963,2.41,-6.30,7.89,-0.07,0.04,-1.09
969,2.43,-6.18,7.90,-0.08,0.04,-1.07
975,2.54,-6.27,7.92,-0.07,0.04,-1.10
982,2.49,-6.23,7.90,-0.07,0.04,-1.09
989,2.47,-6.21,7.91,-0.08,0.04,-1.10
997,2.51,-6.27,7.98,-0.08,0.04,-1.08
1004,2.45,-6.18,7.86,-0.08,0.04,-1.08
1013,2.44,-6.22,7.90,-0.08,0.04,-1.07
1020,2.45,-6.20,7.83,-0.08,0.04,-1.07
