timestamp,mpu_accX,mpu_accY,mpu_accZ,mpu_gyrX,mpu_gyrY,mpu_gyrZ
0,2.49,-6.25,7.81,-0.08,0.04,-1.08
7,2.44,-6.24,7.85,-0.07,0.04,-1.08
14,2.48,-6.22,7.94,-0.07,0.04,-1.10
22,2.47,-6.23,7.96,-0.08,0.04,-1.09
30,2.51,-6.22,7.84,-0.07,0.04,-1.10
38,2.45,-6.20,7.90,-0.08,0.04,-1.08
45,2.47,-6.20,7.88,-0.08,0.04,-1.08
51,2.45,-6.24,7.94,-0.08,0.04,-1.08
58,2.42,-6.26,7.90,-0.08,0.04,-1.08
64,2.36,-6.25,7.84,-0.08,0.05,-1.08
71,2.41,-6.28,7.84,-0.08,0.04,-1.09
78,2.45,-6.20,7.93,-0.07,0.04,-1.11
84,2.44,-6.26,7.89,-0.08,0.04,-1.10
92,2.48,-6.21,7.93,-0.08,0.04,-1.10
98,2.48,-6.21,7.89,-0.08,0.04,-1.09
107,2.41,-6.22,7.92,-0.08,0.04,-1.09
115,2.50,-6.21,7.86,-0.07,0.04,-1.08
122,2.52,-6.19,7.82,-0.08,0.04,-1.09
130,2.50,-6.18,7.82,-0.07,0.04,-1.10
138,2.46,-6.22,7.89,-0.07,0.04,-1.09
145,2.56,-6.24,7.80,-0.07,0.04,-1.09
151,2.48,-6.16,7.90,-0.08,0.04,-1.09
159,2.49,-6.24,7.94,-0.07,0.04,-1.08
167,2.49,-6.19,7.90,-0.08,0.04,-1.07
174,2.49,-6.24,7.86,-0.08,0.05,-1.08
182,2.47,-6.26,7.91,-0.08,0.04,-1.09
190,2.44,-6.25,7.90,-0.08,0.04,-1.08
198,2.40,-6.27,7.88,-0.08,0.04,-1.08
205,2.48,-6.21,7.85,-0.08,0.04,-1.08
212,2.42,-6.24,7.93,-0.08,0.04,-1.08
219,2.47,-6.27,7.84,-0.08,0.04,-1.09
227,2.39,-6.23,7.92,-0.07,0.04,-1.09
234,2.44,-6.26,7.91,-0.08,0.04,-1.08
243,2.43,-6.21,7.91,-0.08,0.04,-1.10
250,2.42,-6.23,7.92,-0.08,0.04,-1.11
258,2.42,-6.22,7.91,-0.07,0.04,-1.09
265,2.44,-6.22,7.94,-0.08,0.04,-1.10
272,2.53,-6.26,7.76,-0.07,0.04,-1.11
280,2.51,-6.17,7.89,-0.07,0.04,-1.09
288,2.51,-6.22,7.91,-0.08,0.04,-1.10
297,2.56,-6.20,8.00,-0.08,0.04,-1.07
304,2.49,-6.25,7.86,-0.08,0.04,-1.08
312,2.49,-6.20,7.96,-0.07,0.04,-1.08
319,2.43,-6.19,7.88,-0.08,0.04,-1.08
326,2.49,-6.19,7.96,-0.08,0.04,-1.11
333,2.45,-6.22,7.90,-0.08,0.04,-1.09
339,2.39,-6.26,7.88,-0.08,0.04,-1.10
347,2.45,-6.25,8.00,-0.08,0.04,-1.09
354,2.47,-6.22,7.90,-0.08,0.04,-1.08
362,2.47,-6.20,7.94,-0.08,0.04,-1.07
370,2.49,-6.20,7.84,-0.08,0.04,-1.07
377,2.51,-6.28,7.82,-0.07,0.04,-1.08
385,2.42,-6.19,7.87,-0.08,0.04,-1.09
392,2.52,-6.24,7.86,-0.08,0.04,-1.08
399,2.46,-6.16,7.89,-0.07,0.04,-1.10
406,2.48,-6.22,7.87,-0.08,0.04,-1.09
412,2.45,-6.15,7.95,-0.07,0.04,-1.08
418,2.44,-6.27,7.94,-0.08,0.04,-1.09
424,2.46,-6.27,7.90,-0.08,0.04,-1.09
431,2.46,-6.23,7.85,-0.08,0.04,-1.10
438,2.43,-6.17,7.89,-0.07,0.04,-1.09
444,2.44,-6.20,7.94,-0.07,0.04,-1.09
450,2.45,-6.19,7.94,-0.07,0.04,-1.09
457,2.49,-6.22,7.79,-0.07,0.04,-1.08
464,2.47,-6.19,7.91,-0.08,0.04,-1.09
470,2.46,-6.20,7.93,-0.08,0.04,-1.07
477,2.45,-6.16,7.89,-0.08,0.04,-1.08
483,2.43,-6.20,7.93,-0.08,0.04,-1.10
490,2.49,-6.23,7.85,-0.08,0.04,-1.07
496,2.47,-6.16,7.89,-0.08,0.04,-1.08
502,2.50,-6.20,7.86,-0.08,0.04,-1.08
509,2.44,-6.21,7.79,-0.07,0.04,-1.08
515,2.45,-6.27,7.83,-0.08,0.04,-1.09
521,2.45,-6.19,7.98,-0.07,0.04,-1.09
527,2.48,-6.24,7.96,-0.07,0.04,-1.09
