timestamp,mpu_accX,mpu_accY,mpu_accZ,mpu_gyrX,mpu_gyrY,mpu_gyrZ
0,2.44,-6.25,7.84,-0.08,0.04,-1.10
7,2.42,-6.18,7.91,-0.08,0.04,-1.09
14,2.46,-6.26,7.86,-0.08,0.04,-1.09
23,2.47,-6.24,7.90,-0.08,0.04,-1.09
31,2.50,-6.23,7.86,-0.08,0.04,-1.09
37,2.50,-6.23,7.91,-0.08,0.04,-1.10
44,2.48,-6.26,7.83,-0.08,0.04,-1.10
51,2.46,-6.20,7.88,-0.08,0.04,-1.09
58,2.48,-6.16,7.78,-0.07,0.04,-1.08
66,2.44,-6.21,7.92,-0.07,0.04,-1.09
74,2.40,-6.22,7.87,-0.07,0.04,-1.10
82,2.46,-6.21,7.89,-0.07,0.04,-1.10
91,2.48,-6.22,7.87,-0.08,0.04,-1.09
97,2.49,-6.23,7.99,-0.08,0.04,-1.11
106,2.42,-6.25,7.90,-0.08,0.04,-1.08
113,2.49,-6.25,7.80,-0.08,0.04,-1.09
121,2.50,-6.19,7.85,-0.08,0.04,-1.07
127,2.51,-6.22,7.79,-0.08,0.04,-1.09
133,2.48,-6.22,7.85,-0.08,0.04,-1.09
140,2.44,-6.21,7.87,-0.08,0.04,-1.09
147,2.38,-6.25,7.92,-0.08,0.04,-1.10
154,2.42,-6.27,7.91,-0.08,0.04,-1.08
161,2.51,-6.23,7.80,-0.08,0.04,-1.11
168,2.40,-6.25,7.91,-0.08,0.04,-1.08
176,2.46,-6.24,7.88,-0.08,0.04,-1.07
183,2.51,-6.26,7.86,-0.08,0.04,-1.08
190,2.53,-6.19,7.83,-0.08,0.04,-1.09
196,2.46,-6.26,7.81,-0.08,0.04,-1.10
203,2.44,-6.18,7.86,-0.07,0.04,-1.08
210,2.47,-6.24,7.88,-0.08,0.04,-1.08
218,2.44,-6.20,8.01,-0.08,0.04,-1.08
225,2.47,-6.20,7.87,-0.08,0.04,-1.08
233,2.49,-6.29,7.87,-0.08,0.04,-1.09
241,2.50,-6.26,7.94,-0.08,0.04,-1.08
249,2.49,-6.20,7.92,-0.08,0.04,-1.09
256,2.46,-6.22,7.96,-0.08,0.04,-1.08
262,2.50,-6.27,7.86,-0.07,0.04,-1.08
269,2.45,-6.19,7.86,-0.07,0.04,-1.09
276,2.44,-6.25,7.85,-0.08,0.04,-1.10
283,2.45,-6.21,7.82,-0.08,0.04,-1.08
290,2.47,-6.22,7.96,-0.08,0.04,-1.08
297,2.48,-6.22,7.91,-0.08,0.04,-1.09
305,2.42,-6.26,7.86,-0.08,0.04,-1.10
314,2.44,-6.26,7.85,-0.07,0.04,-1.09
322,2.49,-6.20,7.92,-0.08,0.04,-1.08
330,2.51,-6.22,7.89,-0.07,0.04,-1.09
337,2.51,-6.26,7.92,-0.08,0.04,-1.07
345,2.46,-6.24,7.98,-0.08,0.04,-1.09
353,2.53,-6.23,7.79,-0.08,0.04,-1.09
360,2.47,-6.18,7.86,-0.08,0.04,-1.09
367,2.49,-6.20,7.87,-0.08,0.04,-1.09
375,2.49,-6.25,7.86,-0.08,0.04,-1.08
382,2.45,-6.25,7.92,-0.07,0.04,-1.08
390,2.43,-6.23,7.95,-0.08,0.04,-1.09
398,2.50,-6.22,7.93,-0.08,0.04,-1.10
406,2.48,-6.28,7.90,-0.08,0.04,-1.09
413,2.43,-6.22,7.80,-0.08,0.04,-1.09
420,2.44,-6.21,7.93,-0.08,0.04,-1.09
426,2.50,-6.23,7.87,-0.08,0.04,-1.08
433,2.50,-6.23,7.84,-0.08,0.04,-1.09
441,2.45,-6.21,7.90,-0.07,0.04,-1.09
448,2.47,-6.27,7.90,-0.08,0.04,-1.08
455,2.46,-6.25,7.95,-0.08,0.04,-1.10
464,2.53,-6.23,7.90,-0.08,0.04,-1.09
472,2.54,-6.23,7.92,-0.07,0.04,-1.09
480,2.49,-6.25,7.91,-0.08,0.04,-1.08
