timestamp,mpu_accX,mpu_accY,mpu_accZ,mpu_gyrX,mpu_gyrY,mpu_gyrZ
0,2.48,-6.22,7.91,-0.08,0.04,-1.10
7,2.49,-6.26,7.85,-0.08,0.04,-1.10
15,2.41,-6.19,7.86,-0.07,0.04,-1.08
22,2.47,-6.27,7.88,-0.08,0.04,-1.09
30,2.40,-6.23,7.89,-0.08,0.04,-1.08
38,2.44,-6.22,7.89,-0.08,0.04,-1.09
44,2.43,-6.18,7.93,-0.07,0.04,-1.09
51,2.43,-6.29,7.95,-0.07,0.04,-1.09
57,2.48,-6.24,7.91,-0.08,0.04,-1.09
65,2.44,-6.24,7.79,-0.08,0.04,-1.09
72,2.49,-6.27,7.95,-0.07,0.04,-1.09
80,2.46,-6.26,7.84,-0.07,0.04,-1.10
87,2.45,-6.24,7.92,-0.07,0.04,-1.09
93,2.46,-6.23,7.86,-0.08,0.04,-1.09
100,2.45,-6.27,7.89,-0.08,0.04,-1.09
107,2.50,-6.25,7.91,-0.08,0.04,-1.08
114,2.47,-6.22,7.85,-0.07,0.04,-1.08
121,2.44,-6.21,7.92,-0.07,0.04,-1.07
127,2.47,-6.22,8.03,-0.07,0.04,-1.09
133,2.47,-6.23,7.89,-0.07,0.04,-1.09
142,2.53,-6.24,7.86,-0.08,0.04,-1.08
149,2.48,-6.30,7.97,-0.08,0.04,-1.08
157,2.43,-6.26,7.83,-0.08,0.04,-1.09
164,2.46,-6.17,7.84,-0.08,0.04,-1.08
170,2.47,-6.25,7.86,-0.08,0.04,-1.08
176,2.43,-6.23,7.86,-0.07,0.04,-1.10
183,2.47,-6.23,7.87,-0.08,0.04,-1.10
191,2.41,-6.24,8.00,-0.07,0.04,-1.09
199,2.41,-6.24,7.86,-0.08,0.04,-1.09
205,2.51,-6.23,8.04,-0.07,0.04,-1.08
212,2.43,-6.24,7.88,-0.08,0.04,-1.09
219,2.48,-6.28,7.96,-0.07,0.04,-1.08
225,2.45,-6.17,7.85,-0.08,0.04,-1.08
231,2.49,-6.24,7.94,-0.07,0.04,-1.07
238,2.46,-6.25,7.80,-0.08,0.04,-1.10
244,2.45,-6.18,7.87,-0.07,0.04,-1.08
250,2.43,-6.25,7.92,-0.08,0.04,-1.09
257,2.55,-6.20,7.95,-0.07,0.04,-1.10
264,2.49,-6.21,7.78,-0.08,0.04,-1.10
271,2.48,-6.22,7.92,-0.07,0.04,-1.09
277,2.48,-6.25,7.86,-0.08,0.04,-1.08
285,2.45,-6.26,7.94,-0.07,0.04,-1.09
291,2.46,-6.28,7.90,-0.08,0.04,-1.11
298,2.47,-6.16,7.90,-0.07,0.04,-1.10
306,2.48,-6.23,7.81,-0.08,0.04,-1.09
312,2.41,-6.25,7.90,-0.07,0.04,-1.10
319,2.50,-6.21,7.96,-0.07,0.04,-1.09
325,2.47,-6.17,7.94,-0.08,0.04,-1.09
331,2.50,-6.25,7.90,-0.08,0.04,-1.09
