timestamp,mpu_accX,mpu_accY,mpu_accZ,mpu_gyrX,mpu_gyrY,mpu_gyrZ
0,2.50,-6.25,7.94,-0.08,0.04,-1.10
7,2.43,-6.18,7.83,-0.08,0.04,-1.09
14,2.44,-6.15,7.90,-0.07,0.04,-1.08
22,2.47,-6.27,7.93,-0.08,0.04,-1.09
29,2.47,-6.21,7.86,-0.07,0.04,-1.09
35,2.38,-6.25,7.87,-0.08,0.04,-1.08
41,2.45,-6.20,7.90,-0.07,0.04,-1.09
49,2.48,-6.24,7.91,-0.08,0.04,-1.08
56,2.47,-6.20,7.74,-0.07,0.04,-1.07
62,2.47,-6.29,7.84,-0.08,0.04,-1.08
69,2.49,-6.20,7.81,-0.08,0.04,-1.10
75,2.41,-6.21,7.79,-0.07,0.04,-1.10
81,2.45,-6.18,7.89,-0.08,0.04,-1.09
88,2.44,-6.30,7.84,-0.07,0.04,-1.08
96,2.50,-6.26,7.91,-0.08,0.04,-1.09
103,2.54,-6.23,7.79,-0.08,0.04,-1.09
111,2.41,-6.15,7.86,-0.08,0.04,-1.08
118,2.43,-6.20,7.88,-0.08,0.04,-1.09
126,2.44,-6.27,7.90,-0.08,0.04,-1.09
135,2.51,-6.21,7.93,-0.07,0.05,-1.08
143,2.49,-6.25,7.90,-0.07,0.04,-1.09
151,2.39,-6.20,7.95,-0.07,0.04,-1.09
157,2.53,-6.22,7.90,-0.08,0.04,-1.09
164,2.47,-6.27,7.84,-0.08,0.04,-1.09
170,2.43,-6.18,7.86,-0.08,0.04,-1.07
177,2.43,-6.18,7.89,-0.08,0.04,-1.08
184,2.44,-6.22,7.93,-0.08,0.04,-1.10
191,2.46,-6.18,7.91,-0.08,0.04,-1.11
198,2.41,-6.23,7.90,-0.08,0.04,-1.07
205,2.43,-6.22,7.92,-0.08,0.04,-1.09
213,2.43,-6.29,7.83,-0.08,0.04,-1.09
220,2.45,-6.22,7.88,-0.08,0.04,-1.10
227,2.44,-6.21,7.98,-0.08,0.04,-1.09
234,2.48,-6.18,7.86,-0.08,0.04,-1.09
241,2.46,-6.20,7.91,-0.07,0.04,-1.08
248,2.51,-6.20,7.90,-0.08,0.04,-1.09
255,2.47,-6.20,7.90,-0.08,0.04,-1.09
262,2.49,-6.22,7.85,-0.08,0.04,-1.10
269,2.42,-6.26,7.87,-0.07,0.04,-1.10
275,2.47,-6.28,7.97,-0.07,0.04,-1.10
282,2.49,-6.23,7.91,-0.07,0.04,-1.09
289,2.48,-6.22,7.86,-0.07,0.04,-1.08
296,2.49,-6.23,7.87,-0.08,0.04,-1.07
303,2.50,-6.25,7.91,-0.08,0.04,-1.08
310,2.47,-6.24,7.91,-0.08,0.04,-1.07
318,2.48,-6.22,7.83,-0.08,0.04,-1.10
325,2.48,-6.24,7.85,-0.07,0.04,-1.09
332,2.48,-6.24,7.88,-0.07,0.04,-1.09
340,2.50,-6.22,7.96,-0.07,0.04,-1.08
347,2.48,-6.22,7.89,-0.07,0.04,-1.10
355,2.43,-6.22,7.94,-0.08,0.04,-1.09
362,2.45,-6.25,7.90,-0.08,0.04,-1.08
369,2.45,-6.20,7.92,-0.08,0.04,-1.06
376,2.48,-6.22,7.88,-0.08,0.04,-1.08
383,2.48,-6.21,7.81,-0.08,0.04,-1.08
390,2.45,-6.18,7.85,-0.08,0.04,-1.10
397,2.55,-6.21,7.86,-0.08,0.04,-1.10
405,2.42,-6.24,7.80,-0.08,0.04,-1.09
412,2.47,-6.24,7.94,-0.07,0.04,-1.09
419,2.45,-6.22,7.85,-0.07,0.04,-1.09
425,2.52,-6.20,7.82,-0.07,0.04,-1.08
432,2.40,-6.23,7.90,-0.08,0.04,-1.10
439,2.49,-6.17,7.70,-0.08,0.05,-1.08
446,2.47,-6.18,7.87,-0.07,0.04,-1.09
453,2.42,-6.21,8.06,-0.08,0.04,-1.09
459,2.48,-6.21,7.92,-0.08,0.04,-1.09
466,2.43,-6.20,7.85,-0.08,0.04,-1.09
473,2.43,-6.20,7.85,-0.07,0.04,-1.06
479,2.50,-6.20,7.86,-0.08,0.04,-1.10
487,2.39,-6.20,7.86,-0.08,0.04,-1.09
494,2.39,-6.20,7.85,-0.08,0.04,-1.09
501,2.43,-6.23,7.88,-0.08,0.04,-1.09
508,2.45,-6.26,7.86,-0.08,0.04,-1.10
515,2.41,-6.22,7.93,-0.07,0.04,-1.11
521,2.48,-6.25,7.86,-0.07,0.04,-1.09
528,2.47,-6.19,7.89,-0.07,0.04,-1.10
535,2.48,-6.23,7.85,-0.07,0.04,-1.09
543,2.45,-6.28,7.88,-0.08,0.04,-1.08
550,2.54,-6.25,7.84,-0.08,0.04,-1.08
558,2.48,-6.26,7.90,-0.08,0.04,-1.09
565,2.45,-6.24,7.84,-0.08,0.04,-1.08
571,2.46,-6.24,7.89,-0.07,0.04,-1.09
578,2.44,-6.25,7.90,-0.07,0.04,-1.11
584,2.48,-6.21,7.87,-0.07,0.05,-1.08
591,2.51,-6.16,7.92,-0.07,0.04,-1.07
598,2.46,-6.24,7.85,-0.08,0.04,-1.09
606,2.48,-6.21,7.92,-0.07,0.04,-1.08
614,2.52,-6.23,8.01,-0.08,0.04,-1.09
620,2.49,-6.20,7.92,-0.08,0.04,-1.08
626,2.44,-6.21,7.89,-0.08,0.04,-1.07
633,2.42,-6.24,7.85,-0.08,0.04,-1.09
639,2.44,-6.22,7.87,-0.08,0.04,-1.08
646,2.50,-6.28,8.02,-0.07,0.04,-1.11
654,2.51,-6.30,7.88,-0.07,0.04,-1.09
661,2.49,-6.20,7.91,-0.07,0.04,-1.11
668,2.47,-6.22,7.79,-0.08,0.04,-1.10
674,2.44,-6.24,7.91,-0.08,0.04,-1.08
682,2.44,-6.25,7.95,-0.08,0.04,-1.08
689,2.45,-6.28,7.84,-0.08,0.04,-1.09
696,2.47,-6.22,7.84,-0.07,0.04,-1.10
703,2.44,-6.22,7.85,-0.07,0.04,-1.11
710,2.51,-6.23,7.86,-0.07,0.04,-1.10
717,2.41,-6.25,7.98,-0.08,0.04,-1.10
725,2.41,-6.13,7.97,-0.08,0.04,-1.08
732,2.49,-6.20,7.84,-0.08,0.04,-1.08
738,2.47,-6.27,7.89,-0.08,0.04,-1.09
746,2.45,-6.24,7.87,-0.07,0.04,-1.07
753,2.50,-6.22,7.90,-0.07,0.04,-1.07
761,2.46,-6.15,7.86,-0.08,0.04,-1.08
768,2.44,-6.24,7.84,-0.07,0.04,-1.09
775,2.44,-6.20,7.86,-0.07,0.04,-1.08
782,2.46,-6.21,7.91,-0.08,0.04,-1.09
790,2.44,-6.22,7.90,-0.08,0.04,-1.08
797,2.47,-6.22,7.96,-0.08,0.04,-1.09
805,2.41,-6.27,7.90,-0.08,0.04,-1.08
814,2.48,-6.19,7.86,-0.07,0.04,-1.07
822,2.42,-6.23,7.94,-0.08,0.04,-1.08
830,2.47,-6.27,7.84,-0.07,0.04,-1.09
838,2.54,-6.23,7.91,-0.07,0.04,-1.10
846,2.52,-6.17,7.93,-0.07,0.04,-1.12
855,2.47,-6.18,7.88,-0.08,0.04,-1.08
863,2.49,-6.21,7.93,-0.08,0.04,-1.09
871,2.49,-6.24,7.87,-0.08,0.04,-1.07
878,2.41,-6.23,7.83,-0.07,0.04,-1.08
885,2.50,-6.24,7.86,-0.07,0.04,-1.10
892,2.48,-6.25,7.80,-0.07,0.04,-1.08
899,2.49,-6.22,7.98,-0.08,0.04,-1.10
905,2.52,-6.24,7.92,-0.08,0.04,-1.10
912,2.49,-6.20,7.92,-0.08,0.04,-1.09
918,2.47,-6.18,7.84,-0.08,0.05,-1.08
924,2.44,-6.17,7.87,-0.07,0.04,-1.08
931,2.47,-6.25,7.93,-0.08,0.04,-1.06
938,2.44,-6.21,7.91,-0.08,0.04,-1.08
946,2.49,-6.24,7.89,-0.08,0.04,-1.09
953,2.49,-6.23,7.90,-0.07,0.04,-1.09
960,2.46,-6.24,7.86,-0.07,0.04,-1.10
966,2.46,-6.25,7.88,-0.08,0.04,-1.10
973,2.45,-6.20,7.87,-0.07,0.04,-1.11
980,2.46,-6.22,7.88,-0.07,0.04,-1.08
987,2.41,-6.24,7.82,-0.08,0.04,-1.10
993,2.47,-6.19,7.78,-0.08,0.04,-1.07
1001,2.48,-6.24,7.86,-0.08,0.04,-1.06
1007,2.42,-6.26,8.02,-0.08,0.04,-1.09
1014,2.46,-6.22,7.95,-0.08,0.04,-1.08
1020,2.44,-6.19,7.77,-0.08,0.04,-1.06
1026,2.45,-6.22,7.87,-0.07,0.04,-1.08
1033,2.46,-6.23,7.90,-0.08,0.04,-1.08
1040,2.48,-6.29,7.85,-0.07,0.04,-1.11
1046,2.57,-6.22,7.89,-0.08,0.04,-1.09
1053,2.44,-6.21,7.70,-0.08,0.04,-1.09
1061,2.45,-6.23,7.87,-0.07,0.04,-1.06
1068,2.44,-6.18,7.88,-0.08,0.04,-1.08
1075,2.42,-6.22,7.82,-0.08,0.04,-1.10
1082,2.48,-6.26,7.90,-0.08,0.04,-1.08
1088,2.49,-6.27,7.78,-0.07,0.04,-1.08
1095,2.45,-6.20,7.98,-0.07,0.04,-1.09
1102,2.50,-6.25,7.92,-0.07,0.04,-1.13
1109,2.45,-6.17,7.84,-0.08,0.04,-1.08
1116,2.46,-6.18,7.82,-0.07,0.05,-1.07
1123,2.51,-6.19,7.98,-0.08,0.04,-1.09
1131,2.45,-6.30,7.88,-0.08,0.04,-1.09
1138,2.41,-6.22,7.87,-0.08,0.04,-1.09
1145,2.48,-6.23,7.89,-0.08,0.04,-1.10
1153,2.45,-6.25,7.93,-0.08,0.04,-1.10
1160,2.40,-6.19,7.95,-0.07,0.04,-1.08
1167,2.49,-6.22,7.89,-0.08,0.04,-1.09
1174,2.48,-6.17,7.78,-0.08,0.04,-1.09
1181,2.43,-6.18,7.94,-0.08,0.04,-1.07
1189,2.46,-6.23,7.86,-0.07,0.04,-1.09
1196,2.42,-6.23,7.81,-0.08,0.04,-1.08
1204,2.41,-6.18,7.92,-0.08,0.04,-1.09
1210,2.49,-6.24,7.92,-0.07,0.04,-1.09
1217,2.43,-6.23,7.84,-0.07,0.04,-1.10
1223,2.48,-6.25,7.88,-0.07,0.04,-1.08
1229,2.46,-6.25,7.93,-0.08,0.04,-1.09
1236,2.49,-6.27,7.87,-0.08,0.04,-1.08
1243,2.46,-6.26,7.91,-0.08,0.04,-1.09
1249,2.44,-6.22,7.85,-0.08,0.04,-1.08
1256,2.45,-6.20,7.82,-0.08,0.04,-1.08
1262,2.46,-6.21,7.91,-0.07,0.04,-1.08
1269,2.45,-6.30,7.90,-0.08,0.04,-1.08
1276,2.46,-6.20,7.89,-0.08,0.04,-1.09
1283,2.45,-6.26,7.87,-0.08,0.04,-1.10
1291,2.45,-6.22,7.92,-0.08,0.05,-1.08
1297,2.51,-6.24,7.90,-0.08,0.04,-1.08
1304,2.44,-6.24,7.89,-0.07,0.04,-1.10
1311,2.54,-6.25,7.84,-0.07,0.04,-1.08
1319,2.46,-6.20,7.87,-0.08,0.05,-1.09
1326,2.49,-6.22,7.90,-0.08,0.04,-1.08
1334,2.43,-6.24,7.87,-0.08,0.04,-1.09
1341,2.45,-6.20,7.93,-0.07,0.04,-1.09
1349,2.52,-6.16,7.92,-0.08,0.04,-1.10
1356,2.48,-6.27,7.88,-0.08,0.04,-1.10
1363,2.49,-6.23,7.85,-0.08,0.04,-1.09
1369,2.49,-6.21,7.98,-0.08,0.04,-1.08
1375,2.46,-6.21,7.91,-0.08,0.04,-1.10
1382,2.50,-6.25,7.85,-0.08,0.04,-1.09
1389,2.45,-6.19,7.88,-0.08,0.04,-1.09
