timestamp,mpu_accX,mpu_accY,mpu_accZ,mpu_gyrX,mpu_gyrY,mpu_gyrZ
0,2.52,-6.25,7.90,-0.07,0.04,-1.09
6,2.49,-6.19,7.86,-0.08,0.04,-1.09
12,2.54,-6.26,7.89,-0.07,0.04,-1.08
19,2.43,-6.22,7.86,-0.08,0.04,-1.09
25,2.48,-6.18,7.84,-0.08,0.04,-1.07
32,2.43,-6.22,7.91,-0.08,0.04,-1.07
39,2.45,-6.25,7.85,-0.08,0.04,-1.07
47,2.40,-6.18,7.86,-0.08,0.04,-1.10
53,2.49,-6.26,7.79,-0.08,0.04,-1.09
59,2.52,-6.24,7.88,-0.08,0.04,-1.10
67,2.46,-6.28,7.90,-0.07,0.04,-1.11
74,2.54,-6.25,7.83,-0.07,0.04,-1.07
82,2.43,-6.19,7.82,-0.08,0.04,-1.09
89,2.44,-6.24,7.94,-0.08,0.04,-1.08
96,2.48,-6.27,7.92,-0.08,0.04,-1.09
103,2.46,-6.21,7.83,-0.08,0.04,-1.07
110,2.43,-6.16,7.93,-0.08,0.04,-1.08
116,2.55,-6.28,7.88,-0.07,0.04,-1.08
123,2.51,-6.22,7.90,-0.08,0.04,-1.10
129,2.49,-6.17,7.96,-0.08,0.04,-1.10
135,2.50,-6.21,7.95,-0.08,0.04,-1.10
142,2.44,-6.19,7.92,-0.07,0.04,-1.10
150,2.51,-6.21,7.82,-0.08,0.04,-1.08
158,2.47,-6.20,7.86,-0.08,0.04,-1.09
166,2.42,-6.26,7.96,-0.08,0.04,-1.12
173,2.46,-6.20,7.93,-0.07,0.04,-1.10
182,2.47,-6.26,7.99,-0.08,0.04,-1.09
190,2.53,-6.21,7.86,-0.08,0.04,-1.09
197,2.49,-6.26,7.92,-0.08,0.04,-1.10
205,2.48,-6.18,7.94,-0.08,0.04,-1.09
212,2.40,-6.20,7.83,-0.08,0.04,-1.09
220,2.43,-6.25,7.92,-0.07,0.04,-1.11
226,2.45,-6.22,7.81,-0.08,0.04,-1.07
233,2.42,-6.22,7.86,-0.08,0.04,-1.09
239,2.50,-6.23,7.89,-0.07,0.04,-1.09
245,2.43,-6.19,7.92,-0.08,0.04,-1.09
252,2.48,-6.22,7.93,-0.08,0.04,-1.11
259,2.45,-6.20,7.74,-0.07,0.04,-1.10
267,2.46,-6.23,7.95,-0.08,0.04,-1.09
274,2.49,-6.22,7.93,-0.07,0.04,-1.10
282,2.46,-6.22,7.94,-0.08,0.04,-1.09
288,2.41,-6.21,8.03,-0.07,0.04,-1.08
294,2.52,-6.27,7.87,-0.08,0.04,-1.08
301,2.51,-6.17,7.81,-0.07,0.04,-1.11
307,2.45,-6.20,7.91,-0.07,0.04,-1.08
314,2.48,-6.22,7.89,-0.07,0.04,-1.09
321,2.44,-6.19,7.90,-0.08,0.04,-1.09
328,2.50,-6.22,7.92,-0.08,0.04,-1.09
336,2.52,-6.21,7.86,-0.08,0.04,-1.10
344,2.45,-6.20,7.84,-0.08,0.04,-1.08
353,2.57,-6.22,7.81,-0.08,0.04,-1.08
360,2.52,-6.24,7.92,-0.07,0.04,-1.08
367,2.42,-6.23,7.92,-0.08,0.04,-1.06
375,2.48,-6.27,7.98,-0.07,0.04,-1.08
381,2.43,-6.18,7.84,-0.08,0.04,-1.10
388,2.42,-6.22,7.82,-0.08,0.04,-1.09
395,2.45,-6.20,7.89,-0.08,0.04,-1.07
403,2.44,-6.23,7.89,-0.08,0.04,-1.07
410,2.47,-6.25,7.94,-0.08,0.04,-1.08
416,2.45,-6.24,7.92,-0.07,0.04,-1.10
423,2.43,-6.24,7.89,-0.07,0.04,-1.10
429,2.48,-6.24,7.93,-0.08,0.04,-1.09
437,2.37,-6.24,7.97,-0.07,0.04,-1.09
445,2.51,-6.26,7.86,-0.08,0.04,-1.08
453,2.45,-6.24,7.88,-0.07,0.04,-1.10
460,2.46,-6.21,7.89,-0.08,0.04,-1.08
467,2.48,-6.23,7.89,-0.08,0.04,-1.09
474,2.50,-6.20,7.85,-0.08,0.04,-1.08
482,2.46,-6.24,7.87,-0.08,0.04,-1.09
489,2.45,-6.27,7.90,-0.08,0.04,-1.09
495,2.43,-6.20,7.86,-0.08,0.04,-1.10
502,2.50,-6.18,7.87,-0.08,0.04,-1.09
508,2.49,-6.24,7.88,-0.07,0.04,-1.09
515,2.49,-6.25,7.89,-0.08,0.04,-1.09
522,2.43,-6.17,7.84,-0.08,0.04,-1.09
528,2.48,-6.22,7.84,-0.08,0.05,-1.06
534,2.50,-6.17,7.86,-0.08,0.04,-1.08
543,2.48,-6.24,7.86,-0.08,0.04,-1.09
551,2.41,-6.23,7.88,-0.08,0.04,-1.09
559,2.49,-6.25,7.83,-0.08,0.04,-1.10
566,2.49,-6.22,7.82,-0.08,0.04,-1.08
572,2.45,-6.25,7.93,-0.08,0.04,-1.07
579,2.47,-6.28,7.91,-0.08,0.04,-1.09
587,2.47,-6.23,7.91,-0.08,0.04,-1.08
595,2.46,-6.21,7.79,-0.08,0.04,-1.10
602,2.52,-6.20,8.00,-0.08,0.04,-1.09
611,2.47,-6.25,7.96,-0.08,0.04,-1.09
618,2.52,-6.22,7.94,-0.07,0.04,-1.09
626,2.45,-6.24,7.92,-0.07,0.04,-1.09
634,2.49,-6.23,7.89,-0.08,0.04,-1.09
642,2.47,-6.22,7.88,-0.08,0.04,-1.10
650,2.41,-6.21,7.97,-0.08,0.04,-1.09
659,2.43,-6.19,7.90,-0.08,0.04,-1.08
666,2.46,-6.20,7.91,-0.08,0.04,-1.10
672,2.45,-6.24,7.85,-0.07,0.04,-1.09
680,2.52,-6.27,7.83,-0.08,0.04,-1.09
687,2.43,-6.22,7.83,-0.08,0.04,-1.07
694,2.53,-6.23,7.89,-0.08,0.04,-1.08
702,2.44,-6.21,7.87,-0.08,0.04,-1.07
709,2.45,-6.22,7.80,-0.08,0.04,-1.09
716,2.51,-6.20,7.89,-0.08,0.04,-1.09
723,2.46,-6.23,7.82,-0.08,0.04,-1.09
732,2.50,-6.20,7.80,-0.08,0.04,-1.09
739,2.50,-6.22,7.86,-0.08,0.04,-1.09
747,2.46,-6.21,7.92,-0.08,0.04,-1.10
754,2.47,-6.23,7.87,-0.07,0.04,-1.09
762,2.51,-6.29,7.92,-0.08,0.04,-1.08
771,2.43,-6.16,7.92,-0.07,0.04,-1.08
779,2.48,-6.26,7.89,-0.07,0.04,-1.07
787,2.45,-6.28,7.90,-0.08,0.04,-1.09
796,2.43,-6.21,7.82,-0.08,0.04,-1.09
804,2.47,-6.25,7.86,-0.07,0.04,-1.11
812,2.45,-6.22,7.88,-0.08,0.04,-1.09
821,2.47,-6.22,7.82,-0.08,0.04,-1.08
828,2.50,-6.14,7.85,-0.08,0.04,-1.08
835,2.48,-6.20,7.88,-0.08,0.04,-1.09
842,2.43,-6.20,7.87,-0.08,0.04,-1.09
848,2.47,-6.22,7.84,-0.07,0.04,-1.08
854,2.44,-6.19,8.00,-0.08,0.04,-1.11
861,2.50,-6.21,7.89,-0.07,0.04,-1.09
867,2.46,-6.24,7.87,-0.08,0.04,-1.07
875,2.43,-6.25,7.87,-0.07,0.04,-1.09
883,2.49,-6.22,7.84,-0.08,0.04,-1.11
891,2.44,-6.21,7.86,-0.08,0.04,-1.07
898,2.45,-6.22,7.84,-0.08,0.04,-1.07
906,2.46,-6.22,7.92,-0.08,0.04,-1.08
912,2.42,-6.21,7.87,-0.08,0.04,-1.10
919,2.41,-6.21,7.97,-0.08,0.04,-1.09
925,2.45,-6.22,7.74,-0.08,0.04,-1.10
932,2.46,-6.23,7.85,-0.07,0.04,-1.09
938,2.52,-6.21,7.88,-0.08,0.04,-1.09
945,2.50,-6.19,7.85,-0.08,0.04,-1.09
952,2.51,-6.28,7.85,-0.08,0.04,-1.09
958,2.48,-6.24,7.96,-0.08,0.04,-1.06
965,2.45,-6.23,7.95,-0.08,0.04,-1.09
971,2.45,-6.21,7.86,-0.08,0.05,-1.09
978,2.50,-6.23,7.96,-0.08,0.04,-1.09
986,2.47,-6.25,7.91,-0.08,0.04,-1.09
993,2.43,-6.25,7.95,-0.07,0.04,-1.10
999,2.48,-6.28,7.89,-0.07,0.04,-1.09
1006,2.53,-6.21,7.91,-0.08,0.04,-1.07
1013,2.50,-6.23,7.95,-0.07,0.04,-1.10
1019,2.49,-6.24,7.95,-0.08,0.04,-1.10
1027,2.48,-6.18,7.97,-0.08,0.04,-1.08
1034,2.44,-6.23,7.97,-0.08,0.04,-1.09
1041,2.42,-6.21,7.89,-0.08,0.04,-1.10
1049,2.51,-6.26,7.86,-0.07,0.04,-1.11
1057,2.42,-6.25,7.83,-0.08,0.04,-1.10
1065,2.45,-6.19,7.80,-0.08,0.04,-1.07
1072,2.45,-6.22,7.86,-0.07,0.04,-1.08
1078,2.52,-6.21,7.98,-0.07,0.04,-1.08
1085,2.49,-6.22,7.91,-0.08,0.04,-1.10
1092,2.52,-6.29,7.87,-0.08,0.04,-1.09
1099,2.48,-6.30,7.94,-0.08,0.04,-1.09
1108,2.43,-6.25,7.88,-0.08,0.04,-1.08
1117,2.48,-6.24,7.81,-0.07,0.04,-1.10
1123,2.42,-6.20,7.92,-0.07,0.04,-1.09
1129,2.49,-6.20,7.93,-0.07,0.04,-1.10
1136,2.48,-6.21,7.91,-0.08,0.04,-1.10
1142,2.49,-6.23,7.94,-0.08,0.04,-1.08
1149,2.49,-6.22,7.94,-0.08,0.04,-1.09
1155,2.48,-6.23,7.83,-0.08,0.04,-1.07
1162,2.44,-6.23,7.92,-0.08,0.04,-1.10
1169,2.41,-6.28,7.93,-0.07,0.04,-1.10
1177,2.46,-6.23,7.92,-0.07,0.04,-1.09
1184,2.47,-6.23,7.87,-0.07,0.04,-1.09
1191,2.49,-6.20,7.98,-0.08,0.04,-1.09
1198,2.51,-6.23,7.89,-0.08,0.04,-1.09
1204,2.47,-6.24,7.96,-0.08,0.04,-1.09
1211,2.45,-6.20,7.91,-0.08,0.04,-1.08
1217,2.43,-6.21,7.93,-0.08,0.04,-1.09
1225,2.49,-6.26,7.85,-0.08,0.04,-1.09
1231,2.50,-6.27,7.84,-0.07,0.04,-1.10
1237,2.49,-6.23,7.86,-0.08,0.04,-1.11
1244,2.52,-6.23,7.75,-0.08,0.04,-1.11
1252,2.48,-6.21,7.94,-0.08,0.04,-1.10
1260,2.45,-6.19,7.85,-0.08,0.04,-1.09
1267,2.50,-6.23,7.87,-0.08,0.04,-1.08
1275,2.45,-6.24,7.93,-0.08,0.04,-1.09
1283,2.50,-6.22,7.86,-0.08,0.04,-1.08
1291,2.45,-6.25,7.87,-0.08,0.04,-1.10
1299,2.45,-6.26,7.85,-0.07,0.04,-1.09
1306,2.45,-6.25,7.96,-0.07,0.04,-1.07
1314,2.45,-6.20,7.76,-0.08,0.04,-1.10
1321,2.45,-6.22,7.87,-0.07,0.04,-1.09
1330,2.45,-6.20,7.85,-0.07,0.04,-1.08
1337,2.45,-6.22,7.91,-0.08,0.04,-1.09
1345,2.44,-6.29,7.93,-0.08,0.04,-1.11
1352,2.49,-6.19,7.88,-0.08,0.04,-1.10
1360,2.40,-6.20,7.92,-0.08,0.04,-1.08
1369,2.44,-6.17,7.88,-0.08,0.04,-1.10
1377,2.47,-6.25,7.91,-0.07,0.04,-1.09
1384,2.46,-6.23,7.91,-0.07,0.04,-1.08
1391,2.47,-6.22,7.87,-0.08,0.04,-1.08
1400,2.43,-6.24,7.87,-0.08,0.04,-1.09
1407,2.46,-6.21,7.89,-0.07,0.04,-1.09
1415,2.44,-6.22,7.92,-0.08,0.04,-1.08
1423,2.46,-6.25,7.90,-0.08,0.04,-1.08
1431,2.52,-6.21,7.98,-0.07,0.04,-1.08
1439,2.46,-6.24,7.86,-0.08,0.04,-1.08
