timestamp,mpu_accX,mpu_accY,mpu_accZ,mpu_gyrX,mpu_gyrY,mpu_gyrZ
0,2.47,-6.25,7.87,-0.07,0.04,-1.09
7,2.47,-6.21,7.86,-0.08,0.04,-1.08
15,2.50,-6.23,7.89,-0.08,0.04,-1.08
22,2.43,-6.18,7.89,-0.08,0.04,-1.06
29,2.47,-6.26,7.89,-0.08,0.04,-1.06
36,2.46,-6.22,7.80,-0.07,0.04,-1.09
43,2.47,-6.24,7.82,-0.07,0.04,-1.10
51,2.47,-6.22,7.88,-0.07,0.04,-1.09
58,2.49,-6.18,7.94,-0.08,0.04,-1.09
65,2.37,-6.21,7.95,-0.08,0.05,-1.09
72,2.42,-6.20,7.97,-0.08,0.04,-1.07
80,2.45,-6.20,7.80,-0.08,0.04,-1.07
86,2.48,-6.17,7.84,-0.07,0.04,-1.08
93,2.49,-6.27,7.86,-0.08,0.04,-1.10
99,2.44,-6.29,7.81,-0.07,0.04,-1.11
106,2.46,-6.21,7.85,-0.07,0.04,-1.09
113,2.45,-6.27,7.96,-0.07,0.04,-1.11
120,2.57,-6.25,7.91,-0.08,0.04,-1.08
127,2.47,-6.23,7.95,-0.08,0.04,-1.07
134,2.47,-6.30,7.86,-0.08,0.04,-1.09
142,2.48,-6.23,7.84,-0.08,0.04,-1.07
149,2.50,-6.25,7.85,-0.08,0.04,-1.08
156,2.49,-6.20,7.88,-0.08,0.04,-1.08
163,2.44,-6.20,7.86,-0.07,0.04,-1.10
170,2.42,-6.23,7.97,-0.07,0.04,-1.10
179,2.52,-6.20,7.91,-0.08,0.04,-1.10
186,2.48,-6.21,7.92,-0.08,0.04,-1.09
192,2.51,-6.21,7.91,-0.08,0.04,-1.08
199,2.49,-6.28,7.96,-0.08,0.04,-1.08
206,2.44,-6.22,7.94,-0.08,0.04,-1.07
213,2.52,-6.25,8.02,-0.08,0.04,-1.08
220,2.41,-6.23,7.87,-0.07,0.04,-1.07
227,2.43,-6.24,7.95,-0.08,0.04,-1.10
234,2.46,-6.24,7.83,-0.07,0.04,-1.11
241,2.50,-6.23,7.90,-0.08,0.04,-1.09
248,2.53,-6.20,7.89,-0.08,0.04,-1.09
256,2.48,-6.20,7.84,-0.08,0.04,-1.08
263,2.41,-6.22,7.83,-0.08,0.04,-1.08
270,2.44,-6.20,7.86,-0.08,0.04,-1.07
278,2.40,-6.25,7.90,-0.07,0.04,-1.07
284,2.47,-6.24,7.96,-0.07,0.04,-1.11
291,2.48,-6.19,7.78,-0.08,0.04,-1.11
297,2.47,-6.20,7.84,-0.07,0.04,-1.09
304,2.45,-6.22,7.88,-0.07,0.04,-1.10
311,2.45,-6.24,8.03,-0.07,0.04,-1.10
318,2.49,-6.22,7.89,-0.08,0.04,-1.09
324,2.43,-6.20,7.83,-0.08,0.05,-1.07
331,2.44,-6.17,7.82,-0.08,0.05,-1.07
337,2.48,-6.22,7.84,-0.07,0.04,-1.06
344,2.49,-6.26,8.03,-0.07,0.04,-1.08
350,2.46,-6.21,7.92,-0.07,0.04,-1.10
356,2.44,-6.23,7.84,-0.08,0.04,-1.08
363,2.50,-6.24,7.90,-0.07,0.04,-1.07
370,2.51,-6.28,8.05,-0.07,0.04,-1.10
376,2.46,-6.23,7.96,-0.08,0.04,-1.08
