timestamp,mpu_accX,mpu_accY,mpu_accZ,mpu_gyrX,mpu_gyrY,mpu_gyrZ
0,2.49,-6.18,7.94,-0.08,0.04,-1.08
6,2.47,-6.19,7.83,-0.07,0.04,-1.08
14,2.46,-6.21,7.82,-0.08,0.04,-1.07
22,2.52,-6.20,7.86,-0.08,0.04,-1.09
28,2.51,-6.23,7.85,-0.07,0.04,-1.09
35,2.45,-6.20,7.90,-0.07,0.04,-1.10
43,2.49,-6.19,7.87,-0.08,0.04,-1.10
52,2.48,-6.22,7.77,-0.08,0.04,-1.09
59,2.46,-6.28,7.93,-0.08,0.04,-1.08
67,2.47,-6.18,7.83,-0.08,0.04,-1.08
75,2.51,-6.16,7.88,-0.08,0.04,-1.09
82,2.42,-6.22,7.99,-0.07,0.04,-1.08
90,2.44,-6.26,7.83,-0.08,0.04,-1.09
99,2.48,-6.27,7.90,-0.08,0.04,-1.09
106,2.45,-6.28,7.92,-0.07,0.04,-1.10
115,2.51,-6.27,7.92,-0.07,0.04,-1.10
122,2.41,-6.16,7.89,-0.08,0.04,-1.08
130,2.43,-6.28,7.80,-0.07,0.04,-1.08
137,2.48,-6.18,7.96,-0.08,0.04,-1.08
145,2.48,-6.18,7.86,-0.08,0.04,-1.08
153,2.38,-6.24,7.87,-0.08,0.04,-1.08
161,2.47,-6.23,7.93,-0.07,0.04,-1.09
168,2.52,-6.18,7.89,-0.07,0.04,-1.09
176,2.44,-6.22,7.85,-0.08,0.04,-1.08
184,2.43,-6.23,7.81,-0.08,0.04,-1.08
192,2.51,-6.26,7.85,-0.08,0.04,-1.08
199,2.51,-6.27,7.86,-0.08,0.04,-1.10
205,2.41,-6.26,7.84,-0.08,0.04,-1.09
211,2.47,-6.21,7.84,-0.07,0.04,-1.10
219,2.48,-6.23,7.88,-0.07,0.04,-1.09
227,2.46,-6.22,7.82,-0.07,0.04,-1.08
235,2.47,-6.25,7.93,-0.08,0.04,-1.09
243,2.49,-6.22,7.97,-0.08,0.04,-1.08
250,2.48,-6.25,7.92,-0.08,0.04,-1.11
258,2.54,-6.27,7.79,-0.08,0.04,-1.10
267,2.52,-6.24,7.86,-0.08,0.04,-1.08
275,2.45,-6.26,7.91,-0.08,0.04,-1.10
283,2.39,-6.25,7.85,-0.08,0.04,-1.09
290,2.46,-6.24,7.90,-0.07,0.04,-1.11
298,2.47,-6.20,7.92,-0.08,0.04,-1.09
306,2.55,-6.19,7.82,-0.07,0.04,-1.09
313,2.46,-6.25,7.92,-0.07,0.04,-1.09
321,2.44,-6.25,7.85,-0.08,0.04,-1.09
328,2.49,-6.21,7.89,-0.08,0.05,-1.09
334,2.49,-6.27,7.94,-0.08,0.04,-1.08
341,2.42,-6.27,7.94,-0.08,0.04,-1.08
349,2.45,-6.23,7.91,-0.07,0.04,-1.09
357,2.55,-6.24,7.89,-0.08,0.04,-1.10
365,2.47,-6.21,7.80,-0.08,0.04,-1.10
372,2.44,-6.26,7.93,-0.08,0.04,-1.10
378,2.47,-6.25,7.87,-0.08,0.04,-1.07
386,2.46,-6.24,7.90,-0.07,0.04,-1.09
393,2.48,-6.27,7.87,-0.08,0.04,-1.08
400,2.46,-6.27,7.93,-0.08,0.04,-1.09
