timestamp,mpu_accX,mpu_accY,mpu_accZ,mpu_gyrX,mpu_gyrY,mpu_gyrZ
0,2.45,-6.23,7.88,-0.08,0.04,-1.09
8,2.46,-6.22,7.87,-0.08,0.04,-1.08
16,2.52,-6.23,7.92,-0.07,0.04,-1.09
25,2.46,-6.23,7.96,-0.08,0.04,-1.09
33,2.47,-6.26,7.94,-0.08,0.04,-1.09
41,2.47,-6.18,7.82,-0.08,0.04,-1.09
50,2.50,-6.22,7.90,-0.08,0.04,-1.08
58,2.41,-6.26,7.86,-0.07,0.04,-1.07
65,2.45,-6.21,7.84,-0.08,0.04,-1.07
71,2.38,-6.24,7.86,-0.07,0.04,-1.09
77,2.49,-6.21,7.88,-0.07,0.04,-1.11
86,2.50,-6.24,7.90,-0.07,0.04,-1.09
92,2.41,-6.25,7.84,-0.08,0.04,-1.08
99,2.44,-6.25,7.85,-0.08,0.04,-1.09
105,2.44,-6.23,7.93,-0.08,0.04,-1.08
111,2.41,-6.22,7.90,-0.07,0.04,-1.08
117,2.43,-6.28,7.88,-0.08,0.04,-1.09
125,2.47,-6.22,8.00,-0.08,0.04,-1.09
132,2.45,-6.24,7.89,-0.07,0.04,-1.09
139,2.52,-6.19,7.86,-0.07,0.04,-1.10
148,2.44,-6.20,7.92,-0.08,0.04,-1.07
155,2.49,-6.22,7.80,-0.08,0.04,-1.10
162,2.54,-6.24,8.02,-0.08,0.04,-1.10
170,2.48,-6.22,7.86,-0.07,0.04,-1.10
178,2.44,-6.23,7.85,-0.07,0.04,-1.09
186,2.48,-6.18,7.84,-0.08,0.04,-1.10
193,2.49,-6.22,7.94,-0.08,0.04,-1.08
201,2.43,-6.20,7.84,-0.08,0.04,-1.09
210,2.48,-6.21,7.95,-0.08,0.04,-1.09
217,2.52,-6.24,7.99,-0.08,0.04,-1.08
225,2.47,-6.22,7.90,-0.08,0.04,-1.10
232,2.50,-6.17,7.88,-0.08,0.04,-1.09
240,2.47,-6.19,7.87,-0.08,0.04,-1.08
248,2.48,-6.21,7.96,-0.07,0.04,-1.09
256,2.43,-6.26,7.90,-0.08,0.04,-1.08
264,2.41,-6.25,7.94,-0.07,0.04,-1.11
271,2.51,-6.19,7.88,-0.07,0.04,-1.09
279,2.47,-6.27,7.91,-0.07,0.04,-1.08
288,2.50,-6.21,7.97,-0.08,0.04,-1.08
295,2.49,-6.28,7.85,-0.08,0.04,-1.07
301,2.54,-6.24,7.89,-0.07,0.04,-1.09
308,2.47,-6.22,7.80,-0.07,0.04,-1.10
314,2.43,-6.26,7.84,-0.07,0.04,-1.08
322,2.46,-6.24,7.82,-0.08,0.04,-1.10
329,2.44,-6.20,7.85,-0.08,0.04,-1.10
337,2.52,-6.27,7.90,-0.08,0.04,-1.09
345,2.52,-6.27,8.05,-0.08,0.04,-1.10
353,2.49,-6.20,7.88,-0.08,0.04,-1.09
360,2.46,-6.20,7.88,-0.07,0.04,-1.09
369,2.48,-6.24,7.89,-0.08,0.04,-1.08
375,2.39,-6.20,7.92,-0.08,0.04,-1.07
382,2.43,-6.21,7.84,-0.07,0.04,-1.09
389,2.50,-6.22,7.93,-0.08,0.04,-1.08
398,2.41,-6.22,7.90,-0.07,0.04,-1.09
405,2.49,-6.18,7.90,-0.08,0.04,-1.08
412,2.46,-6.20,7.94,-0.08,0.04,-1.08
419,2.51,-6.25,7.84,-0.08,0.04,-1.07
426,2.44,-6.25,7.93,-0.08,0.04,-1.09
432,2.38,-6.24,7.84,-0.07,0.04,-1.09
438,2.48,-6.27,7.88,-0.08,0.04,-1.08
445,2.53,-6.27,7.90,-0.08,0.04,-1.09
452,2.53,-6.22,7.94,-0.08,0.04,-1.08
458,2.49,-6.26,7.93,-0.07,0.04,-1.09
464,2.50,-6.25,7.95,-0.08,0.04,-1.10
471,2.48,-6.23,7.92,-0.08,0.04,-1.07
477,2.45,-6.24,7.86,-0.08,0.05,-1.08
484,2.49,-6.21,7.96,-0.08,0.04,-1.09
491,2.50,-6.24,7.88,-0.08,0.04,-1.07
497,2.47,-6.20,7.86,-0.07,0.04,-1.07
503,2.44,-6.24,7.85,-0.07,0.04,-1.09
510,2.45,-6.22,7.88,-0.07,0.04,-1.09
516,2.45,-6.25,7.95,-0.07,0.04,-1.09
523,2.47,-6.18,7.97,-0.08,0.04,-1.11
530,2.51,-6.21,7.93,-0.07,0.04,-1.09
538,2.49,-6.20,7.93,-0.08,0.04,-1.09
545,2.46,-6.29,7.86,-0.08,0.04,-1.09
553,2.48,-6.23,7.85,-0.08,0.04,-1.09
559,2.49,-6.22,7.86,-0.07,0.04,-1.09
566,2.48,-6.16,7.85,-0.08,0.04,-1.09
573,2.42,-6.19,7.94,-0.08,0.04,-1.09
580,2.45,-6.20,7.93,-0.08,0.04,-1.09
586,2.46,-6.24,7.95,-0.08,0.04,-1.09
592,2.47,-6.22,7.89,-0.08,0.04,-1.09
600,2.53,-6.21,8.00,-0.08,0.04,-1.08
607,2.51,-6.24,7.89,-0.07,0.04,-1.10
614,2.46,-6.25,7.86,-0.08,0.04,-1.10
621,2.50,-6.22,7.93,-0.07,0.04,-1.07
628,2.50,-6.19,7.93,-0.07,0.04,-1.10
634,2.49,-6.26,7.92,-0.07,0.04,-1.09
641,2.50,-6.20,7.88,-0.07,0.04,-1.09
647,2.44,-6.21,7.91,-0.08,0.04,-1.09
654,2.52,-6.21,7.96,-0.08,0.04,-1.08
660,2.48,-6.22,7.87,-0.08,0.04,-1.08
666,2.44,-6.16,7.89,-0.07,0.04,-1.08
674,2.46,-6.24,7.94,-0.08,0.04,-1.09
680,2.47,-6.23,7.93,-0.08,0.04,-1.11
687,2.48,-6.21,7.82,-0.07,0.04,-1.10
694,2.48,-6.21,8.00,-0.07,0.04,-1.09
702,2.45,-6.21,7.97,-0.08,0.04,-1.07
709,2.47,-6.25,7.96,-0.08,0.04,-1.07
716,2.46,-6.23,7.90,-0.07,0.04,-1.07
723,2.44,-6.24,7.95,-0.07,0.04,-1.09
732,2.53,-6.21,7.94,-0.07,0.04,-1.10
739,2.44,-6.23,7.86,-0.08,0.04,-1.08
746,2.43,-6.22,7.82,-0.08,0.04,-1.10
752,2.48,-6.21,7.97,-0.08,0.04,-1.11
760,2.43,-6.19,7.88,-0.08,0.04,-1.11
767,2.43,-6.20,7.81,-0.08,0.04,-1.09
773,2.51,-6.17,7.96,-0.08,0.04,-1.11
781,2.46,-6.22,7.92,-0.08,0.04,-1.09
788,2.44,-6.26,7.93,-0.07,0.04,-1.08
794,2.52,-6.23,7.98,-0.08,0.04,-1.10
800,2.45,-6.27,7.94,-0.08,0.04,-1.09
807,2.48,-6.19,7.88,-0.07,0.04,-1.09
813,2.46,-6.23,7.86,-0.08,0.04,-1.06
819,2.49,-6.20,7.88,-0.07,0.04,-1.09
826,2.43,-6.23,7.83,-0.08,0.04,-1.08
833,2.44,-6.23,7.85,-0.08,0.04,-1.08
841,2.51,-6.18,7.89,-0.08,0.04,-1.09
848,2.49,-6.22,7.90,-0.07,0.04,-1.08
855,2.40,-6.18,7.85,-0.08,0.05,-1.09
863,2.43,-6.20,7.89,-0.08,0.04,-1.09
871,2.47,-6.23,7.85,-0.08,0.04,-1.07
878,2.45,-6.22,7.84,-0.08,0.04,-1.08
886,2.43,-6.26,7.90,-0.08,0.04,-1.10
893,2.45,-6.21,7.94,-0.08,0.04,-1.10
901,2.46,-6.24,7.89,-0.07,0.04,-1.08
908,2.43,-6.19,7.86,-0.08,0.04,-1.08
915,2.38,-6.29,7.97,-0.08,0.04,-1.08
922,2.50,-6.29,7.89,-0.08,0.04,-1.09
928,2.49,-6.26,7.83,-0.08,0.04,-1.08
934,2.51,-6.22,7.91,-0.08,0.04,-1.09
941,2.46,-6.26,7.83,-0.08,0.04,-1.08
947,2.41,-6.26,7.75,-0.07,0.04,-1.08
954,2.43,-6.21,7.93,-0.08,0.04,-1.10
960,2.51,-6.28,7.93,-0.08,0.04,-1.10
967,2.40,-6.24,7.89,-0.07,0.04,-1.09
973,2.42,-6.23,7.86,-0.07,0.04,-1.08
980,2.51,-6.19,7.92,-0.08,0.04,-1.11
986,2.49,-6.22,7.98,-0.07,0.04,-1.08
993,2.47,-6.26,7.90,-0.08,0.04,-1.08
1001,2.48,-6.28,7.85,-0.08,0.04,-1.09
1007,2.45,-6.23,7.94,-0.08,0.04,-1.10
1014,2.44,-6.19,7.82,-0.08,0.04,-1.08
1022,2.53,-6.21,7.89,-0.07,0.04,-1.08
1029,2.47,-6.21,7.88,-0.08,0.04,-1.09
1035,2.51,-6.23,7.85,-0.08,0.04,-1.09
1042,2.46,-6.18,7.87,-0.08,0.04,-1.08
1048,2.46,-6.22,7.86,-0.08,0.04,-1.10
1054,2.46,-6.23,7.87,-0.08,0.04,-1.08
1060,2.38,-6.20,7.92,-0.07,0.04,-1.09
1067,2.49,-6.24,7.83,-0.07,0.04,-1.08
1075,2.40,-6.21,7.92,-0.07,0.04,-1.08
1081,2.51,-6.25,7.86,-0.08,0.04,-1.10
1088,2.44,-6.24,7.88,-0.08,0.04,-1.07
1094,2.44,-6.22,7.85,-0.08,0.04,-1.09
1100,2.48,-6.26,7.93,-0.07,0.04,-1.10
1107,2.48,-6.21,7.88,-0.07,0.04,-1.08
1113,2.50,-6.23,7.92,-0.08,0.04,-1.09
1120,2.49,-6.24,7.92,-0.08,0.04,-1.07
1127,2.54,-6.25,7.88,-0.08,0.04,-1.09
1133,2.44,-6.20,7.82,-0.08,0.04,-1.10
1140,2.47,-6.24,7.81,-0.08,0.04,-1.11
1146,2.47,-6.23,7.96,-0.08,0.04,-1.10
1153,2.48,-6.21,7.93,-0.07,0.04,-1.08
1159,2.42,-6.19,7.93,-0.08,0.04,-1.10
1167,2.53,-6.24,7.89,-0.08,0.04,-1.10
1175,2.50,-6.22,7.90,-0.08,0.04,-1.09
1182,2.44,-6.24,7.95,-0.08,0.04,-1.09
1189,2.50,-6.24,7.93,-0.08,0.04,-1.08
1196,2.44,-6.18,7.81,-0.08,0.04,-1.07
1204,2.48,-6.25,7.87,-0.08,0.04,-1.10
1210,2.45,-6.16,7.82,-0.08,0.04,-1.10
1216,2.47,-6.26,7.87,-0.07,0.04,-1.11
1223,2.44,-6.27,7.94,-0.08,0.04,-1.09
1229,2.48,-6.21,7.87,-0.08,0.04,-1.07
1236,2.43,-6.22,7.82,-0.08,0.04,-1.08
1243,2.47,-6.27,7.82,-0.08,0.04,-1.08
1251,2.48,-6.21,7.92,-0.08,0.04,-1.09
1259,2.46,-6.22,7.89,-0.07,0.04,-1.09
1268,2.47,-6.22,7.92,-0.08,0.04,-1.08
1275,2.47,-6.25,7.90,-0.08,0.04,-1.08
1282,2.44,-6.21,7.84,-0.08,0.04,-1.07
1290,2.55,-6.23,7.95,-0.07,0.04,-1.08
1297,2.49,-6.27,7.90,-0.07,0.04,-1.08
1304,2.51,-6.25,7.94,-0.08,0.04,-1.10
1311,2.44,-6.16,7.86,-0.07,0.04,-1.09
1318,2.47,-6.15,7.89,-0.07,0.04,-1.07
1326,2.40,-6.30,7.89,-0.08,0.04,-1.09
1333,2.47,-6.21,7.82,-0.08,0.04,-1.10
1339,2.43,-6.14,7.90,-0.07,0.04,-1.09
1345,2.48,-6.20,7.86,-0.08,0.04,-1.10
1353,2.44,-6.25,7.85,-0.07,0.04,-1.08
1361,2.52,-6.26,7.88,-0.08,0.04,-1.10
1368,2.44,-6.22,7.87,-0.08,0.04,-1.08
1376,2.44,-6.21,7.92,-0.08,0.04,-1.10
1383,2.44,-6.17,7.96,-0.08,0.04,-1.10
1391,2.51,-6.28,7.92,-0.07,0.04,-1.09
1400,2.49,-6.23,7.88,-0.08,0.04,-1.08
1406,2.40,-6.26,7.86,-0.07,0.04,-1.07
