timestamp,mpu_accX,mpu_accY,mpu_accZ,mpu_gyrX,mpu_gyrY,mpu_gyrZ
0,2.49,-6.21,7.89,-0.08,0.04,-1.09
6,2.41,-6.25,7.87,-0.08,0.04,-1.07
12,2.43,-6.24,7.91,-0.08,0.04,-1.09
18,2.47,-6.25,7.81,-0.08,0.04,-1.07
25,2.45,-6.25,7.89,-0.08,0.04,-1.09
31,2.38,-6.21,7.82,-0.07,0.04,-1.10
37,2.50,-6.20,7.84,-0.08,0.04,-1.08
44,2.45,-6.24,7.88,-0.08,0.04,-1.08
50,2.50,-6.19,7.85,-0.08,0.04,-1.10
56,2.48,-6.18,7.95,-0.08,0.04,-1.08
63,2.50,-6.21,7.88,-0.08,0.04,-1.08
69,2.44,-6.21,7.90,-0.08,0.04,-1.07
75,2.49,-6.22,7.87,-0.08,0.04,-1.08
81,2.51,-6.23,7.95,-0.08,0.04,-1.07
87,2.52,-6.20,7.84,-0.08,0.04,-1.10
94,2.43,-6.22,7.83,-0.08,0.04,-1.08
100,2.43,-6.22,7.77,-0.07,0.04,-1.08
107,2.47,-6.24,7.89,-0.07,0.04,-1.09
113,2.44,-6.28,7.95,-0.08,0.04,-1.09
119,2.46,-6.29,7.97,-0.08,0.04,-1.10
125,2.50,-6.20,7.90,-0.08,0.04,-1.08
132,2.49,-6.20,7.94,-0.08,0.04,-1.07
138,2.46,-6.26,7.91,-0.08,0.04,-1.06
144,2.44,-6.18,7.87,-0.08,0.04,-1.09
150,2.38,-6.21,7.83,-0.08,0.04,-1.07
157,2.48,-6.22,7.82,-0.08,0.04,-1.09
163,2.49,-6.22,7.92,-0.08,0.04,-1.09
169,2.45,-6.17,7.92,-0.07,0.04,-1.09
176,2.43,-6.22,7.97,-0.08,0.04,-1.09
182,2.48,-6.24,7.86,-0.08,0.04,-1.09
188,2.50,-6.21,7.98,-0.07,0.04,-1.08
194,2.51,-6.18,7.95,-0.08,0.04,-1.10
201,2.40,-6.18,7.89,-0.08,0.04,-1.08
207,2.45,-6.22,7.90,-0.08,0.04,-1.09
213,2.46,-6.26,7.82,-0.08,0.04,-1.08
220,2.50,-6.22,7.89,-0.07,0.04,-1.09
226,2.49,-6.24,7.88,-0.07,0.04,-1.08
232,2.50,-6.25,7.88,-0.08,0.04,-1.09
239,2.48,-6.23,7.90,-0.08,0.04,-1.10
245,2.49,-6.19,7.82,-0.08,0.04,-1.10
251,2.48,-6.20,7.81,-0.07,0.04,-1.09
258,2.49,-6.23,7.86,-0.08,0.04,-1.08
264,2.48,-6.29,7.90,-0.08,0.04,-1.08
271,2.46,-6.26,7.98,-0.07,0.04,-1.08
277,2.49,-6.21,7.90,-0.07,0.04,-1.09
283,2.40,-6.18,7.91,-0.07,0.04,-1.09
289,2.47,-6.23,7.85,-0.08,0.04,-1.09
296,2.44,-6.29,7.91,-0.08,0.04,-1.09
302,2.50,-6.25,7.92,-0.07,0.04,-1.09
309,2.53,-6.21,7.92,-0.08,0.05,-1.09
315,2.47,-6.24,7.93,-0.08,0.04,-1.07
321,2.51,-6.21,7.93,-0.08,0.04,-1.08
328,2.47,-6.21,7.88,-0.07,0.04,-1.08
334,2.47,-6.23,7.88,-0.08,0.04,-1.09
340,2.50,-6.22,7.77,-0.07,0.04,-1.09
347,2.50,-6.21,7.82,-0.08,0.04,-1.09
353,2.41,-6.26,7.84,-0.07,0.04,-1.11
360,2.52,-6.21,7.86,-0.08,0.04,-1.09
366,2.49,-6.20,7.90,-0.08,0.04,-1.08
372,2.50,-6.21,7.88,-0.08,0.04,-1.08
379,2.56,-6.20,7.91,-0.07,0.04,-1.06
385,2.50,-6.25,7.89,-0.08,0.04,-1.09
391,2.43,-6.27,7.82,-0.08,0.04,-1.07
398,2.47,-6.24,7.90,-0.08,0.04,-1.06
404,2.41,-6.30,7.86,-0.08,0.04,-1.08
410,2.48,-6.22,7.91,-0.08,0.04,-1.08
417,2.49,-6.24,7.88,-0.07,0.04,-1.08
423,2.50,-6.23,7.88,-0.07,0.04,-1.09
430,2.44,-6.26,7.88,-0.08,0.04,-1.07
436,2.46,-6.19,7.91,-0.08,0.04,-1.08
442,2.47,-6.17,7.87,-0.08,0.04,-1.09
449,2.41,-6.21,7.94,-0.08,0.04,-1.09
455,2.44,-6.22,7.90,-0.08,0.04,-1.08
461,2.44,-6.26,7.87,-0.07,0.04,-1.09
467,2.47,-6.30,7.86,-0.08,0.04,-1.09
474,2.49,-6.20,7.93,-0.08,0.04,-1.12
480,2.43,-6.22,7.84,-0.07,0.04,-1.09
486,2.46,-6.18,7.87,-0.07,0.04,-1.09
493,2.48,-6.23,7.97,-0.07,0.04,-1.09
499,2.47,-6.24,7.83,-0.08,0.04,-1.09
505,2.49,-6.20,7.84,-0.08,0.04,-1.09
512,2.44,-6.27,7.85,-0.08,0.04,-1.08
518,2.47,-6.25,7.85,-0.08,0.04,-1.09
525,2.47,-6.18,7.84,-0.07,0.04,-1.10
531,2.46,-6.21,7.87,-0.07,0.04,-1.08
538,2.44,-6.22,7.93,-0.08,0.04,-1.08
545,2.46,-6.22,7.93,-0.07,0.04,-1.09
552,2.45,-6.20,7.80,-0.08,0.04,-1.07
559,2.50,-6.23,7.76,-0.08,0.04,-1.09
566,2.45,-6.18,7.82,-0.08,0.04,-1.09
572,2.42,-6.26,7.90,-0.08,0.04,-1.07
579,2.44,-6.25,7.94,-0.08,0.04,-1.07
586,2.47,-6.22,7.82,-0.08,0.04,-1.08
592,2.41,-6.23,7.96,-0.08,0.04,-1.09
599,2.46,-6.22,7.81,-0.08,0.04,-1.09
605,2.47,-6.28,7.93,-0.08,0.04,-1.09
612,2.44,-6.24,7.86,-0.07,0.04,-1.10
619,2.46,-6.28,7.95,-0.07,0.04,-1.10
626,2.46,-6.20,7.91,-0.08,0.04,-1.08
632,2.48,-6.27,7.90,-0.08,0.04,-1.09
639,2.50,-6.18,7.87,-0.08,0.04,-1.09
645,2.44,-6.21,7.80,-0.08,0.04,-1.09
652,2.47,-6.24,7.94,-0.08,0.04,-1.10
658,2.45,-6.22,7.82,-0.07,0.04,-1.09
664,2.45,-6.22,7.91,-0.08,0.04,-1.09
671,2.40,-6.27,7.86,-0.08,0.04,-1.09
677,2.47,-6.25,7.92,-0.08,0.04,-1.09
684,2.55,-6.21,7.87,-0.08,0.04,-1.09
690,2.45,-6.22,7.90,-0.08,0.04,-1.09
697,2.45,-6.18,7.87,-0.08,0.04,-1.09
704,2.50,-6.23,7.85,-0.08,0.04,-1.10
710,2.49,-6.18,7.84,-0.07,0.04,-1.06
716,2.48,-6.27,7.90,-0.08,0.04,-1.08
723,2.34,-6.16,7.91,-0.08,0.04,-1.08
731,2.45,-6.22,7.89,-0.08,0.04,-1.09
737,2.45,-6.20,7.87,-0.07,0.04,-1.09
744,2.43,-6.21,7.86,-0.08,0.04,-1.09
750,2.50,-6.25,7.83,-0.08,0.04,-1.08
758,2.48,-6.16,7.89,-0.08,0.04,-1.07
765,2.44,-6.26,7.96,-0.08,0.04,-1.08
773,2.47,-6.17,7.91,-0.07,0.04,-1.08
780,2.48,-6.22,7.88,-0.08,0.04,-1.07
786,2.47,-6.19,7.96,-0.08,0.04,-1.09
793,2.48,-6.26,7.80,-0.07,0.04,-1.10
800,2.44,-6.27,7.86,-0.07,0.04,-1.09
807,2.48,-6.25,7.90,-0.07,0.04,-1.09
814,2.42,-6.23,7.97,-0.07,0.04,-1.09
821,2.49,-6.26,7.87,-0.08,0.04,-1.09
827,2.45,-6.19,7.94,-0.08,0.04,-1.09
835,2.43,-6.18,7.88,-0.08,0.04,-1.09
841,2.52,-6.18,7.86,-0.08,0.04,-1.09
847,2.46,-6.26,7.81,-0.08,0.04,-1.08
854,2.42,-6.17,7.94,-0.08,0.04,-1.10
861,2.50,-6.14,7.88,-0.08,0.04,-1.09
868,2.52,-6.26,7.98,-0.07,0.04,-1.09
874,2.43,-6.20,7.81,-0.08,0.04,-1.08
880,2.47,-6.24,7.91,-0.08,0.04,-1.08
888,2.45,-6.22,7.92,-0.08,0.04,-1.08
895,2.43,-6.26,7.86,-0.08,0.04,-1.09
901,2.45,-6.21,7.89,-0.08,0.04,-1.08
907,2.50,-6.17,7.85,-0.07,0.04,-1.09
914,2.44,-6.20,7.92,-0.08,0.04,-1.09
920,2.45,-6.22,7.84,-0.08,0.04,-1.09
926,2.42,-6.24,7.88,-0.08,0.04,-1.09
933,2.57,-6.30,8.00,-0.08,0.04,-1.07
939,2.46,-6.20,7.90,-0.08,0.04,-1.07
946,2.50,-6.25,7.88,-0.07,0.04,-1.08
952,2.49,-6.28,7.78,-0.08,0.04,-1.08
959,2.44,-6.24,7.83,-0.07,0.04,-1.10
966,2.45,-6.19,7.93,-0.08,0.04,-1.08
972,2.42,-6.27,7.83,-0.08,0.04,-1.10
979,2.44,-6.21,7.84,-0.08,0.04,-1.10
985,2.45,-6.24,7.90,-0.07,0.04,-1.08
992,2.45,-6.22,7.93,-0.08,0.04,-1.11
999,2.48,-6.27,7.88,-0.08,0.04,-1.09
1005,2.53,-6.23,7.89,-0.07,0.04,-1.07
1012,2.53,-6.23,7.83,-0.08,0.04,-1.09
1019,2.42,-6.21,7.85,-0.07,0.04,-1.08
1026,2.54,-6.19,7.95,-0.08,0.04,-1.09
1032,2.43,-6.24,7.87,-0.08,0.04,-1.09
1039,2.51,-6.21,7.92,-0.07,0.04,-1.09
1046,2.47,-6.24,7.91,-0.07,0.04,-1.09
1052,2.52,-6.24,7.92,-0.08,0.04,-1.10
1059,2.40,-6.23,7.78,-0.08,0.04,-1.08
1065,2.47,-6.22,7.83,-0.08,0.04,-1.08
1071,2.48,-6.28,7.89,-0.08,0.05,-1.08
1078,2.42,-6.23,7.84,-0.08,0.04,-1.09
1085,2.38,-6.25,7.85,-0.08,0.04,-1.08
1091,2.51,-6.22,7.89,-0.08,0.04,-1.08
1098,2.48,-6.23,7.88,-0.08,0.04,-1.08
1105,2.47,-6.19,7.84,-0.07,0.04,-1.09
1112,2.43,-6.23,7.86,-0.07,0.04,-1.10
1118,2.48,-6.21,7.91,-0.08,0.04,-1.08
1127,2.49,-6.26,7.88,-0.08,0.04,-1.09
1134,2.49,-6.18,7.88,-0.07,0.04,-1.09
1140,2.44,-6.26,7.89,-0.08,0.04,-1.08
1147,2.49,-6.28,7.90,-0.08,0.04,-1.08
1153,2.49,-6.24,7.90,-0.08,0.04,-1.08
1160,2.42,-6.23,7.85,-0.08,0.04,-1.09
1166,2.40,-6.22,7.84,-0.07,0.04,-1.09
1173,2.50,-6.20,7.88,-0.08,0.04,-1.09
1180,2.51,-6.28,7.88,-0.08,0.04,-1.09
1186,2.52,-6.23,7.85,-0.08,0.04,-1.08
1194,2.53,-6.29,7.88,-0.08,0.04,-1.09
1201,2.47,-6.25,7.90,-0.08,0.04,-1.09
1207,2.47,-6.24,7.87,-0.08,0.04,-1.09
1214,2.48,-6.22,7.82,-0.07,0.04,-1.08
1220,2.47,-6.28,7.94,-0.07,0.04,-1.09
1226,2.47,-6.21,7.89,-0.07,0.04,-1.07
1233,2.45,-6.28,7.88,-0.07,0.04,-1.09
1240,2.50,-6.23,7.96,-0.08,0.04,-1.09
1246,2.45,-6.22,7.88,-0.07,0.04,-1.08
1253,2.45,-6.20,7.84,-0.08,0.04,-1.07
1260,2.46,-6.16,7.92,-0.07,0.04,-1.08
1267,2.49,-6.17,7.88,-0.08,0.04,-1.09
1273,2.46,-6.25,7.86,-0.08,0.04,-1.08
1281,2.47,-6.17,7.80,-0.07,0.04,-1.10
1287,2.45,-6.23,7.85,-0.07,0.04,-1.09
1295,2.46,-6.18,7.96,-0.08,0.04,-1.08
1302,2.52,-6.25,7.89,-0.08,0.04,-1.09
