timestamp,mpu_accX,mpu_accY,mpu_accZ,mpu_gyrX,mpu_gyrY,mpu_gyrZ
0,2.51,-6.19,7.86,-0.08,0.04,-1.08
6,2.44,-6.24,7.85,-0.08,0.04,-1.07
14,2.45,-6.28,7.89,-0.08,0.04,-1.07
22,2.44,-6.21,7.91,-0.07,0.04,-1.09
30,2.46,-6.23,7.90,-0.08,0.04,-1.10
37,2.51,-6.22,7.90,-0.08,0.04,-1.08
43,2.55,-6.20,7.95,-0.08,0.04,-1.08
49,2.49,-6.21,7.91,-0.08,0.04,-1.09
57,2.54,-6.19,7.92,-0.08,0.04,-1.09
64,2.47,-6.27,7.93,-0.08,0.04,-1.10
71,2.46,-6.25,7.84,-0.08,0.04,-1.07
77,2.43,-6.18,7.89,-0.08,0.04,-1.09
83,2.47,-6.20,7.92,-0.07,0.04,-1.10
90,2.52,-6.22,7.90,-0.07,0.04,-1.08
96,2.52,-6.21,7.91,-0.07,0.04,-1.11
104,2.44,-6.24,7.97,-0.08,0.04,-1.11
111,2.48,-6.24,7.87,-0.08,0.04,-1.07
119,2.46,-6.22,7.86,-0.08,0.04,-1.07
126,2.41,-6.24,7.98,-0.08,0.04,-1.08
134,2.42,-6.28,7.86,-0.08,0.04,-1.10
141,2.47,-6.26,7.92,-0.07,0.04,-1.08
149,2.42,-6.20,7.87,-0.07,0.04,-1.08
156,2.46,-6.20,7.96,-0.08,0.04,-1.08
164,2.53,-6.18,7.93,-0.07,0.04,-1.10
171,2.41,-6.29,7.92,-0.08,0.04,-1.10
179,2.42,-6.18,7.91,-0.07,0.04,-1.09
187,2.48,-6.17,7.84,-0.08,0.04,-1.08
195,2.49,-6.22,7.93,-0.08,0.04,-1.09
202,2.43,-6.24,7.90,-0.08,0.04,-1.07
211,2.48,-6.27,7.92,-0.08,0.04,-1.09
218,2.47,-6.25,7.88,-0.07,0.04,-1.10
225,2.45,-6.21,7.93,-0.07,0.04,-1.10
232,2.52,-6.26,7.87,-0.07,0.04,-1.10
240,2.43,-6.17,7.93,-0.07,0.04,-1.08
247,2.53,-6.21,7.86,-0.08,0.04,-1.07
255,2.49,-6.26,7.83,-0.08,0.04,-1.08
262,2.38,-6.27,7.83,-0.08,0.04,-1.09
269,2.42,-6.22,7.83,-0.08,0.04,-1.10
276,2.55,-6.21,7.99,-0.07,0.04,-1.10
284,2.44,-6.24,7.90,-0.07,0.04,-1.08
290,2.47,-6.22,7.92,-0.07,0.04,-1.08
296,2.48,-6.22,7.91,-0.08,0.04,-1.08
303,2.46,-6.27,7.88,-0.07,0.05,-1.09
309,2.42,-6.31,7.98,-0.07,0.04,-1.09
316,2.49,-6.23,7.89,-0.08,0.04,-1.09
324,2.43,-6.16,7.78,-0.08,0.04,-1.07
332,2.48,-6.19,7.89,-0.07,0.04,-1.08
339,2.49,-6.21,7.99,-0.07,0.04,-1.08
346,2.47,-6.26,8.00,-0.08,0.04,-1.12
354,2.49,-6.19,7.80,-0.08,0.04,-1.11
361,2.48,-6.13,7.86,-0.07,0.04,-1.08
367,2.43,-6.21,7.95,-0.08,0.04,-1.07
375,2.47,-6.28,7.86,-0.07,0.04,-1.10
382,2.50,-6.22,7.89,-0.08,0.04,-1.09
388,2.50,-6.21,7.82,-0.08,0.04,-1.09
394,2.47,-6.25,7.86,-0.08,0.04,-1.07
401,2.48,-6.26,7.92,-0.07,0.04,-1.09
408,2.49,-6.24,7.86,-0.08,0.04,-1.12
415,2.45,-6.27,7.93,-0.07,0.04,-1.10
422,2.46,-6.24,7.94,-0.07,0.04,-1.08
428,2.46,-6.22,7.91,-0.07,0.04,-1.09
435,2.43,-6.23,7.92,-0.07,0.04,-1.08
441,2.51,-6.19,7.95,-0.07,0.04,-1.08
448,2.50,-6.26,7.86,-0.08,0.04,-1.09
455,2.47,-6.28,7.96,-0.07,0.04,-1.08
461,2.52,-6.27,7.98,-0.07,0.04,-1.08
469,2.46,-6.19,7.92,-0.07,0.04,-1.09
475,2.47,-6.18,7.84,-0.08,0.04,-1.09
482,2.47,-6.17,7.85,-0.07,0.04,-1.09
490,2.51,-6.22,7.91,-0.07,0.04,-1.08
498,2.50,-6.24,7.81,-0.07,0.04,-1.08
505,2.46,-6.22,7.92,-0.07,0.04,-1.09
513,2.51,-6.23,7.85,-0.07,0.04,-1.09
520,2.50,-6.18,7.91,-0.07,0.04,-1.08
528,2.45,-6.25,7.91,-0.08,0.04,-1.09
534,2.50,-6.22,7.83,-0.08,0.04,-1.09
541,2.43,-6.17,7.93,-0.08,0.04,-1.10
548,2.45,-6.25,7.86,-0.07,0.04,-1.08
555,2.43,-6.23,7.88,-0.08,0.04,-1.10
562,2.44,-6.18,7.88,-0.08,0.04,-1.08
569,2.45,-6.22,7.89,-0.07,0.04,-1.08
576,2.45,-6.19,7.83,-0.08,0.04,-1.09
583,2.42,-6.26,7.84,-0.07,0.04,-1.09
590,2.43,-6.27,7.92,-0.07,0.04,-1.10
597,2.57,-6.21,7.96,-0.08,0.04,-1.09
603,2.44,-6.25,7.97,-0.08,0.04,-1.09
609,2.52,-6.22,7.88,-0.08,0.04,-1.10
617,2.48,-6.25,7.93,-0.07,0.04,-1.09
625,2.49,-6.22,7.90,-0.08,0.04,-1.09
631,2.48,-6.23,7.91,-0.08,0.04,-1.09
638,2.45,-6.21,7.90,-0.08,0.04,-1.09
644,2.47,-6.23,7.79,-0.08,0.04,-1.10
651,2.49,-6.22,7.85,-0.08,0.04,-1.08
659,2.45,-6.20,7.94,-0.08,0.04,-1.09
666,2.46,-6.22,7.90,-0.08,0.04,-1.09
673,2.41,-6.21,7.89,-0.08,0.04,-1.10
681,2.45,-6.17,7.94,-0.07,0.04,-1.09
688,2.42,-6.23,7.89,-0.08,0.04,-1.08
695,2.45,-6.21,7.87,-0.07,0.04,-1.09
704,2.53,-6.22,7.81,-0.08,0.04,-1.11
711,2.47,-6.19,7.94,-0.07,0.04,-1.09
718,2.49,-6.23,7.85,-0.08,0.04,-1.08
724,2.48,-6.17,7.93,-0.07,0.05,-1.09
731,2.44,-6.26,7.89,-0.08,0.04,-1.07
739,2.43,-6.21,7.80,-0.08,0.04,-1.09
747,2.42,-6.22,7.86,-0.08,0.05,-1.09
754,2.43,-6.16,7.86,-0.08,0.04,-1.10
762,2.41,-6.25,7.92,-0.07,0.04,-1.09
769,2.51,-6.23,7.84,-0.08,0.03,-1.12
776,2.50,-6.21,7.87,-0.07,0.04,-1.09
784,2.44,-6.22,7.83,-0.08,0.04,-1.08
791,2.47,-6.20,7.89,-0.07,0.04,-1.08
798,2.45,-6.21,7.90,-0.08,0.05,-1.07
805,2.42,-6.28,7.88,-0.07,0.04,-1.06
812,2.46,-6.24,7.88,-0.07,0.04,-1.10
818,2.52,-6.23,7.95,-0.07,0.04,-1.11
825,2.51,-6.17,7.86,-0.07,0.04,-1.10
833,2.50,-6.22,7.89,-0.08,0.04,-1.10
840,2.49,-6.17,7.84,-0.08,0.05,-1.09
847,2.44,-6.26,7.85,-0.08,0.04,-1.06
853,2.46,-6.28,7.86,-0.07,0.05,-1.10
859,2.43,-6.28,7.90,-0.08,0.04,-1.09
866,2.43,-6.21,7.86,-0.08,0.04,-1.10
873,2.45,-6.23,7.97,-0.07,0.04,-1.11
879,2.42,-6.23,7.81,-0.08,0.04,-1.10
886,2.49,-6.22,7.89,-0.07,0.04,-1.09
892,2.55,-6.27,7.86,-0.08,0.04,-1.08
899,2.44,-6.27,7.90,-0.08,0.04,-1.09
906,2.51,-6.23,7.88,-0.08,0.04,-1.10
912,2.45,-6.25,7.98,-0.07,0.04,-1.11
919,2.44,-6.22,7.85,-0.08,0.04,-1.09
926,2.46,-6.23,7.88,-0.07,0.04,-1.08
933,2.44,-6.23,7.83,-0.08,0.04,-1.07
939,2.49,-6.23,7.88,-0.07,0.04,-1.08
946,2.44,-6.18,7.82,-0.08,0.04,-1.07
952,2.41,-6.18,7.91,-0.07,0.04,-1.10
958,2.46,-6.22,7.87,-0.08,0.04,-1.10
965,2.50,-6.22,7.92,-0.07,0.04,-1.09
972,2.47,-6.22,7.83,-0.08,0.04,-1.09
978,2.44,-6.21,7.82,-0.08,0.04,-1.07
987,2.39,-6.24,7.80,-0.08,0.04,-1.09
993,2.42,-6.22,7.85,-0.08,0.04,-1.08
1000,2.54,-6.23,7.88,-0.08,0.04,-1.11
1009,2.45,-6.15,7.86,-0.08,0.04,-1.08
1016,2.49,-6.26,7.84,-0.08,0.04,-1.08
1022,2.47,-6.24,7.85,-0.07,0.04,-1.08
1032,2.46,-6.19,7.83,-0.08,0.04,-1.11
1039,2.45,-6.23,7.89,-0.07,0.04,-1.10
1046,2.50,-6.21,8.00,-0.08,0.04,-1.08
1054,2.47,-6.19,7.94,-0.08,0.04,-1.10
1061,2.48,-6.22,7.89,-0.08,0.04,-1.08
1068,2.44,-6.21,7.96,-0.08,0.04,-1.09
1077,2.47,-6.19,7.92,-0.08,0.04,-1.08
1084,2.48,-6.27,7.88,-0.07,0.04,-1.10
1092,2.46,-6.26,7.83,-0.08,0.04,-1.09
1101,2.48,-6.22,8.05,-0.07,0.04,-1.09
1108,2.49,-6.27,8.04,-0.07,0.04,-1.10
1117,2.50,-6.25,7.92,-0.08,0.04,-1.10
1124,2.48,-6.19,7.87,-0.07,0.04,-1.08
1131,2.44,-6.24,7.85,-0.08,0.04,-1.08
1138,2.49,-6.25,7.84,-0.08,0.04,-1.08
1145,2.45,-6.28,7.92,-0.08,0.04,-1.10
1151,2.48,-6.22,7.86,-0.07,0.04,-1.10
1158,2.46,-6.18,7.83,-0.08,0.04,-1.10
1164,2.48,-6.24,7.87,-0.07,0.04,-1.09
1171,2.44,-6.20,7.93,-0.07,0.04,-1.09
1178,2.56,-6.22,7.84,-0.07,0.05,-1.09
1184,2.43,-6.22,7.83,-0.08,0.04,-1.09
1192,2.47,-6.26,7.87,-0.08,0.04,-1.07
1199,2.46,-6.19,7.93,-0.08,0.04,-1.10
1205,2.49,-6.21,7.94,-0.07,0.04,-1.08
1212,2.50,-6.24,7.75,-0.08,0.04,-1.08
1218,2.51,-6.22,7.81,-0.07,0.05,-1.08
1225,2.47,-6.26,7.90,-0.08,0.04,-1.09
1233,2.43,-6.26,7.99,-0.07,0.04,-1.09
1240,2.47,-6.21,7.89,-0.08,0.04,-1.11
1247,2.49,-6.19,7.90,-0.08,0.04,-1.09
1253,2.47,-6.22,7.82,-0.08,0.04,-1.09
1261,2.46,-6.22,7.89,-0.07,0.04,-1.07
1268,2.46,-6.26,7.86,-0.08,0.04,-1.10
1275,2.44,-6.21,7.86,-0.08,0.04,-1.08
1282,2.48,-6.17,7.81,-0.08,0.04,-1.09
1289,2.48,-6.26,8.03,-0.08,0.04,-1.10
1297,2.51,-6.23,7.84,-0.08,0.04,-1.08
1303,2.46,-6.22,7.89,-0.08,0.04,-1.09
1309,2.44,-6.20,7.84,-0.07,0.04,-1.09
1316,2.47,-6.19,7.85,-0.08,0.04,-1.10
1322,2.45,-6.23,7.83,-0.08,0.04,-1.09
1329,2.49,-6.25,7.90,-0.08,0.04,-1.08
1336,2.48,-6.22,7.92,-0.07,0.04,-1.09
1343,2.48,-6.21,7.82,-0.08,0.04,-1.09
1350,2.46,-6.26,7.84,-0.07,0.04,-1.09
