timestamp,mpu_accX,mpu_accY,mpu_accZ,mpu_gyrX,mpu_gyrY,mpu_gyrZ
0,2.50,-6.26,7.86,-0.08,0.04,-1.09
7,2.46,-6.18,7.83,-0.07,0.04,-1.11
14,2.46,-6.22,7.88,-0.08,0.04,-1.09
22,2.46,-6.22,7.88,-0.07,0.04,-1.09
29,2.47,-6.29,7.91,-0.07,0.04,-1.10
36,2.51,-6.26,7.88,-0.08,0.04,-1.10
42,2.43,-6.24,7.87,-0.07,0.04,-1.09
49,2.45,-6.24,7.97,-0.07,0.04,-1.09
56,2.47,-6.20,7.86,-0.08,0.04,-1.09
63,2.44,-6.19,7.95,-0.08,0.04,-1.08
70,2.45,-6.18,7.82,-0.08,0.04,-1.09
77,2.46,-6.21,7.92,-0.08,0.04,-1.10
84,2.43,-6.21,7.96,-0.08,0.04,-1.09
93,2.43,-6.22,7.91,-0.07,0.04,-1.09
101,2.48,-6.26,7.90,-0.07,0.04,-1.08
110,2.49,-6.19,7.96,-0.07,0.04,-1.10
117,2.48,-6.25,7.84,-0.07,0.04,-1.10
125,2.44,-6.21,7.92,-0.07,0.04,-1.08
132,2.51,-6.22,7.92,-0.07,0.04,-1.08
140,2.47,-6.22,7.95,-0.08,0.04,-1.09
148,2.45,-6.18,7.84,-0.07,0.04,-1.07
154,2.44,-6.25,7.89,-0.07,0.04,-1.08
161,2.44,-6.20,7.88,-0.07,0.04,-1.08
167,2.49,-6.21,7.91,-0.08,0.04,-1.07
176,2.44,-6.21,7.91,-0.08,0.04,-1.09
183,2.43,-6.22,7.85,-0.08,0.04,-1.09
190,2.42,-6.28,7.92,-0.08,0.04,-1.10
198,2.49,-6.20,7.94,-0.08,0.04,-1.10
207,2.44,-6.24,7.87,-0.08,0.04,-1.09
214,2.48,-6.23,7.89,-0.08,0.04,-1.10
223,2.49,-6.19,7.86,-0.07,0.04,-1.10
231,2.44,-6.22,7.89,-0.07,0.04,-1.09
238,2.43,-6.22,7.98,-0.07,0.04,-1.10
245,2.51,-6.16,7.92,-0.08,0.04,-1.10
252,2.45,-6.20,7.74,-0.07,0.04,-1.09
258,2.46,-6.26,7.84,-0.08,0.04,-1.08
265,2.42,-6.23,7.88,-0.08,0.04,-1.07
271,2.48,-6.18,7.84,-0.08,0.04,-1.11
277,2.46,-6.24,7.89,-0.07,0.04,-1.10
285,2.39,-6.22,7.82,-0.07,0.04,-1.10
292,2.47,-6.21,7.90,-0.08,0.04,-1.10
299,2.45,-6.19,7.93,-0.08,0.04,-1.09
