timestamp,mpu_accX,mpu_accY,mpu_accZ,mpu_gyrX,mpu_gyrY,mpu_gyrZ
0,2.44,-6.26,7.87,-0.07,0.04,-1.08
8,2.41,-6.27,7.93,-0.07,0.04,-1.07
17,2.49,-6.26,7.88,-0.08,0.04,-1.08
24,2.47,-6.23,7.95,-0.07,0.04,-1.09
31,2.53,-6.21,7.89,-0.08,0.04,-1.09
39,2.48,-6.20,7.90,-0.08,0.04,-1.09
45,2.51,-6.23,7.80,-0.08,0.04,-1.07
52,2.46,-6.25,7.87,-0.08,0.04,-1.08
59,2.41,-6.23,7.83,-0.08,0.04,-1.08
66,2.48,-6.26,7.88,-0.08,0.04,-1.08
73,2.50,-6.19,7.86,-0.07,0.04,-1.08
81,2.40,-6.22,7.85,-0.07,0.04,-1.10
88,2.49,-6.17,7.85,-0.07,0.04,-1.08
96,2.50,-6.22,7.96,-0.08,0.04,-1.09
103,2.49,-6.19,7.94,-0.08,0.04,-1.08
110,2.49,-6.27,7.95,-0.08,0.04,-1.07
118,2.44,-6.25,7.84,-0.08,0.04,-1.08
125,2.49,-6.23,7.91,-0.07,0.04,-1.09
132,2.45,-6.27,7.77,-0.08,0.04,-1.08
138,2.43,-6.19,7.92,-0.08,0.04,-1.09
144,2.48,-6.21,7.87,-0.07,0.04,-1.09
151,2.44,-6.20,7.84,-0.08,0.04,-1.08
158,2.47,-6.22,7.78,-0.07,0.04,-1.09
164,2.53,-6.28,7.86,-0.08,0.04,-1.10
170,2.50,-6.27,7.88,-0.07,0.04,-1.09
177,2.49,-6.23,7.87,-0.08,0.04,-1.07
183,2.45,-6.23,7.89,-0.07,0.04,-1.08
189,2.48,-6.22,7.94,-0.08,0.04,-1.08
197,2.39,-6.26,7.88,-0.07,0.04,-1.08
204,2.46,-6.26,7.82,-0.07,0.04,-1.09
213,2.42,-6.21,7.92,-0.07,0.04,-1.10
220,2.46,-6.20,7.83,-0.07,0.04,-1.08
226,2.48,-6.23,7.96,-0.07,0.04,-1.10
233,2.49,-6.25,7.93,-0.08,0.04,-1.09
